game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
0020900231,2009-11-27,MIN,PHX,Minnesota Timberwolves,Phoenix Suns,95.0,120.0,-25.0,Home,,True,2010
0020900232,2009-11-27,POR,MEM,Portland Trail Blazers,Memphis Grizzlies,96.0,106.0,-10.0,Home,,True,2010
0020900233,2009-11-27,SAC,NJN,Sacramento Kings,New Jersey Nets,109.0,96.0,13.0,Home,,True,2010
0020900234,2009-11-28,WAS,CHA,Washington Wizards,Charlotte Bobcats,76.0,92.0,-16.0,Home,,True,2010
0020900235,2009-11-28,CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,111.0,95.0,16.0,Home,,True,2010
0020900236,2009-11-28,MIL,ORL,Milwaukee Bucks,Orlando Magic,98.0,100.0,-2.0,Home,,True,2010
0020900237,2009-11-28,UTA,POR,Utah Jazz,Portland Trail Blazers,108.0,92.0,16.0,Home,,True,2010
0020900238,2009-11-28,GSW,LAL,Golden State Warriors,Los Angeles Lakers,97.0,130.0,-33.0,Home,,True,2010
0020900239,2009-11-29,DET,ATL,Detroit Pistons,Atlanta Hawks,94.0,88.0,6.0,Home,,True,2010
0020900240,2009-11-29,LAC,MEM,Los Angeles Clippers,Memphis Grizzlies,98.0,88.0,10.0,Home,,True,2010
0020900241,2009-11-29,TOR,PHX,Toronto Raptors,Phoenix Suns,94.0,113.0,-19.0,Home,,True,2010
0020900242,2009-11-29,MIA,BOS,Miami Heat,Boston Celtics,85.0,92.0,-7.0,Home,,True,2010
0020900243,2009-11-29,NYK,ORL,New York Knicks,Orlando Magic,102.0,114.0,-12.0,Home,,True,2010
0020900244,2009-11-29,OKC,HOU,Oklahoma City Thunder,Houston Rockets,91.0,100.0,-9.0,Home,,True,2010
0020900245,2009-11-29,SAS,PHI,San Antonio Spurs,Philadelphia 76ers,97.0,89.0,8.0,Home,,True,2010
0020900246,2009-11-29,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,100.0,106.0,-6.0,Home,,True,2010
0020900247,2009-11-29,SAC,NOH,Sacramento Kings,New Orleans Hornets,112.0,96.0,16.0,Home,,True,2010
0020900248,2009-11-29,LAL,NJN,Los Angeles Lakers,New Jersey Nets,106.0,87.0,19.0,Home,,True,2010
0020900249,2009-11-30,MIL,CHI,Milwaukee Bucks,Chicago Bulls,99.0,97.0,2.0,Home,,True,2010
0020900250,2009-11-30,DAL,PHI,Dallas Mavericks,Philadelphia 76ers,104.0,102.0,2.0,Home,,True,2010
0020900251,2009-11-30,UTA,MEM,Utah Jazz,Memphis Grizzlies,120.0,93.0,27.0,Home,,True,2010
0020900252,2009-11-30,GSW,IND,Golden State Warriors,Indiana Pacers,126.0,107.0,19.0,Home,,True,2010
0020900253,2009-12-01,CHA,BOS,Charlotte Bobcats,Boston Celtics,90.0,108.0,-18.0,Home,,True,2010
0020900254,2009-12-01,TOR,WAS,Toronto Raptors,Washington Wizards,102.0,106.0,-4.0,Home,,True,2010
0020900255,2009-12-01,NYK,PHX,New York Knicks,Phoenix Suns,126.0,99.0,27.0,Home,,True,2010
0020900256,2009-12-01,DEN,GSW,Denver Nuggets,Golden State Warriors,135.0,107.0,28.0,Home,,True,2010
0020900257,2009-12-01,POR,MIA,Portland Trail Blazers,Miami Heat,100.0,107.0,-7.0,Home,,True,2010
0020900258,2009-12-01,LAL,NOH,Los Angeles Lakers,New Orleans Hornets,110.0,99.0,11.0,Home,,True,2010
0020900259,2009-12-02,ATL,TOR,Atlanta Hawks,Toronto Raptors,146.0,115.0,31.0,Home,,True,2010
0020900260,2009-12-02,CLE,PHX,Cleveland Cavaliers,Phoenix Suns,107.0,90.0,17.0,Home,,True,2010
0020900261,2009-12-02,ORL,NYK,Orlando Magic,New York Knicks,118.0,104.0,14.0,Home,,True,2010
0020900262,2009-12-02,WAS,MIL,Washington Wizards,Milwaukee Bucks,104.0,102.0,2.0,Home,,True,2010
0020900263,2009-12-02,NJN,DAL,New Jersey Nets,Dallas Mavericks,101.0,117.0,-16.0,Home,,True,2010
0020900264,2009-12-02,CHI,DET,Chicago Bulls,Detroit Pistons,92.0,85.0,7.0,Home,,True,2010
0020900265,2009-12-02,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,95.0,97.0,-2.0,Home,,True,2010
0020900266,2009-12-02,OKC,PHI,Oklahoma City Thunder,Philadelphia 76ers,117.0,106.0,11.0,Home,,True,2010
0020900267,2009-12-02,SAC,IND,Sacramento Kings,Indiana Pacers,110.0,105.0,5.0,Home,,True,2010
0020900268,2009-12-02,LAC,HOU,Los Angeles Clippers,Houston Rockets,85.0,102.0,-17.0,Home,,True,2010
0020900269,2009-12-03,SAS,BOS,San Antonio Spurs,Boston Celtics,83.0,90.0,-7.0,Home,,True,2010
0020900270,2009-12-03,DEN,MIA,Denver Nuggets,Miami Heat,114.0,96.0,18.0,Home,,True,2010
0020900271,2009-12-03,GSW,HOU,Golden State Warriors,Houston Rockets,109.0,111.0,-2.0,Home,,True,2010
0020900272,2009-12-04,WAS,TOR,Washington Wizards,Toronto Raptors,107.0,109.0,-2.0,Home,,True,2010
0020900273,2009-12-04,ATL,NYK,Atlanta Hawks,New York Knicks,107.0,114.0,-7.0,Home,,True,2010
0020900274,2009-12-04,CLE,CHI,Cleveland Cavaliers,Chicago Bulls,101.0,87.0,14.0,Home,,True,2010
0020900275,2009-12-04,DET,MIL,Detroit Pistons,Milwaukee Bucks,105.0,96.0,9.0,Home,,True,2010
0020900276,2009-12-04,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,98.0,82.0,16.0,Home,,True,2010
0020900277,2009-12-04,NJN,CHA,New Jersey Nets,Charlotte Bobcats,97.0,91.0,6.0,Home,,True,2010
0020900278,2009-12-04,NOH,MIN,New Orleans Hornets,Minnesota Timberwolves,98.0,89.0,9.0,Home,,True,2010
0020900279,2009-12-04,OKC,BOS,Oklahoma City Thunder,Boston Celtics,87.0,105.0,-18.0,Home,,True,2010
0020900280,2009-12-04,UTA,IND,Utah Jazz,Indiana Pacers,96.0,87.0,9.0,Home,,True,2010
0020900281,2009-12-04,LAL,MIA,Los Angeles Lakers,Miami Heat,108.0,107.0,1.0,Home,,True,2010
0020900282,2009-12-05,CHA,PHI,Charlotte Bobcats,Philadelphia 76ers,106.0,105.0,1.0,Home,,True,2010
0020900283,2009-12-05,CHI,TOR,Chicago Bulls,Toronto Raptors,78.0,110.0,-32.0,Home,,True,2010
0020900284,2009-12-05,MIN,UTA,Minnesota Timberwolves,Utah Jazz,108.0,101.0,7.0,Home,,True,2010
0020900285,2009-12-05,SAS,DEN,San Antonio Spurs,Denver Nuggets,99.0,106.0,-7.0,Home,,True,2010
0020900286,2009-12-05,DAL,ATL,Dallas Mavericks,Atlanta Hawks,75.0,80.0,-5.0,Home,,True,2010
0020900287,2009-12-05,PHX,SAC,Phoenix Suns,Sacramento Kings,115.0,107.0,8.0,Home,,True,2010
0020900288,2009-12-05,POR,HOU,Portland Trail Blazers,Houston Rockets,90.0,89.0,1.0,Home,,True,2010
0020900289,2009-12-05,GSW,ORL,Golden State Warriors,Orlando Magic,118.0,126.0,-8.0,Home,,True,2010
0020900290,2009-12-05,LAC,IND,Los Angeles Clippers,Indiana Pacers,88.0,72.0,16.0,Home,,True,2010
0020900291,2009-12-06,NYK,NJN,New York Knicks,New Jersey Nets,106.0,97.0,9.0,Home,,True,2010
0020900292,2009-12-06,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,86.0,101.0,-15.0,Home,,True,2010
0020900293,2009-12-06,DET,WAS,Detroit Pistons,Washington Wizards,98.0,94.0,4.0,Home,,True,2010
0020900294,2009-12-06,SAC,MIA,Sacramento Kings,Miami Heat,102.0,115.0,-13.0,Home,,True,2010
0020900295,2009-12-06,LAL,PHX,Los Angeles Lakers,Phoenix Suns,108.0,88.0,20.0,Home,,True,2010
0020900296,2009-12-07,PHI,DEN,Philadelphia 76ers,Denver Nuggets,83.0,93.0,-10.0,Home,,True,2010
0020900297,2009-12-07,NYK,POR,New York Knicks,Portland Trail Blazers,93.0,84.0,9.0,Home,,True,2010
0020900298,2009-12-07,OKC,GSW,Oklahoma City Thunder,Golden State Warriors,104.0,88.0,16.0,Home,,True,2010
0020900299,2009-12-07,UTA,SAS,Utah Jazz,San Antonio Spurs,104.0,101.0,3.0,Home,,True,2010
0020900300,2009-12-08,CHA,DEN,Charlotte Bobcats,Denver Nuggets,107.0,95.0,12.0,Home,,True,2010
0020900301,2009-12-08,TOR,MIN,Toronto Raptors,Minnesota Timberwolves,94.0,88.0,6.0,Home,,True,2010
0020900302,2009-12-08,BOS,MIL,Boston Celtics,Milwaukee Bucks,98.0,89.0,9.0,Home,,True,2010
0020900303,2009-12-08,CHI,NJN,Chicago Bulls,New Jersey Nets,101.0,103.0,-2.0,Home,,True,2010
0020900304,2009-12-08,MEM,CLE,Memphis Grizzlies,Cleveland Cavaliers,111.0,109.0,2.0,Home,,True,2010
0020900305,2009-12-08,NOH,SAC,New Orleans Hornets,Sacramento Kings,96.0,94.0,2.0,Home,,True,2010
0020900306,2009-12-08,DAL,PHX,Dallas Mavericks,Phoenix Suns,102.0,101.0,1.0,Home,,True,2010
0020900307,2009-12-08,LAC,ORL,Los Angeles Clippers,Orlando Magic,86.0,97.0,-11.0,Home,,True,2010
0020900308,2009-12-09,ATL,CHI,Atlanta Hawks,Chicago Bulls,118.0,83.0,35.0,Home,,True,2010
0020900309,2009-12-09,IND,POR,Indiana Pacers,Portland Trail Blazers,91.0,102.0,-11.0,Home,,True,2010
0020900310,2009-12-09,PHI,DET,Philadelphia 76ers,Detroit Pistons,86.0,90.0,-4.0,Home,,True,2010
0020900311,2009-12-09,NJN,GSW,New Jersey Nets,Golden State Warriors,89.0,105.0,-16.0,Home,,True,2010
0020900312,2009-12-09,MIL,TOR,Milwaukee Bucks,Toronto Raptors,117.0,95.0,22.0,Home,,True,2010
0020900313,2009-12-09,MIN,NOH,Minnesota Timberwolves,New Orleans Hornets,96.0,97.0,-1.0,Home,,True,2010
0020900314,2009-12-09,HOU,CLE,Houston Rockets,Cleveland Cavaliers,95.0,85.0,10.0,Home,,True,2010
0020900315,2009-12-09,SAS,SAC,San Antonio Spurs,Sacramento Kings,118.0,106.0,12.0,Home,,True,2010
0020900316,2009-12-09,LAL,UTA,Los Angeles Lakers,Utah Jazz,101.0,77.0,24.0,Home,,True,2010
0020900317,2009-12-10,DET,DEN,Detroit Pistons,Denver Nuggets,101.0,99.0,2.0,Home,,True,2010
0020900318,2009-12-10,WAS,BOS,Washington Wizards,Boston Celtics,102.0,104.0,-2.0,Home,,True,2010
0020900319,2009-12-10,UTA,ORL,Utah Jazz,Orlando Magic,120.0,111.0,9.0,Home,,True,2010
0020900320,2009-12-11,IND,NJN,Indiana Pacers,New Jersey Nets,107.0,91.0,16.0,Home,,True,2010
0020900321,2009-12-11,PHI,HOU,Philadelphia 76ers,Houston Rockets,91.0,96.0,-5.0,Home,,True,2010
0020900322,2009-12-11,TOR,ATL,Toronto Raptors,Atlanta Hawks,89.0,111.0,-22.0,Home,,True,2010
0020900323,2009-12-11,MIA,DAL,Miami Heat,Dallas Mavericks,93.0,106.0,-13.0,Home,,True,2010
0020900324,2009-12-11,CHI,GSW,Chicago Bulls,Golden State Warriors,96.0,91.0,5.0,Home,,True,2010
0020900325,2009-12-11,CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,104.0,99.0,5.0,Home,,True,2010
0020900326,2009-12-11,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,94.0,102.0,-8.0,Home,,True,2010
0020900327,2009-12-11,NOH,NYK,New Orleans Hornets,New York Knicks,96.0,113.0,-17.0,Home,,True,2010
0020900328,2009-12-11,SAS,CHA,San Antonio Spurs,Charlotte Bobcats,104.0,85.0,19.0,Home,,True,2010
0020900329,2009-12-11,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,104.0,92.0,12.0,Home,,True,2010
0020900330,2009-12-11,PHX,ORL,Phoenix Suns,Orlando Magic,106.0,103.0,3.0,Home,,True,2010
0020900331,2009-12-12,WAS,IND,Washington Wizards,Indiana Pacers,113.0,114.0,-1.0,Home,,True,2010
0020900332,2009-12-12,DET,GSW,Detroit Pistons,Golden State Warriors,104.0,95.0,9.0,Home,,True,2010
0020900333,2009-12-12,CHI,BOS,Chicago Bulls,Boston Celtics,80.0,106.0,-26.0,Home,,True,2010
0020900334,2009-12-12,DAL,CHA,Dallas Mavericks,Charlotte Bobcats,98.0,97.0,1.0,Home,,True,2010
0020900335,2009-12-12,MIL,POR,Milwaukee Bucks,Portland Trail Blazers,108.0,101.0,7.0,Home,,True,2010
0020900336,2009-12-12,DEN,PHX,Denver Nuggets,Phoenix Suns,105.0,99.0,6.0,Home,,True,2010
0020900337,2009-12-12,UTA,LAL,Utah Jazz,Los Angeles Lakers,102.0,94.0,8.0,Home,,True,2010
0020900338,2009-12-12,SAC,MIN,Sacramento Kings,Minnesota Timberwolves,120.0,100.0,20.0,Home,,True,2010
0020900339,2009-12-13,TOR,HOU,Toronto Raptors,Houston Rockets,101.0,88.0,13.0,Home,,True,2010
0020900340,2009-12-13,ATL,NJN,Atlanta Hawks,New Jersey Nets,130.0,107.0,23.0,Home,,True,2010
0020900341,2009-12-13,MIA,MEM,Miami Heat,Memphis Grizzlies,90.0,118.0,-28.0,Home,,True,2010
0020900342,2009-12-13,OKC,CLE,Oklahoma City Thunder,Cleveland Cavaliers,89.0,102.0,-13.0,Home,,True,2010
0020900343,2009-12-13,LAC,SAS,Los Angeles Clippers,San Antonio Spurs,90.0,115.0,-25.0,Home,,True,2010
0020900344,2009-12-14,ORL,IND,Orlando Magic,Indiana Pacers,106.0,98.0,8.0,Home,,True,2010
0020900345,2009-12-14,PHI,GSW,Philadelphia 76ers,Golden State Warriors,117.0,101.0,16.0,Home,,True,2010
0020900346,2009-12-14,MEM,BOS,Memphis Grizzlies,Boston Celtics,105.0,110.0,-5.0,Home,,True,2010
0020900347,2009-12-14,DAL,NOH,Dallas Mavericks,New Orleans Hornets,94.0,90.0,4.0,Home,,True,2010
0020900348,2009-12-14,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,102.0,93.0,9.0,Home,,True,2010
0020900349,2009-12-14,UTA,MIN,Utah Jazz,Minnesota Timberwolves,108.0,110.0,-2.0,Home,,True,2010
0020900350,2009-12-14,LAC,WAS,Los Angeles Clippers,Washington Wizards,97.0,95.0,2.0,Home,,True,2010
0020900351,2009-12-15,CHA,NYK,Charlotte Bobcats,New York Knicks,94.0,87.0,7.0,Home,,True,2010
0020900352,2009-12-15,CLE,NJN,Cleveland Cavaliers,New Jersey Nets,99.0,89.0,10.0,Home,,True,2010
0020900353,2009-12-15,MIA,TOR,Miami Heat,Toronto Raptors,115.0,95.0,20.0,Home,,True,2010
0020900354,2009-12-15,CHI,LAL,Chicago Bulls,Los Angeles Lakers,87.0,96.0,-9.0,Home,,True,2010
0020900355,2009-12-15,HOU,DET,Houston Rockets,Detroit Pistons,107.0,96.0,11.0,Home,,True,2010
0020900356,2009-12-15,PHX,SAS,Phoenix Suns,San Antonio Spurs,116.0,104.0,12.0,Home,,True,2010
0020900357,2009-12-15,POR,SAC,Portland Trail Blazers,Sacramento Kings,95.0,88.0,7.0,Home,,True,2010
0020900358,2009-12-16,ATL,MEM,Atlanta Hawks,Memphis Grizzlies,110.0,97.0,13.0,Home,,True,2010
0020900359,2009-12-16,IND,CHA,Indiana Pacers,Charlotte Bobcats,101.0,98.0,3.0,Home,,True,2010
0020900360,2009-12-16,ORL,TOR,Orlando Magic,Toronto Raptors,118.0,99.0,19.0,Home,,True,2010
0020900361,2009-12-16,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,101.0,108.0,-7.0,Home,,True,2010
0020900362,2009-12-16,NJN,UTA,New Jersey Nets,Utah Jazz,92.0,108.0,-16.0,Home,,True,2010
0020900363,2009-12-16,MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,106.0,107.0,-1.0,Home,,True,2010
0020900364,2009-12-16,MIN,LAC,Minnesota Timberwolves,Los Angeles Clippers,95.0,120.0,-25.0,Home,,True,2010
0020900365,2009-12-16,NOH,DET,New Orleans Hornets,Detroit Pistons,95.0,87.0,8.0,Home,,True,2010
0020900366,2009-12-16,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,86.0,100.0,-14.0,Home,,True,2010
0020900367,2009-12-16,DEN,HOU,Denver Nuggets,Houston Rockets,111.0,101.0,10.0,Home,,True,2010
0020900368,2009-12-16,SAC,WAS,Sacramento Kings,Washington Wizards,112.0,109.0,3.0,Home,,True,2010
0020900369,2009-12-16,GSW,SAS,Golden State Warriors,San Antonio Spurs,91.0,103.0,-12.0,Home,,True,2010
0020900370,2009-12-17,CHI,NYK,Chicago Bulls,New York Knicks,98.0,89.0,9.0,Home,,True,2010
0020900371,2009-12-17,MIA,ORL,Miami Heat,Orlando Magic,104.0,86.0,18.0,Home,,True,2010
0020900372,2009-12-17,POR,PHX,Portland Trail Blazers,Phoenix Suns,105.0,102.0,3.0,Home,,True,2010
0020900373,2009-12-18,TOR,NJN,Toronto Raptors,New Jersey Nets,118.0,95.0,23.0,Home,,True,2010
0020900374,2009-12-18,ATL,UTA,Atlanta Hawks,Utah Jazz,96.0,83.0,13.0,Home,,True,2010
0020900375,2009-12-18,BOS,PHI,Boston Celtics,Philadelphia 76ers,97.0,98.0,-1.0,Home,,True,2010
0020900376,2009-12-18,CLE,MIL,Cleveland Cavaliers,Milwaukee Bucks,85.0,82.0,3.0,Home,,True,2010
0020900377,2009-12-18,MEM,IND,Memphis Grizzlies,Indiana Pacers,107.0,94.0,13.0,Home,,True,2010
0020900378,2009-12-18,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,112.0,96.0,16.0,Home,,True,2010
0020900379,2009-12-18,NOH,DEN,New Orleans Hornets,Denver Nuggets,98.0,92.0,6.0,Home,,True,2010
0020900380,2009-12-18,NYK,LAC,New York Knicks,Los Angeles Clippers,95.0,91.0,4.0,Home,,True,2010
0020900381,2009-12-18,OKC,DET,Oklahoma City Thunder,Detroit Pistons,109.0,98.0,11.0,Home,,True,2010
0020900382,2009-12-18,DAL,HOU,Dallas Mavericks,Houston Rockets,108.0,116.0,-8.0,Home,,True,2010
0020900383,2009-12-18,GSW,WAS,Golden State Warriors,Washington Wizards,109.0,118.0,-9.0,Home,,True,2010
0020900384,2009-12-19,CHA,UTA,Charlotte Bobcats,Utah Jazz,102.0,110.0,-8.0,Home,,True,2010
0020900385,2009-12-19,ORL,POR,Orlando Magic,Portland Trail Blazers,92.0,83.0,9.0,Home,,True,2010
0020900386,2009-12-19,PHI,LAC,Philadelphia 76ers,Los Angeles Clippers,107.0,112.0,-5.0,Home,,True,2010
0020900387,2009-12-19,CHI,ATL,Chicago Bulls,Atlanta Hawks,101.0,98.0,3.0,Home,,True,2010
0020900388,2009-12-19,NJN,LAL,New Jersey Nets,Los Angeles Lakers,84.0,103.0,-19.0,Home,,True,2010
0020900389,2009-12-19,HOU,OKC,Houston Rockets,Oklahoma City Thunder,95.0,90.0,5.0,Home,,True,2010
0020900390,2009-12-19,MIL,SAC,Milwaukee Bucks,Sacramento Kings,95.0,96.0,-1.0,Home,,True,2010
0020900391,2009-12-19,SAS,IND,San Antonio Spurs,Indiana Pacers,100.0,99.0,1.0,Home,,True,2010
0020900392,2009-12-19,PHX,WAS,Phoenix Suns,Washington Wizards,121.0,95.0,26.0,Home,,True,2010
0020900393,2009-12-20,TOR,NOH,Toronto Raptors,New Orleans Hornets,98.0,92.0,6.0,Home,,True,2010
0020900394,2009-12-20,MEM,DEN,Memphis Grizzlies,Denver Nuggets,102.0,96.0,6.0,Home,,True,2010
0020900395,2009-12-20,BOS,MIN,Boston Celtics,Minnesota Timberwolves,122.0,104.0,18.0,Home,,True,2010
0020900396,2009-12-20,DET,LAL,Detroit Pistons,Los Angeles Lakers,81.0,93.0,-12.0,Home,,True,2010
0020900397,2009-12-20,MIA,POR,Miami Heat,Portland Trail Blazers,95.0,102.0,-7.0,Home,,True,2010
0020900398,2009-12-20,DAL,CLE,Dallas Mavericks,Cleveland Cavaliers,102.0,95.0,7.0,Home,,True,2010
0020900399,2009-12-20,NYK,CHA,New York Knicks,Charlotte Bobcats,98.0,94.0,4.0,Home,,True,2010
0020900400,2009-12-21,IND,MIL,Indiana Pacers,Milwaukee Bucks,81.0,84.0,-3.0,Home,,True,2010
0020900401,2009-12-21,ORL,UTA,Orlando Magic,Utah Jazz,104.0,99.0,5.0,Home,,True,2010
0020900402,2009-12-21,CHI,SAC,Chicago Bulls,Sacramento Kings,98.0,102.0,-4.0,Home,,True,2010
0020900403,2009-12-21,SAS,LAC,San Antonio Spurs,Los Angeles Clippers,103.0,87.0,16.0,Home,,True,2010
0020900404,2009-12-21,PHX,CLE,Phoenix Suns,Cleveland Cavaliers,91.0,109.0,-18.0,Home,,True,2010
0020900405,2009-12-22,CHA,DET,Charlotte Bobcats,Detroit Pistons,88.0,76.0,12.0,Home,,True,2010
0020900406,2009-12-22,WAS,PHI,Washington Wizards,Philadelphia 76ers,105.0,98.0,7.0,Home,,True,2010
0020900407,2009-12-22,BOS,IND,Boston Celtics,Indiana Pacers,103.0,94.0,9.0,Home,,True,2010
0020900408,2009-12-22,NYK,CHI,New York Knicks,Chicago Bulls,88.0,81.0,7.0,Home,,True,2010
0020900409,2009-12-22,MEM,GSW,Memphis Grizzlies,Golden State Warriors,121.0,108.0,13.0,Home,,True,2010
0020900410,2009-12-22,MIN,ATL,Minnesota Timberwolves,Atlanta Hawks,87.0,112.0,-25.0,Home,,True,2010
0020900411,2009-12-22,DAL,POR,Dallas Mavericks,Portland Trail Blazers,81.0,85.0,-4.0,Home,,True,2010
0020900412,2009-12-22,HOU,LAC,Houston Rockets,Los Angeles Clippers,108.0,99.0,9.0,Home,,True,2010
0020900413,2009-12-22,LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,111.0,108.0,3.0,Home,,True,2010
0020900414,2009-12-23,ORL,HOU,Orlando Magic,Houston Rockets,102.0,87.0,15.0,Home,,True,2010
0020900415,2009-12-23,DET,TOR,Detroit Pistons,Toronto Raptors,64.0,94.0,-30.0,Home,,True,2010
0020900416,2009-12-23,MIA,UTA,Miami Heat,Utah Jazz,80.0,70.0,10.0,Home,,True,2010
0020900417,2009-12-23,NJN,MIN,New Jersey Nets,Minnesota Timberwolves,99.0,103.0,-4.0,Home,,True,2010
0020900418,2009-12-23,MIL,WAS,Milwaukee Bucks,Washington Wizards,97.0,109.0,-12.0,Home,,True,2010
0020900419,2009-12-23,NOH,GSW,New Orleans Hornets,Golden State Warriors,108.0,102.0,6.0,Home,,True,2010
0020900420,2009-12-23,SAS,POR,San Antonio Spurs,Portland Trail Blazers,94.0,98.0,-4.0,Home,,True,2010
0020900421,2009-12-23,DEN,ATL,Denver Nuggets,Atlanta Hawks,124.0,104.0,20.0,Home,,True,2010
0020900422,2009-12-23,PHX,OKC,Phoenix Suns,Oklahoma City Thunder,113.0,117.0,-4.0,Home,,True,2010
0020900423,2009-12-23,SAC,CLE,Sacramento Kings,Cleveland Cavaliers,104.0,117.0,-13.0,Home,,True,2010
0020900424,2009-12-25,NYK,MIA,New York Knicks,Miami Heat,87.0,93.0,-6.0,Home,,True,2010
0020900425,2009-12-25,ORL,BOS,Orlando Magic,Boston Celtics,77.0,86.0,-9.0,Home,,True,2010
0020900426,2009-12-25,LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,87.0,102.0,-15.0,Home,,True,2010
0020900427,2009-12-25,PHX,LAC,Phoenix Suns,Los Angeles Clippers,124.0,93.0,31.0,Home,,True,2010
0020900428,2009-12-25,POR,DEN,Portland Trail Blazers,Denver Nuggets,107.0,96.0,11.0,Home,,True,2010
0020900429,2009-12-26,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,106.0,101.0,5.0,Home,,True,2010
0020900430,2009-12-26,IND,ATL,Indiana Pacers,Atlanta Hawks,98.0,110.0,-12.0,Home,,True,2010
0020900431,2009-12-26,NJN,HOU,New Jersey Nets,Houston Rockets,93.0,98.0,-5.0,Home,,True,2010
0020900432,2009-12-26,CHI,NOH,Chicago Bulls,New Orleans Hornets,96.0,85.0,11.0,Home,,True,2010
0020900433,2009-12-26,MIN,WAS,Minnesota Timberwolves,Washington Wizards,101.0,89.0,12.0,Home,,True,2010
0020900434,2009-12-26,OKC,CHA,Oklahoma City Thunder,Charlotte Bobcats,98.0,91.0,7.0,Home,,True,2010
0020900435,2009-12-26,MIL,SAS,Milwaukee Bucks,San Antonio Spurs,97.0,112.0,-15.0,Home,,True,2010
0020900436,2009-12-26,UTA,PHI,Utah Jazz,Philadelphia 76ers,97.0,76.0,21.0,Home,,True,2010
0020900437,2009-12-26,SAC,LAL,Sacramento Kings,Los Angeles Lakers,103.0,112.0,-9.0,Home,,True,2010
0020900438,2009-12-26,GSW,PHX,Golden State Warriors,Phoenix Suns,132.0,127.0,5.0,Home,,True,2010
0020900439,2009-12-27,TOR,DET,Toronto Raptors,Detroit Pistons,102.0,95.0,7.0,Home,,True,2010
0020900440,2009-12-27,CLE,HOU,Cleveland Cavaliers,Houston Rockets,108.0,83.0,25.0,Home,,True,2010
0020900441,2009-12-27,MIA,IND,Miami Heat,Indiana Pacers,114.0,80.0,34.0,Home,,True,2010
0020900442,2009-12-27,NYK,SAS,New York Knicks,San Antonio Spurs,88.0,95.0,-7.0,Home,,True,2010
0020900443,2009-12-27,DEN,DAL,Denver Nuggets,Dallas Mavericks,96.0,104.0,-8.0,Home,,True,2010
0020900444,2009-12-27,LAC,BOS,Los Angeles Clippers,Boston Celtics,92.0,90.0,2.0,Home,,True,2010
0020900445,2009-12-28,CHA,MIL,Charlotte Bobcats,Milwaukee Bucks,94.0,84.0,10.0,Home,,True,2010
0020900446,2009-12-28,NJN,OKC,New Jersey Nets,Oklahoma City Thunder,89.0,105.0,-16.0,Home,,True,2010
0020900447,2009-12-28,MEM,WAS,Memphis Grizzlies,Washington Wizards,116.0,111.0,5.0,Home,,True,2010
0020900448,2009-12-28,PHX,LAL,Phoenix Suns,Los Angeles Lakers,118.0,103.0,15.0,Home,,True,2010
0020900449,2009-12-28,POR,PHI,Portland Trail Blazers,Philadelphia 76ers,93.0,104.0,-11.0,Home,,True,2010
0020900450,2009-12-28,SAC,DEN,Sacramento Kings,Denver Nuggets,106.0,101.0,5.0,Home,,True,2010
0020900451,2009-12-28,GSW,BOS,Golden State Warriors,Boston Celtics,103.0,99.0,4.0,Home,,True,2010
0020900452,2009-12-29,ATL,CLE,Atlanta Hawks,Cleveland Cavaliers,84.0,95.0,-11.0,Home,,True,2010
0020900453,2009-12-29,WAS,OKC,Washington Wizards,Oklahoma City Thunder,98.0,110.0,-12.0,Home,,True,2010
0020900454,2009-12-29,DET,NYK,Detroit Pistons,New York Knicks,87.0,104.0,-17.0,Home,,True,2010
0020900455,2009-12-29,CHI,IND,Chicago Bulls,Indiana Pacers,104.0,95.0,9.0,Home,,True,2010
0020900456,2009-12-29,HOU,NOH,Houston Rockets,New Orleans Hornets,108.0,100.0,8.0,Home,,True,2010
0020900457,2009-12-29,SAS,MIN,San Antonio Spurs,Minnesota Timberwolves,117.0,99.0,18.0,Home,,True,2010
0020900458,2009-12-29,LAL,GSW,Los Angeles Lakers,Golden State Warriors,124.0,118.0,6.0,Home,,True,2010
0020900459,2009-12-30,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,106.0,101.0,5.0,Home,,True,2010
0020900460,2009-12-30,IND,MEM,Indiana Pacers,Memphis Grizzlies,110.0,121.0,-11.0,Home,,True,2010
