game_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,off_rating,def_rating,net_rating,efg_pct,ts_pct,tov_pct,oreb_pct,dreb_pct,ast_pct,ast_to,opp_off_rating,opp_def_rating,opp_net_rating,opp_efg_pct,opp_ts_pct,opp_tov_pct,opp_oreb_pct,opp_dreb_pct,opp_ast_pct,opp_ast_to,garbage_time_detected,garbage_time_cutoff_period,garbage_time_cutoff_clock,garbage_time_cutoff_action_number,garbage_time_possessions_before_cutoff,effective_margin,effective_possessions,effective_pace,team_score_at_cutoff,opponent_score_at_cutoff
12300065,2023-10-19,SAC,UTA,Kings,Jazz,116.0,113.0,3.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,3.0,0,,116.0,113.0
12300066,2023-10-20,IND,CLE,Pacers,Cavaliers,109.0,104.0,5.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,5.0,0,,109.0,104.0
12300067,2023-10-20,ORL,FLA,Magic,Flamengo,109.0,76.0,33.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,33.0,0,,109.0,76.0
12300068,2023-10-20,PHI,ATL,76ers,Hawks,120.0,106.0,14.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,14.0,0,,120.0,106.0
12300069,2023-10-20,TOR,WAS,Raptors,Wizards,134.0,98.0,36.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,36.0,0,,134.0,98.0
12300070,2023-10-20,DAL,DET,Mavericks,Pistons,114.0,104.0,10.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,10.0,0,,114.0,104.0
12300071,2023-10-20,HOU,MIA,Rockets,Heat,110.0,104.0,6.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,6.0,0,,110.0,104.0
12300072,2023-10-20,MIL,MEM,Bucks,Grizzlies,124.0,116.0,8.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,8.0,0,,124.0,116.0
12300073,2023-10-20,GSW,SAS,Warriors,Spurs,117.0,122.0,-5.0,Home,,True,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,-5.0,0,,117.0,122.0
22300061,2023-10-24,DEN,LAL,Nuggets,Lakers,119.0,107.0,12.0,Home,95.5,True,2024,48.0,91.0,0.527,14.0,34.0,0.412,9.0,12.0,0.75,9.0,33.0,42.0,29.0,9.0,6.0,11.0,15.0,41.0,90.0,0.456,10.0,29.0,0.345,15.0,20.0,0.75,13.0,31.0,44.0,23.0,5.0,4.0,11.0,18.0,125.3,111.5,13.8,0.604,0.618,12.6,0.289,0.654,0.604,2.42,111.5,125.3,-13.8,0.511,0.541,12.5,0.346,0.711,0.561,1.92,False,,,,,12.0,97.8,95.5,119.0,107.0
22300062,2023-10-24,GSW,PHX,Warriors,Suns,104.0,108.0,-4.0,Home,101.5,True,2024,36.0,101.0,0.356,10.0,43.0,0.233,22.0,28.0,0.786,18.0,31.0,49.0,19.0,11.0,6.0,11.0,23.0,42.0,95.0,0.442,11.0,33.0,0.333,13.0,17.0,0.765,17.0,43.0,60.0,23.0,5.0,7.0,19.0,22.0,102.0,106.9,-5.0,0.406,0.459,10.8,0.358,0.604,0.528,1.73,106.9,102.0,5.0,0.5,0.527,18.8,0.396,0.642,0.548,1.21,False,,,,,-4.0,105.2,101.5,104.0,108.0
22300063,2023-10-25,CHO,ATL,Hornets,Hawks,116.0,110.0,6.0,Home,104.0,True,2024,43.0,86.0,0.5,11.0,37.0,0.297,19.0,26.0,0.731,12.0,39.0,51.0,34.0,5.0,3.0,19.0,21.0,39.0,93.0,0.419,5.0,29.0,0.172,27.0,33.0,0.818,12.0,30.0,42.0,24.0,12.0,1.0,12.0,19.0,111.5,105.8,5.8,0.564,0.595,18.3,0.326,0.724,0.791,1.79,105.8,111.5,-5.8,0.446,0.512,11.5,0.276,0.674,0.615,2.0,False,,,,,6.0,103.4,104.0,116.0,110.0
22300064,2023-10-25,IND,WAS,Pacers,Wizards,143.0,120.0,23.0,Home,110.5,True,2024,56.0,107.0,0.523,20.0,43.0,0.465,11.0,12.0,0.917,10.0,41.0,51.0,38.0,10.0,8.0,12.0,23.0,44.0,96.0,0.458,9.0,24.0,0.375,23.0,29.0,0.793,11.0,34.0,45.0,28.0,6.0,9.0,14.0,11.0,128.8,109.1,19.7,0.617,0.637,10.8,0.314,0.768,0.679,3.17,109.1,128.8,-19.7,0.505,0.552,12.7,0.232,0.686,0.636,2.0,False,,,,,23.0,113.8,110.5,143.0,120.0
22300065,2023-10-25,NYK,BOS,Knicks,Celtics,104.0,108.0,-4.0,Home,96.5,True,2024,36.0,97.0,0.371,18.0,41.0,0.439,14.0,26.0,0.538,17.0,30.0,47.0,24.0,9.0,0.0,9.0,22.0,37.0,77.0,0.481,12.0,39.0,0.308,22.0,26.0,0.846,7.0,39.0,46.0,18.0,6.0,11.0,13.0,22.0,107.2,112.5,-5.3,0.464,0.48,11.3,0.364,0.829,0.667,2.18,112.5,107.2,5.3,0.558,0.611,13.5,0.171,0.636,0.486,1.38,False,,,,,-4.0,99.4,96.5,104.0,108.0
22300066,2023-10-25,ORL,HOU,Magic,Rockets,116.0,86.0,30.0,Home,95.5,True,2024,42.0,87.0,0.483,9.0,34.0,0.265,23.0,26.0,0.885,17.0,40.0,57.0,19.0,8.0,6.0,14.0,20.0,32.0,79.0,0.405,12.0,34.0,0.353,10.0,16.0,0.625,7.0,24.0,31.0,19.0,6.0,3.0,18.0,24.0,120.8,90.5,30.3,0.534,0.589,16.7,0.457,0.788,0.452,1.19,90.5,120.8,-30.3,0.481,0.5,20.0,0.212,0.543,0.594,1.0,False,,,,,30.0,94.4,95.5,116.0,86.0
22300067,2023-10-25,BRK,CLE,Nets,Cavaliers,113.0,114.0,-1.0,Home,99.5,True,2024,42.0,84.0,0.5,9.0,27.0,0.333,20.0,26.0,0.769,13.0,37.0,50.0,30.0,6.0,6.0,17.0,16.0,44.0,94.0,0.468,17.0,43.0,0.395,9.0,10.0,0.9,9.0,29.0,38.0,25.0,10.0,6.0,10.0,23.0,113.0,115.2,-2.2,0.554,0.592,18.0,0.348,0.804,0.714,1.67,115.2,113.0,2.2,0.559,0.579,10.1,0.196,0.652,0.568,2.5,False,,,,,-1.0,98.4,99.5,113.0,114.0
22300068,2023-10-25,MIA,DET,Heat,Pistons,103.0,102.0,1.0,Home,95.5,True,2024,37.0,92.0,0.402,8.0,22.0,0.364,21.0,26.0,0.808,16.0,32.0,48.0,22.0,11.0,3.0,7.0,18.0,41.0,92.0,0.446,11.0,32.0,0.344,9.0,15.0,0.6,17.0,39.0,56.0,28.0,3.0,13.0,16.0,23.0,108.4,106.3,2.2,0.446,0.498,7.4,0.298,0.625,0.595,3.14,106.3,108.4,-2.2,0.505,0.517,17.7,0.375,0.702,0.683,1.65,False,,,,,1.0,93.4,95.5,103.0,102.0
22300069,2023-10-25,TOR,MIN,Raptors,Timberwolves,97.0,94.0,3.0,Home,101.0,True,2024,36.0,90.0,0.4,14.0,35.0,0.4,11.0,16.0,0.688,8.0,39.0,47.0,27.0,9.0,11.0,14.0,18.0,34.0,100.0,0.34,8.0,31.0,0.258,18.0,22.0,0.818,16.0,46.0,62.0,20.0,8.0,9.0,14.0,14.0,96.0,93.1,3.0,0.478,0.5,13.9,0.207,0.632,0.75,1.93,93.1,96.0,-3.0,0.38,0.429,13.9,0.368,0.793,0.588,1.43,False,,,,,3.0,102.4,101.0,97.0,94.0
