simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
444,69,45,29,23,46,50,40,55,39,45,48,40,26,48,24,51,26,49,40,32,35,16,54,49,53,54,39,42,20,44
445,62,52,37,29,43,56,50,51,28,45,38,36,24,44,18,38,23,50,49,19,39,32,44,57,46,53,43,47,27,51
446,64,45,37,24,53,42,45,46,26,47,46,39,23,48,17,42,21,62,46,26,41,20,48,56,55,57,43,44,19,49
447,66,49,38,35,49,45,37,53,37,41,37,36,23,45,19,47,23,46,46,23,40,23,43,59,53,49,48,49,24,48
448,59,52,35,22,53,40,45,44,27,49,41,39,29,48,17,45,30,49,44,20,49,19,42,50,61,54,51,39,27,51
449,63,39,33,41,50,48,42,52,36,33,42,37,22,43,24,42,29,47,44,32,36,28,41,53,52,55,45,50,19,53
450,62,45,36,37,52,44,34,54,35,35,41,35,25,41,25,45,29,60,48,18,47,14,39,56,44,61,51,49,25,44
451,63,51,26,26,56,49,39,39,35,37,34,44,22,45,27,51,29,51,48,18,37,23,48,52,52,57,47,43,32,50
452,57,43,34,39,51,47,46,53,43,31,35,46,23,34,15,40,26,53,42,18,44,26,46,52,51,52,46,53,29,56
453,66,48,42,29,54,41,32,56,41,32,39,34,29,43,18,44,32,50,43,25,40,21,50,46,54,53,48,46,23,52
454,58,51,39,32,42,53,40,45,33,40,47,24,20,43,27,44,22,48,52,24,41,31,53,53,54,54,52,43,20,46
455,61,47,31,43,48,50,41,47,43,28,40,40,28,37,23,50,21,53,54,32,38,15,43,47,50,57,51,41,20,52
456,60,50,28,34,51,40,51,53,48,38,34,31,24,42,21,31,22,53,42,30,41,26,44,53,58,61,48,50,19,48
457,56,48,44,36,56,47,38,55,25,40,40,37,24,46,19,47,33,52,49,19,39,18,47,46,54,60,46,41,17,52
458,61,54,31,38,44,56,45,51,30,38,38,35,32,38,22,41,31,48,53,23,36,13,42,48,56,61,51,52,17,46
459,54,51,33,28,54,46,38,55,34,41,37,36,27,43,30,47,27,54,40,24,40,24,47,47,55,56,53,47,17,46
460,60,43,42,41,59,43,40,54,34,41,31,41,19,37,24,38,35,53,44,26,46,23,41,50,49,58,47,48,21,43
461,60,46,40,35,47,48,42,57,35,36,41,38,28,37,19,52,29,51,47,23,51,17,39,46,50,56,45,39,24,53
462,56,53,28,31,53,47,46,47,37,31,43,36,26,45,29,42,29,52,39,21,47,20,43,48,52,54,50,47,29,50
463,63,42,32,27,53,49,39,52,34,38,33,40,29,44,34,36,25,55,44,26,45,26,45,53,47,56,46,45,20,53
464,57,39,29,34,51,50,38,55,25,46,36,41,19,44,24,48,25,56,46,20,43,21,53,51,55,54,47,40,24,60
465,61,46,34,42,43,53,34,50,37,36,31,33,32,44,19,44,30,53,36,22,47,26,44,55,50,52,53,50,27,47
466,67,45,40,26,57,47,40,54,34,34,37,41,26,46,17,39,28,58,52,21,46,21,37,49,48,58,46,47,19,51
467,60,53,30,41,53,39,47,45,28,42,34,35,19,49,17,39,29,55,46,26,44,30,42,51,47,58,50,47,26,49
468,55,49,43,38,52,50,42,48,35,40,45,36,23,40,20,36,25,56,44,24,41,15,45,51,55,58,47,43,20,55
469,61,51,35,44,53,45,39,50,35,38,42,33,25,46,18,51,26,45,42,25,45,26,42,48,43,51,50,47,21,54
470,66,45,31,46,48,48,45,54,50,40,33,36,24,35,12,43,30,55,43,20,36,31,49,52,50,49,52,44,19,45
471,64,50,38,38,52,43,43,53,28,38,39,39,25,42,21,38,29,55,41,26,46,21,42,54,41,58,43,49,25,50
472,57,52,38,30,44,43,37,50,45,37,41,48,25,42,18,51,36,48,38,22,44,26,40,47,48,53,50,45,21,55
473,62,55,35,35,52,55,45,53,39,32,48,37,26,41,27,49,20,53,44,20,27,24,43,48,52,52,44,42,21,50
474,62,50,36,24,50,48,36,49,34,45,37,33,26,40,19,47,38,58,46,27,40,22,46,50,47,53,49,42,22,55
475,63,48,40,30,47,49,42,50,39,31,35,43,30,45,23,44,31,58,48,21,40,26,42,45,52,51,50,42,20,46
476,61,46,41,22,60,48,42,52,35,39,41,39,20,36,25,46,32,51,41,21,46,20,42,51,52,49,47,51,27,48
477,60,45,32,37,62,47,39,44,36,28,36,35,23,46,23,38,21,59,44,19,39,26,45,55,53,58,50,45,31,55
478,62,53,41,33,53,51,41,49,34,35,43,38,27,47,13,40,28,54,47,25,39,30,38,47,47,54,54,44,19,45
479,58,53,35,38,58,41,37,49,28,42,35,34,26,45,25,45,32,49,42,24,47,23,43,47,46,54,51,45,21,58
480,66,46,35,29,45,42,41,54,26,41,45,46,36,48,24,47,17,49,44,27,45,30,41,48,47,50,41,53,23,45
481,67,42,29,34,39,46,41,54,37,37,33,36,30,47,23,51,29,60,47,20,38,18,44,54,53,59,48,40,23,52
482,66,49,39,36,46,45,44,51,47,37,42,41,25,41,19,41,26,52,40,20,40,25,46,48,45,60,49,46,19,46
483,70,43,41,38,44,43,37,49,43,40,41,41,25,46,30,41,27,52,38,17,36,22,41,49,45,63,48,48,24,49
484,67,34,33,29,49,46,46,48,36,44,45,37,20,47,35,41,29,50,53,25,35,23,39,47,57,50,43,42,27,54
485,62,38,46,28,59,46,42,51,37,39,37,42,22,49,18,44,26,61,52,23,40,20,35,52,53,53,42,47,19,48
486,64,46,38,33,50,45,47,56,25,41,31,42,28,41,17,47,31,56,42,26,34,22,49,47,48,55,47,44,30,49
487,65,56,35,33,53,44,41,53,38,49,31,41,29,51,21,39,31,54,35,22,35,21,38,45,54,53,54,46,24,40
488,58,51,36,35,54,41,42,47,34,40,33,43,28,41,18,52,23,53,53,21,43,21,40,56,54,51,51,44,22,46
489,52,48,37,30,54,34,43,45,35,43,39,43,23,45,17,41,27,58,56,29,35,29,42,55,53,56,52,42,22,46
490,61,45,39,33,45,45,45,55,29,39,33,42,26,40,20,53,25,53,47,23,34,22,44,59,51,61,49,39,24,50
491,59,39,30,34,52,56,47,57,39,38,41,39,23,43,23,45,30,52,40,21,37,17,45,51,48,66,41,49,20,49
492,61,51,40,38,48,45,39,47,30,49,40,40,23,40,21,46,23,53,51,25,45,19,51,48,55,52,52,36,23,40
493,66,49,36,29,46,48,35,51,28,39,37,33,22,49,24,51,28,58,43,21,37,21,45,51,53,51,54,54,22,50
494,64,52,25,31,53,50,40,52,38,42,38,30,23,44,27,42,23,56,48,25,42,22,42,55,52,55,51,35,23,51
495,60,55,31,28,47,47,41,48,34,39,28,36,27,40,25,42,31,59,43,31,43,23,42,57,51,50,48,49,22,54
496,56,50,43,35,57,42,42,52,27,43,40,46,23,48,14,41,24,55,49,26,41,23,47,46,50,49,44,46,25,47
497,62,43,35,39,53,51,41,56,37,47,41,47,24,38,15,33,21,53,43,23,40,26,48,49,50,51,46,43,22,54
498,62,50,31,27,50,37,40,53,30,41,40,38,26,50,24,46,26,53,47,22,48,24,42,53,50,51,51,45,23,51
499,63,54,36,33,46,48,41,51,43,44,26,40,24,44,22,35,29,48,39,29,38,24,38,56,56,58,47,53,17,49
500,68,54,31,41,56,52,41,50,35,41,37,43,28,35,22,43,23,54,40,21,50,25,37,44,51,52,49,39,22,47
501,61,47,30,34,44,48,39,56,31,45,41,33,34,44,26,35,23,57,43,23,42,21,48,54,56,57,46,45,20,48
502,66,53,42,24,51,44,38,51,39,34,42,29,20,48,21,36,31,57,44,28,38,23,43,51,52,53,54,43,24,52
503,57,44,37,31,47,49,44,54,38,41,44,36,21,44,16,43,31,48,45,29,41,26,38,50,56,45,54,47,26,49
504,69,51,43,30,43,40,44,52,39,31,37,42,22,42,22,47,27,60,49,23,37,23,39,51,50,54,47,50,18,49
505,60,46,34,33,54,43,44,45,31,37,44,26,27,43,23,44,27,57,47,22,38,18,43,57,56,63,49,46,23,51
506,64,48,33,32,47,49,50,47,28,47,32,35,26,48,20,47,27,55,42,18,42,22,50,57,44,57,45,42,25,52
507,65,45,30,36,49,50,48,43,41,39,38,27,24,50,16,45,41,54,39,22,46,20,42,53,57,50,43,49,22,47
508,64,34,31,31,48,52,43,56,33,45,41,35,24,43,16,46,29,55,47,36,35,21,45,47,55,60,39,46,25,49
509,61,50,26,40,53,44,40,40,41,41,31,48,25,44,18,51,32,47,43,28,40,25,49,48,52,50,49,46,18,51
510,58,46,29,30,45,46,38,52,38,48,35,40,22,49,15,49,30,52,43,27,46,23,47,48,54,56,44,43,25,53
511,61,52,36,31,44,47,38,57,35,27,33,39,26,39,28,48,28,59,38,28,40,22,48,53,55,54,50,39,24,52
512,60,49,33,27,45,45,40,51,30,42,38,40,35,46,30,46,30,60,47,27,34,23,43,49,42,52,47,44,18,58
513,66,40,29,23,53,46,33,48,37,40,38,33,19,44,25,48,26,59,51,28,41,24,47,52,46,57,51,49,20,58
514,66,54,41,34,47,48,38,50,32,40,41,35,26,42,13,38,33,45,47,26,44,24,42,52,55,49,56,45,21,47
515,62,50,43,27,48,38,40,46,30,41,28,40,26,40,32,47,33,55,47,17,44,23,45,45,50,58,52,48,22,54
516,61,41,35,38,51,47,39,49,35,29,42,35,25,53,18,37,32,57,48,19,39,26,44,53,50,56,42,47,33,50
517,62,54,40,28,54,48,41,49,35,39,37,38,19,38,27,44,29,52,46,23,44,19,42,51,53,61,39,44,20,55
518,61,51,27,33,52,42,36,51,41,46,46,31,22,42,24,44,27,48,43,23,42,29,41,57,53,52,42,45,29,51
519,65,53,37,36,46,48,39,52,40,34,36,38,22,43,24,36,29,52,44,25,39,18,45,43,56,59,52,46,27,47
520,67,55,35,27,46,44,48,50,36,35,44,40,24,47,19,45,31,52,41,21,34,22,47,57,45,58,47,45,19,50
521,60,51,38,28,56,46,44,47,34,39,41,31,25,49,21,47,26,49,46,18,40,28,40,50,46,57,42,54,22,56
522,56,46,33,28,49,51,40,55,39,36,42,38,27,49,16,53,26,51,52,28,40,24,37,51,52,57,46,43,20,46
523,57,41,31,35,49,48,33,56,31,38,35,34,29,50,25,47,32,53,47,21,42,23,35,60,54,54,51,46,22,52
524,66,42,30,27,56,48,43,51,30,47,26,39,21,46,17,43,32,53,37,26,44,26,50,46,54,53,47,49,27,55
525,67,50,33,29,57,49,37,50,30,36,39,44,24,48,21,37,27,49,48,26,37,21,43,51,43,56,50,43,23,63
526,59,48,32,36,52,42,34,46,29,39,35,39,20,47,22,42,24,60,50,23,41,29,47,53,55,61,49,48,21,48
527,61,50,34,35,46,46,39,53,34,45,47,34,28,39,18,49,25,52,46,30,36,20,45,48,53,51,47,41,25,54
528,62,55,41,22,49,52,45,51,38,40,35,42,18,41,20,44,27,55,41,22,46,25,39,52,50,56,47,46,21,49
529,57,46,28,36,49,47,35,48,45,25,34,36,31,43,17,46,30,57,49,23,42,23,48,57,56,55,45,52,25,46
530,57,49,34,30,46,42,38,50,44,40,41,44,22,50,20,48,31,40,50,25,37,20,48,50,42,58,55,48,19,53
531,62,40,37,28,46,45,40,52,40,39,42,40,22,46,26,47,32,50,41,22,41,20,50,60,47,50,51,41,22,52
532,62,50,30,26,45,49,47,52,34,38,38,48,22,40,24,43,36,55,42,20,45,19,42,54,51,56,47,43,18,55
533,67,46,36,38,56,45,42,45,40,40,34,44,22,35,21,42,24,58,38,29,46,23,45,55,46,62,48,39,23,42
534,60,50,36,26,45,46,35,50,39,32,46,42,22,43,15,42,32,56,47,19,39,25,47,51,54,58,51,42,28,53
535,65,43,27,32,48,46,44,53,36,41,32,38,23,50,22,37,34,57,47,23,43,27,38,49,57,56,42,54,21,46
536,56,46,33,35,58,49,37,50,35,37,37,36,25,43,20,49,18,56,46,27,48,26,41,52,49,67,47,43,22,43
537,52,47,41,28,47,44,45,47,36,42,44,34,37,40,25,46,30,47,41,27,35,24,47,49,52,55,53,43,24,49
538,69,51,37,31,49,43,38,51,40,39,40,33,25,43,27,40,35,59,46,23,46,22,40,49,54,44,49,39,20,49
539,63,45,38,23,52,49,40,48,33,37,28,41,23,44,22,45,36,51,46,23,41,34,40,48,46,60,52,48,20,55
540,65,50,31,38,50,48,42,55,35,30,41,40,21,41,10,38,35,53,50,18,36,29,50,53,50,59,49,37,26,51
541,62,45,39,29,53,43,50,44,30,42,40,24,22,53,22,45,36,49,54,25,37,23,46,49,52,52,45,46,21,53
542,65,47,35,38,48,40,47,49,39,34,34,42,22,40,24,47,29,47,41,25,41,22,45,55,50,54,47,42,23,59
543,62,51,33,36,44,50,44,52,39,36,39,32,27,44,24,45,28,44,43,18,46,20,50,47,52,45,56,53,26,45
544,66,43,34,41,52,35,43,49,37,41,35,41,23,42,19,37,26,54,40,28,46,22,42,43,61,62,54,43,20,52
545,62,53,36,29,56,48,39,49,41,43,41,34,19,45,19,41,23,56,44,21,40,18,52,48,49,52,44,49,30,50
546,62,38,38,34,49,53,41,47,41,42,45,35,28,45,18,39,25,55,46,27,50,20,47,53,43,56,47,36,22,49
547,57,48,30,32,52,51,41,54,41,50,39,41,29,43,17,47,26,55,43,22,41,15,48,54,45,50,44,42,26,48
548,61,46,35,28,49,43,51,53,37,40,33,37,36,44,23,45,28,50,40,21,43,22,42,55,51,53,49,43,20,53
549,61,53,32,30,55,54,40,49,36,38,40,30,22,50,21,42,27,55,39,25,39,20,50,43,50,62,51,43,27,47
550,55,39,33,37,49,42,44,46,35,44,33,41,22,50,25,49,25,49,56,20,32,29,49,55,54,47,43,45,31,52
551,66,46,30,38,48,50,37,56,26,37,39,37,25,41,26,41,25,56,46,21,39,28,41,47,57,55,52,45,24,52
552,66,57,40,38,46,38,39,60,31,41,38,32,27,46,25,40,28,53,43,20,38,21,37,49,53,52,49,49,26,49
553,61,50,32,30,54,39,42,55,32,44,35,41,21,51,14,55,24,53,46,25,46,21,44,51,47,56,46,44,21,51
554,66,43,38,35,47,43,48,49,46,47,41,42,22,42,22,41,24,52,42,20,44,18,45,54,55,54,38,47,25,41
555,63,49,43,25,51,45,37,53,36,37,44,36,22,40,27,41,27,53,43,26,41,23,45,50,54,53,53,40,26,48
556,62,44,39,35,49,45,48,51,27,35,34,41,25,48,19,41,24,57,49,25,33,20,43,48,53,59,48,47,24,58
557,62,52,32,21,47,51,42,55,40,37,34,36,24,44,20,51,26,51,46,27,43,17,49,53,52,57,45,46,24,47
558,66,49,29,32,47,50,44,45,35,47,30,47,19,45,14,45,27,58,48,26,42,24,41,48,54,48,54,43,28,46
559,57,51,29,36,49,50,43,50,39,36,36,36,22,40,25,54,27,45,48,25,35,16,48,55,52,56,47,42,22,60
560,60,44,32,31,61,43,41,51,39,38,39,40,25,43,22,39,19,49,51,29,41,21,47,55,57,51,46,41,24,52
561,55,47,33,30,46,51,43,52,36,43,31,38,26,40,37,51,35,46,46,22,41,25,43,58,48,51,45,35,25,52
562,62,43,40,38,45,49,40,58,35,37,26,45,24,42,24,45,31,53,45,27,41,16,51,53,49,48,46,48,17,53
563,59,42,35,29,51,45,45,50,32,37,34,34,31,45,26,47,31,58,48,21,44,15,37,59,52,53,42,50,22,57
564,54,47,32,37,53,55,43,56,39,36,37,37,26,42,15,48,32,53,39,24,33,25,41,50,56,56,46,46,20,53
565,67,46,30,33,49,43,45,51,35,43,38,35,19,47,22,46,31,58,46,20,39,29,39,47,53,51,45,49,20,55
566,66,45,28,36,54,40,37,50,33,38,44,37,22,48,21,48,24,56,37,21,47,25,41,52,54,57,50,48,24,48
567,64,46,28,28,45,47,37,54,32,33,42,44,23,44,19,49,29,50,54,26,38,23,47,48,56,59,49,47,21,49
568,62,53,39,36,52,38,41,53,37,38,40,37,24,44,19,38,29,51,41,21,50,26,44,49,47,50,48,42,27,55
569,66,48,39,35,45,49,46,53,32,40,45,37,17,40,14,45,29,55,45,25,43,24,47,48,50,57,49,36,26,46
570,59,47,34,36,40,48,42,56,37,35,37,42,24,47,22,40,20,50,49,25,44,23,45,59,50,50,50,48,17,55
571,61,47,32,26,57,40,46,55,33,38,40,41,20,40,21,43,32,58,48,28,36,30,38,59,51,53,53,41,18,46
572,67,46,31,34,38,47,41,48,35,38,46,43,34,50,18,41,30,52,36,23,38,32,39,51,54,57,48,45,16,53
573,60,44,25,45,49,54,42,52,31,43,38,37,17,47,26,39,29,52,45,23,45,21,44,51,58,53,50,50,21,40
574,56,44,38,35,50,52,37,51,42,33,34,41,34,36,16,46,23,58,52,28,40,22,47,57,47,57,52,42,18,43
575,60,46,25,40,50,47,45,46,37,42,38,39,19,41,18,50,25,52,49,25,41,29,40,56,50,57,43,42,28,51
576,59,57,38,38,43,41,41,42,36,38,35,39,23,43,19,47,35,51,46,29,39,23,51,57,49,54,55,35,25,43
577,61,41,32,24,56,47,39,55,31,32,38,37,32,45,22,49,35,57,45,20,36,25,49,54,53,50,54,40,23,49
578,60,57,28,36,49,43,44,55,42,39,39,43,22,41,19,45,21,45,47,20,47,21,42,49,56,53,44,52,22,50
579,68,52,38,30,49,44,41,52,34,36,46,39,26,44,21,46,25,48,34,19,42,25,49,43,53,56,53,46,24,48
580,65,38,34,24,50,48,42,52,27,34,39,44,25,47,26,49,32,51,42,25,43,28,45,53,54,59,40,43,27,45
581,61,43,42,31,47,45,39,54,31,39,34,44,24,42,19,41,37,56,35,28,49,26,41,53,50,54,51,48,21,46
582,69,39,43,34,53,47,37,44,36,42,38,41,21,39,23,39,20,47,41,24,48,21,44,53,57,53,47,55,22,54
583,61,48,31,38,51,45,40,58,28,43,45,32,24,40,20,43,32,56,43,27,35,16,45,43,55,58,56,45,23,50
584,53,48,36,34,50,39,37,55,33,36,47,42,32,46,22,38,26,52,41,17,47,25,46,51,52,59,48,47,24,48
585,64,48,32,41,51,49,36,51,28,40,40,42,20,50,18,48,26,42,45,18,44,22,40,56,50,59,49,47,20,55
586,67,39,33,27,50,51,41,54,36,36,43,29,23,39,24,54,35,50,36,26,45,28,45,48,56,51,46,41,25,53
587,55,49,30,33,55,52,46,51,39,41,39,35,20,47,24,41,25,46,43,18,45,21,36,56,55,56,43,50,22,58
588,62,40,35,35,51,50,36,50,25,42,45,37,27,48,17,50,32,56,50,24,39,16,45,52,49,53,52,43,24,46
589,62,48,37,42,53,45,38,48,34,35,41,35,26,43,30,39,33,52,51,22,43,16,34,57,51,56,48,37,24,51
590,57,51,39,27,48,46,43,49,43,34,43,42,24,47,16,43,23,60,51,25,37,17,36,44,58,65,45,45,23,50
591,67,40,32,29,49,49,48,56,29,41,35,41,24,46,23,37,22,45,43,20,45,25,48,55,53,50,53,46,25,55
592,61,46,33,28,59,47,36,53,32,39,41,31,22,37,18,50,29,57,51,25,38,22,45,51,49,59,50,45,24,53
593,61,48,36,24,51,56,41,50,40,42,51,33,21,45,16,45,21,55,49,28,43,15,43,46,47,55,47,51,22,49
594,63,42,35,26,45,41,37,49,34,49,31,48,21,50,27,42,21,59,46,32,43,25,41,50,51,58,49,50,20,46
595,61,47,28,32,45,45,46,54,35,45,34,39,20,41,25,41,35,53,52,21,37,23,44,52,45,60,50,45,21,55
596,60,46,35,36,53,53,38,57,32,33,39,32,19,44,19,50,35,51,43,21,44,25,40,50,50,63,45,46,27,45
597,56,49,33,39,41,50,50,50,38,38,30,39,24,33,20,53,26,55,51,27,34,29,43,47,61,49,50,50,20,46
598,65,49,30,28,44,48,42,54,43,44,41,37,23,49,25,42,27,50,46,26,39,24,39,52,49,49,46,45,23,52
599,62,54,31,28,57,41,39,56,36,48,39,37,25,40,18,49,29,57,48,24,42,19,46,50,47,50,43,47,24,45
600,62,47,36,32,54,53,44,52,36,39,42,38,20,36,23,46,31,54,40,23,43,23,46,48,49,50,48,46,23,47
601,61,42,34,31,50,46,42,46,30,33,43,36,24,47,24,47,27,50,57,29,35,25,50,51,51,57,46,45,21,51
602,64,46,34,23,58,44,37,58,32,40,41,39,28,41,21,45,30,53,50,25,39,21,39,52,49,49,55,47,22,49
603,66,47,34,33,50,40,47,55,46,34,39,34,22,42,26,45,22,52,37,26,37,25,40,58,52,61,42,47,19,53
604,59,50,39,29,51,57,37,44,34,36,47,46,27,37,20,43,33,59,41,25,35,24,48,42,58,63,41,42,20,44
605,62,53,38,24,45,50,48,54,39,35,33,38,27,42,23,49,19,48,37,22,44,18,53,59,55,56,51,43,21,45
606,67,53,35,35,52,40,46,50,36,41,31,33,20,42,25,40,32,53,42,26,44,23,46,45,55,56,50,41,27,45
607,61,34,33,32,52,33,40,56,31,34,35,35,30,48,26,43,30,56,45,28,36,15,44,53,53,55,58,49,29,57
608,60,45,37,36,60,37,33,56,39,40,36,37,25,42,22,30,28,52,39,34,35,21,38,50,53,56,48,54,31,57
609,60,54,40,24,55,47,42,58,33,40,38,38,28,50,20,40,22,49,46,23,39,21,50,55,51,53,55,42,18,40
610,66,53,32,38,47,32,46,57,41,38,31,40,24,48,18,37,22,47,44,30,41,21,47,46,55,59,48,48,23,52
611,64,53,30,36,47,52,48,53,37,35,38,36,22,41,19,44,27,49,41,13,43,25,40,53,53,63,51,40,30,48
612,64,54,37,36,51,48,42,52,31,32,30,35,21,45,15,39,28,52,49,27,40,25,50,54,50,57,53,43,18,53
613,59,48,31,28,49,49,40,52,38,38,49,30,16,46,28,46,24,54,42,17,42,32,40,48,52,61,50,46,23,53
614,60,42,29,35,48,53,33,46,35,43,34,40,21,45,27,45,22,55,48,21,40,26,40,54,55,56,48,52,25,53
615,65,44,34,29,53,45,37,48,43,42,41,35,32,40,26,47,20,52,43,26,42,32,45,49,49,55,48,45,16,48
616,64,49,38,36,53,39,37,52,41,36,33,38,22,48,26,38,24,53,48,23,48,24,44,49,54,55,46,46,22,45
617,64,52,33,33,49,39,43,52,38,45,39,45,22,39,17,40,26,55,49,32,36,19,46,41,48,59,48,44,22,56
618,63,36,35,34,57,43,42,52,32,27,43,39,26,46,20,47,22,57,42,21,37,21,46,56,55,60,47,45,23,57
619,62,48,31,27,48,49,44,50,40,42,37,40,18,35,28,40,30,56,52,25,32,25,32,56,56,55,50,49,24,50
620,60,56,27,40,52,50,43,47,31,39,40,45,25,41,22,40,29,58,47,22,39,24,43,52,46,55,45,44,23,46
621,66,51,29,28,54,51,44,48,41,39,32,37,31,47,22,46,19,50,48,23,37,23,46,51,49,56,50,38,27,48
622,64,44,29,28,59,48,40,48,40,40,41,38,22,48,20,44,27,59,45,29,38,21,45,59,47,49,44,44,22,49
623,64,46,32,28,53,49,41,53,37,40,39,38,24,45,17,44,24,59,51,24,40,23,47,56,50,47,49,40,26,45
624,66,45,40,26,48,50,35,53,35,41,48,41,22,45,27,52,19,52,45,33,33,21,45,54,44,57,50,39,20,45
625,63,38,35,36,50,44,41,50,33,34,40,36,26,46,18,41,33,50,45,29,41,23,46,50,54,55,52,43,29,50
626,61,39,35,22,58,41,34,53,29,35,49,46,20,48,25,49,28,52,45,24,49,22,49,52,52,62,47,41,20,44
627,58,55,36,34,43,54,43,55,27,36,39,42,24,40,19,42,24,60,52,20,48,22,42,55,47,49,48,43,22,52
628,61,45,41,36,47,47,37,54,43,40,42,43,29,33,19,47,29,56,41,20,39,19,40,53,54,55,47,43,19,52
629,56,45,41,27,47,41,49,51,43,38,37,43,25,48,20,40,28,52,46,24,43,23,47,52,41,60,49,50,15,50
630,61,52,37,40,57,54,41,56,39,33,32,36,25,42,19,36,24,50,39,20,46,25,46,48,57,57,51,44,20,44
631,64,40,40,24,48,51,44,46,40,35,41,31,22,48,21,50,27,57,42,20,39,29,46,52,54,52,55,46,22,45
632,60,46,30,32,53,56,37,50,32,33,41,38,28,40,18,44,30,45,44,37,38,25,47,54,57,50,43,50,22,51
633,67,40,30,37,50,43,42,40,34,36,45,35,28,45,27,50,28,62,41,24,39,28,50,50,55,49,42,48,20,46
634,64,47,34,34,48,52,39,48,37,45,39,40,20,50,16,42,36,50,50,24,36,20,50,43,55,51,43,46,23,49
635,60,37,43,29,52,42,45,55,36,31,38,34,22,44,22,48,25,54,36,30,39,23,47,48,58,58,47,53,24,51
636,55,53,29,33,49,46,36,54,37,48,41,41,21,44,27,52,27,48,48,27,40,18,37,45,60,44,48,39,33,51
637,65,56,35,36,51,40,40,52,32,31,33,49,20,44,33,49,27,50,40,23,32,23,46,47,50,61,49,40,33,44
638,62,53,30,36,46,44,43,48,37,35,43,47,28,47,16,46,27,48,49,21,37,29,39,54,54,56,46,46,17,47
639,66,49,38,31,52,39,51,56,35,33,40,38,29,39,30,38,36,46,39,23,41,23,42,42,54,54,53,40,23,51
640,63,47,41,33,51,44,43,55,41,38,38,38,22,46,17,38,29,63,44,23,37,21,38,55,47,51,50,40,29,49
641,65,56,33,37,52,53,43,47,37,32,35,26,31,42,25,42,26,49,52,17,41,18,45,54,53,53,44,46,21,56
642,65,41,34,29,53,35,39,56,38,33,34,43,27,37,25,38,27,55,47,20,38,23,47,59,55,56,48,45,25,59
643,64,44,25,22,53,53,43,45,36,39,36,35,32,51,18,44,31,53,47,20,46,27,45,46,59,56,44,38,27,52
644,65,50,42,30,49,49,46,51,30,29,28,39,30,33,17,46,31,48,49,28,43,23,48,58,51,58,46,41,22,51
645,62,55,37,30,51,48,39,57,31,37,43,34,24,44,22,43,31,48,40,29,40,28,39,46,54,52,49,48,15,55
646,58,44,35,34,47,48,29,44,39,36,48,44,23,48,19,59,29,47,47,23,39,18,41,52,45,60,51,54,22,48
647,67,46,40,28,53,44,45,52,29,36,38,33,27,45,18,40,36,58,54,19,33,20,38,54,55,61,47,42,27,46
648,58,49,27,35,51,43,40,56,35,43,36,38,30,32,31,48,32,49,57,30,39,24,45,50,48,50,48,40,22,45
649,62,43,34,32,50,52,41,54,38,36,38,40,29,39,21,50,28,58,47,27,39,28,45,51,43,49,39,42,22,54
650,59,45,33,33,53,41,45,56,42,47,33,34,17,46,25,47,26,50,51,22,37,22,45,48,58,51,43,47,22,53
651,67,41,32,40,53,44,37,56,32,38,36,39,22,35,26,45,31,54,45,27,38,23,46,53,43,58,53,49,17,51
652,59,52,33,41,61,41,40,46,36,37,38,37,24,51,17,44,29,58,41,29,39,23,40,51,53,53,47,40,28,43
653,62,48,29,29,53,48,41,46,37,40,35,37,23,47,27,48,19,62,45,22,41,28,45,52,57,51,47,44,24,44
654,63,43,41,39,48,46,33,56,33,37,46,43,20,44,21,41,24,48,49,21,43,29,36,58,53,54,53,42,17,50
655,61,51,33,34,60,51,40,56,39,37,30,34,26,39,21,45,17,59,30,31,43,24,43,52,45,60,52,39,25,54
656,66,41,36,42,50,42,43,56,28,36,28,36,28,47,18,44,33,52,40,22,42,18,49,49,57,53,48,48,25,54
657,64,50,35,31,43,47,48,46,41,33,55,32,26,43,17,48,37,46,49,21,45,23,35,43,56,57,44,46,26,44
658,64,44,33,34,51,47,45,56,30,36,35,30,22,47,24,46,29,56,56,27,35,18,46,59,42,55,46,38,27,53
659,63,42,37,26,56,44,37,55,33,42,35,41,23,41,25,39,30,48,43,25,43,27,46,52,51,53,51,53,21,49
660,57,45,33,39,50,36,42,47,35,37,42,42,27,47,24,51,25,53,44,24,40,27,44,51,43,56,41,45,30,54
661,65,53,32,35,48,46,45,61,38,37,49,31,23,37,24,40,25,52,42,31,36,18,43,47,51,55,48,44,23,52
662,62,47,33,26,48,47,40,53,40,40,39,38,31,45,24,47,27,48,40,20,34,18,46,53,54,60,51,43,25,52
663,56,45,31,31,58,50,37,59,34,35,42,38,18,41,26,43,27,59,39,20,44,22,46,53,50,57,50,41,24,55
664,57,46,32,30,53,47,44,60,43,29,31,39,24,48,21,41,27,57,46,26,38,19,53,56,51,50,46,43,19,55
665,55,44,36,31,46,51,41,52,38,36,35,52,26,43,22,40,23,51,42,28,46,22,40,55,47,61,46,50,22,50
666,65,32,40,32,47,40,42,57,30,39,33,44,19,42,24,45,39,55,47,18,44,20,45,57,42,61,51,46,29,46
