simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
444,66,39,38,28,50,45,39,51,36,44,45,37,25,47,19,50,31,46,44,30,40,18,52,43,49,55,47,48,22,47
445,63,51,34,24,51,47,43,49,36,40,35,46,19,51,19,44,19,53,40,27,41,23,43,53,55,58,42,47,27,51
446,61,51,33,34,43,43,51,57,38,37,36,28,15,50,23,36,32,46,37,22,42,29,46,53,56,59,48,47,25,53
447,68,39,37,28,51,48,41,49,40,39,36,36,26,44,25,48,26,55,46,24,36,22,51,53,56,54,45,42,22,44
448,63,37,35,31,45,50,43,54,32,41,40,45,22,41,28,46,25,48,49,23,39,23,33,50,55,55,50,49,23,56
449,61,48,35,32,55,46,44,55,33,36,33,30,32,50,24,46,29,54,42,20,45,21,42,47,56,56,44,51,20,44
450,61,49,41,32,39,47,33,58,23,34,43,46,25,42,17,45,24,56,49,24,41,25,48,55,51,53,44,46,24,56
451,60,49,40,34,53,45,39,48,32,40,43,42,29,43,16,50,31,51,47,24,36,16,44,48,57,63,41,35,27,48
452,56,45,36,32,48,50,41,55,29,36,46,33,22,37,21,51,27,51,45,20,42,18,44,52,56,52,47,51,32,56
453,54,49,39,26,46,40,43,50,36,41,46,38,24,53,18,36,31,56,45,29,41,22,47,51,56,56,46,44,21,47
454,63,51,29,33,56,47,38,54,35,35,43,40,27,43,22,47,30,47,38,29,37,19,46,60,55,48,49,38,26,46
455,66,45,39,31,51,43,37,52,34,32,42,32,29,42,19,45,30,52,54,17,41,22,44,53,44,60,51,50,23,51
456,66,51,40,29,54,48,35,56,45,42,47,34,25,43,25,48,22,45,37,27,42,25,48,44,52,55,48,33,18,47
457,64,48,34,33,50,39,40,47,38,36,38,42,34,45,22,47,27,52,46,18,40,17,46,47,47,64,45,42,29,54
458,64,45,37,35,49,52,37,53,35,38,32,34,24,43,26,37,29,51,45,17,41,21,41,55,59,51,49,52,28,51
459,66,47,36,32,45,39,42,49,38,32,40,36,29,43,18,42,29,51,52,14,34,22,45,59,59,54,59,48,23,48
460,67,38,32,28,55,51,37,58,31,38,50,36,25,48,14,50,29,50,47,25,42,23,48,54,48,51,41,49,21,45
461,62,46,32,25,46,51,39,46,31,38,34,35,30,47,23,46,29,54,46,30,31,22,47,56,57,60,54,41,27,46
462,60,36,34,31,50,48,46,55,25,40,41,36,26,48,24,47,23,53,48,20,38,22,36,53,53,55,54,47,27,55
463,64,47,38,29,49,50,37,50,34,42,37,38,26,48,18,43,35,51,47,21,40,24,42,54,54,54,44,38,27,50
464,64,46,37,30,53,49,35,52,27,39,38,40,37,55,24,47,23,56,46,33,41,14,45,48,51,49,51,38,20,43
465,66,47,30,36,51,50,37,49,34,32,39,40,27,38,25,35,29,55,44,26,39,27,46,51,56,56,51,43,22,50
466,58,47,30,37,48,44,47,54,39,42,36,41,22,48,22,42,25,47,45,24,42,18,47,43,56,61,43,43,28,52
467,64,46,37,28,52,47,41,49,36,40,41,32,22,37,22,51,29,53,43,23,42,35,41,52,46,53,53,46,25,45
468,63,46,36,33,45,45,42,50,41,43,36,44,24,42,29,41,36,46,31,27,41,20,48,49,47,59,52,42,24,49
469,58,49,32,33,58,42,44,44,34,41,47,37,24,57,19,45,24,49,45,24,35,24,54,56,53,47,47,43,25,41
470,64,49,43,37,46,48,42,50,37,35,41,38,25,48,18,43,31,50,43,20,39,26,35,52,55,54,48,35,27,52
471,60,43,42,33,54,48,41,55,42,46,46,31,22,47,19,53,30,52,44,25,42,16,41,46,47,53,47,37,20,49
472,62,47,36,32,55,44,41,51,28,40,32,40,28,43,17,42,30,56,47,21,41,17,51,56,51,58,44,44,25,52
473,64,50,37,28,51,48,34,53,30,39,39,32,21,48,17,39,26,52,44,24,45,20,45,55,57,54,49,46,31,53
474,57,49,30,33,50,51,42,47,34,43,31,33,23,38,20,45,32,56,49,28,35,20,40,59,56,54,51,48,24,53
475,66,45,37,32,55,46,44,49,33,41,39,36,21,49,20,45,20,52,45,30,39,19,43,50,56,59,50,42,26,42
476,64,42,34,24,51,42,43,52,44,39,38,42,23,47,19,43,22,55,48,23,36,26,47,56,48,61,50,42,23,47
477,56,49,30,32,44,43,34,48,39,39,47,35,26,45,24,46,25,50,44,27,42,21,43,57,52,55,48,43,29,58
478,57,50,34,35,49,42,37,48,32,33,35,45,30,39,27,45,29,49,52,22,35,18,44,60,57,53,51,48,20,55
479,56,46,33,31,51,50,37,54,30,39,41,39,19,47,20,54,22,60,47,22,46,21,40,54,47,46,48,46,29,56
480,63,50,35,41,53,44,39,45,41,44,40,32,20,50,17,42,33,55,47,22,40,20,37,48,50,61,48,47,20,47
481,60,51,37,36,50,40,42,54,34,26,41,42,26,37,28,45,29,50,45,25,39,27,44,54,58,53,42,46,22,48
482,64,39,33,23,45,47,42,56,37,42,40,37,25,43,15,49,27,53,47,23,47,25,44,54,52,58,43,45,24,52
483,66,41,33,33,55,52,45,52,30,36,36,34,22,39,22,45,33,50,44,22,34,24,46,53,55,55,50,46,22,56
484,59,50,32,30,46,52,39,55,34,39,45,42,28,40,22,47,24,51,50,20,40,16,40,55,54,59,50,41,24,47
485,69,50,39,30,49,35,46,58,35,30,41,40,19,45,20,45,31,48,44,22,48,24,40,48,57,55,50,41,21,51
486,67,42,36,30,55,47,41,48,41,38,41,28,24,46,25,47,33,48,46,22,34,17,43,51,53,60,48,47,25,48
487,66,48,29,29,48,48,40,54,37,37,41,34,26,43,17,44,26,49,46,19,46,28,43,50,51,59,48,39,35,51
488,60,47,27,35,49,50,30,50,23,44,35,37,25,50,20,47,33,50,50,32,33,18,40,57,47,57,49,49,35,52
489,68,45,44,29,45,47,48,46,31,31,34,35,23,43,24,41,34,55,41,29,43,25,40,59,48,52,47,47,24,53
490,62,52,43,31,48,40,45,50,34,36,35,36,33,47,24,43,28,50,38,28,35,15,51,57,55,50,51,38,30,46
491,59,51,38,31,54,47,41,53,29,35,36,36,30,45,21,42,28,54,52,18,31,21,50,50,50,55,52,46,25,51
492,65,46,40,35,51,47,42,54,43,39,41,37,26,44,20,42,22,51,40,30,31,28,44,48,48,58,55,40,22,42
493,68,50,37,33,50,45,36,42,27,43,43,45,31,42,29,46,27,49,53,25,37,23,55,46,50,46,45,41,22,45
494,60,43,40,23,49,39,44,60,34,38,41,37,23,48,21,44,34,56,35,24,38,19,44,52,51,60,52,44,29,49
495,59,46,34,35,51,47,39,56,31,44,39,38,24,49,21,39,32,54,38,16,40,23,45,56,58,56,46,46,25,44
496,65,52,35,29,55,42,36,49,34,39,40,35,27,46,23,46,28,49,40,28,32,20,46,55,52,57,51,41,21,58
497,61,47,35,31,52,44,39,50,31,39,42,37,23,45,18,45,35,55,50,23,38,21,41,51,52,58,53,41,20,54
498,62,40,35,37,49,48,41,51,31,35,43,50,26,40,19,44,32,52,41,20,40,17,48,55,50,51,49,50,22,53
499,58,47,46,31,50,48,42,50,27,31,39,39,28,46,18,53,27,55,47,19,39,18,49,55,49,58,42,44,27,49
500,64,54,29,28,51,40,40,53,30,41,37,34,22,46,19,44,40,54,50,26,34,23,44,53,50,61,53,41,20,50
501,61,49,40,23,47,44,51,53,27,38,43,37,26,42,23,40,31,54,46,23,45,20,40,52,51,56,45,47,26,51
502,65,51,35,30,45,40,41,55,36,35,48,41,37,48,23,40,21,45,51,28,46,18,31,47,58,54,47,46,21,48
503,61,46,37,35,52,44,38,57,33,27,46,41,23,36,21,42,28,50,46,27,39,24,44,43,56,61,48,49,24,53
504,65,45,37,29,51,54,43,57,36,33,33,31,24,44,17,42,26,52,43,31,41,18,46,54,50,61,44,47,22,55
505,61,50,44,23,50,40,47,55,33,35,36,38,25,50,22,45,25,53,46,26,36,18,49,56,49,51,47,51,21,49
506,64,50,37,31,52,41,41,48,36,41,41,38,26,45,20,48,27,50,48,26,41,23,40,44,52,58,44,51,17,51
507,65,54,33,27,42,40,45,53,41,30,34,39,22,46,23,49,27,54,46,30,38,19,39,46,54,56,51,47,34,47
508,67,41,35,34,50,43,42,51,32,38,34,35,31,39,19,43,28,51,44,26,40,17,45,54,52,59,53,51,23,54
509,60,50,37,27,48,36,42,53,33,39,38,37,29,46,21,46,37,51,50,21,46,25,45,52,47,59,45,40,25,46
510,58,44,38,31,56,42,36,59,40,45,36,39,25,45,28,48,23,45,46,25,32,19,46,51,51,53,48,54,19,49
511,65,45,27,30,55,50,40,56,25,35,34,43,29,46,24,48,27,54,50,27,45,20,48,53,48,51,41,30,31,54
512,61,50,35,26,53,48,39,48,36,42,41,40,21,46,24,47,25,48,34,31,42,19,51,52,49,55,48,53,18,49
513,57,49,33,36,53,44,46,44,39,35,34,26,29,52,26,46,25,53,56,24,44,23,42,51,50,58,44,42,26,44
514,59,54,37,34,41,49,33,54,24,36,37,39,27,48,22,50,24,49,53,21,39,21,46,54,54,59,51,50,23,43
515,66,46,35,33,57,45,38,51,33,31,34,30,24,48,26,52,27,50,40,25,43,27,48,57,46,54,49,43,25,48
516,67,51,45,36,47,48,43,53,36,34,35,35,26,44,18,52,25,51,39,24,38,20,47,48,58,56,43,42,23,47
517,71,49,32,37,47,38,44,56,43,42,40,34,23,37,18,43,20,56,46,23,42,25,38,52,54,60,50,35,27,49
518,55,41,39,41,51,50,38,52,38,37,45,39,26,35,14,47,34,49,51,25,35,21,42,56,50,53,50,46,23,48
519,61,45,37,32,53,52,37,49,31,36,43,38,21,46,22,51,22,47,49,24,40,24,46,59,46,55,44,49,24,48
520,62,45,26,26,59,44,44,48,33,38,41,37,26,39,18,46,32,48,48,28,41,26,39,51,56,62,48,49,19,52
521,67,50,27,31,53,42,46,44,34,36,43,45,27,42,19,48,24,53,46,28,39,22,37,56,49,65,46,41,19,52
522,62,50,24,25,56,49,44,48,34,34,35,36,30,45,39,52,22,45,49,19,33,23,39,56,50,54,50,46,29,53
523,63,48,34,27,45,37,48,50,36,41,32,35,24,47,14,47,27,48,54,30,43,25,40,50,58,61,47,47,23,50
524,67,54,28,31,51,37,41,44,40,40,42,39,28,41,16,46,30,49,39,23,41,27,51,54,52,57,40,49,23,51
525,67,44,28,33,54,50,44,49,37,40,39,34,33,47,17,46,31,48,50,19,41,24,45,56,54,48,38,39,30,46
526,67,47,33,34,53,40,42,53,22,40,40,39,23,51,12,43,29,51,49,22,45,26,43,47,53,60,48,46,26,47
527,62,42,37,28,46,43,38,51,35,31,46,35,27,54,25,50,27,55,47,25,36,25,39,55,55,49,42,48,29,49
528,62,42,30,30,45,50,40,50,40,37,29,39,23,53,19,38,32,48,44,25,33,34,48,57,58,51,51,42,28,53
529,56,54,40,33,52,42,34,53,35,37,48,40,28,43,23,42,23,51,48,19,32,22,48,58,45,48,47,47,24,59
530,64,53,37,27,47,47,38,45,34,43,44,43,31,38,16,45,27,49,43,25,36,16,46,50,48,64,45,50,28,52
531,64,48,31,40,47,45,44,43,40,32,39,38,33,38,22,47,22,53,47,21,37,24,42,50,53,57,48,52,24,50
532,64,48,31,27,49,42,44,54,34,41,42,30,25,52,30,46,29,47,41,18,46,24,41,48,52,55,54,48,22,47
533,64,42,24,26,52,44,38,50,35,38,39,39,29,42,28,45,29,53,51,21,39,15,48,53,55,57,53,44,25,53
534,61,45,40,37,54,53,39,54,27,39,37,38,23,47,24,44,21,53,49,22,44,25,45,49,44,51,49,44,24,49
535,58,53,28,35,49,40,48,55,29,43,42,33,25,43,25,45,32,52,50,25,39,19,41,48,57,53,49,39,26,50
536,60,54,40,27,53,42,36,50,27,32,45,43,27,41,19,46,28,57,47,24,37,17,48,52,50,46,52,45,30,56
537,63,44,34,22,55,45,45,45,31,39,34,38,24,47,21,50,33,50,44,19,38,27,42,52,54,61,48,42,28,56
538,61,44,31,28,53,44,36,52,37,37,46,38,30,44,15,42,33,54,44,32,39,15,39,50,49,56,50,47,27,58
539,61,47,28,39,44,48,39,55,45,30,39,43,30,44,16,41,27,53,47,22,36,29,48,54,53,52,42,45,21,53
540,62,53,36,33,51,40,35,44,37,39,53,32,22,44,21,49,33,60,44,20,40,33,47,44,45,46,47,43,24,54
541,61,53,28,28,52,47,43,50,26,40,35,30,30,51,17,48,27,49,47,24,46,22,48,51,56,53,49,42,28,50
542,66,52,30,36,47,41,40,55,29,45,32,32,20,49,21,42,24,50,49,24,40,27,36,51,44,59,55,50,27,58
543,68,53,34,26,54,53,40,48,37,38,37,42,20,44,22,47,28,53,40,24,41,26,45,55,54,56,43,40,21,42
544,57,42,37,33,50,49,35,53,32,40,44,43,30,39,17,46,18,54,46,18,47,16,49,49,52,56,53,45,29,52
545,61,48,25,32,48,42,43,52,31,26,49,32,27,48,31,53,27,53,42,28,38,17,42,54,50,57,51,45,28,51
546,64,50,32,24,46,49,42,48,35,46,34,23,30,34,25,47,28,53,49,19,39,29,51,61,50,55,50,41,31,46
547,62,49,32,25,49,42,45,49,38,44,41,41,26,49,16,48,26,57,45,27,37,26,40,53,54,57,44,46,18,45
548,66,47,42,35,50,46,43,58,33,38,45,36,27,42,21,44,22,43,45,20,41,15,53,46,56,52,38,52,23,52
549,62,50,35,31,51,44,46,52,39,48,34,31,27,45,23,44,30,52,42,26,30,23,46,50,51,50,45,44,26,54
550,59,37,37,29,54,47,44,50,32,34,38,43,20,44,22,50,22,56,44,19,42,25,48,58,52,59,44,50,22,50
551,59,55,30,30,49,44,44,49,39,34,45,37,23,47,20,47,25,57,55,16,42,21,45,47,58,48,47,42,29,47
552,61,48,33,33,52,44,42,40,31,42,31,44,19,47,21,48,29,48,45,25,40,18,42,60,52,57,51,48,27,53
553,63,41,36,31,51,44,42,49,37,42,29,38,19,48,21,51,27,57,49,25,36,22,47,47,51,53,51,44,28,52
554,65,48,37,35,49,37,34,49,36,39,42,30,19,49,22,48,33,55,47,22,38,24,49,55,52,53,41,43,25,55
555,65,48,33,34,55,45,37,50,42,41,38,40,27,42,17,48,27,46,46,28,40,18,48,57,44,60,39,43,21,52
556,56,36,39,34,47,44,41,53,41,33,45,40,24,40,18,52,20,44,47,26,39,29,49,63,49,51,51,50,20,50
557,65,51,34,27,53,42,41,53,32,41,48,32,24,49,17,41,33,54,41,27,31,25,46,54,51,49,44,47,29,50
558,67,45,28,25,47,50,40,59,32,36,32,38,28,41,24,50,39,50,47,20,43,24,48,54,49,48,44,52,18,53
559,59,47,36,37,53,50,42,55,34,32,40,35,27,37,20,39,32,58,48,20,45,28,40,41,54,54,51,43,24,50
560,57,55,37,33,53,49,37,51,34,43,36,39,20,47,18,42,30,54,42,24,44,23,42,53,49,46,50,51,22,50
561,63,46,29,28,52,44,37,59,34,49,41,32,31,52,31,55,19,52,47,19,42,20,50,48,51,58,45,35,24,38
562,60,50,39,30,47,46,39,56,42,37,36,39,25,32,26,45,36,48,49,17,44,22,52,50,52,46,41,46,25,54
563,58,58,28,36,50,47,47,54,32,42,33,40,24,49,18,40,21,49,37,25,37,27,53,57,45,60,47,42,24,51
564,63,41,27,37,48,38,37,52,41,36,42,40,30,42,16,40,27,54,45,25,40,21,46,54,59,60,52,43,21,54
565,66,53,38,32,48,45,43,51,30,37,43,39,23,46,16,42,35,56,50,18,36,17,46,50,54,51,46,44,22,54
566,68,50,40,31,46,47,43,61,26,38,36,37,25,46,27,48,24,54,43,21,37,22,45,43,58,56,45,47,19,48
567,60,36,37,31,57,45,50,53,33,37,47,34,23,41,17,48,25,59,54,20,38,18,48,51,43,45,50,50,31,50
568,59,39,34,32,60,44,39,47,34,33,47,40,20,40,29,47,23,54,48,24,33,21,45,58,48,56,46,47,24,60
569,67,49,36,36,51,48,40,50,33,37,34,39,31,42,20,49,32,54,46,21,37,23,33,47,60,57,48,43,22,46
570,69,46,32,32,44,45,47,49,26,38,40,39,28,51,20,50,29,50,49,23,40,18,43,57,51,52,53,43,24,43
571,60,48,34,37,51,52,41,46,35,32,43,32,39,44,28,52,28,47,43,17,40,26,42,51,46,62,49,36,21,49
572,56,41,41,33,48,57,41,50,33,42,38,42,27,42,23,50,34,47,47,28,36,16,41,55,51,56,45,46,19,46
573,60,35,30,37,53,45,40,50,40,34,34,41,32,48,29,43,24,52,52,23,37,18,43,50,49,59,53,44,30,46
574,59,46,32,30,48,48,44,55,43,32,39,35,19,48,23,38,28,53,41,16,38,28,41,52,56,58,51,48,30,52
575,63,40,38,34,50,43,44,53,42,32,41,24,27,50,12,53,31,47,56,21,39,25,45,57,53,49,47,42,23,50
576,62,43,30,24,50,47,41,58,36,30,39,41,21,45,25,46,29,53,48,29,47,18,47,55,49,54,49,43,22,50
577,56,50,29,31,50,53,37,47,40,47,44,44,25,47,27,43,18,52,45,27,39,29,49,54,49,55,39,41,23,41
578,65,50,31,33,55,46,40,54,31,46,44,35,30,42,24,46,25,51,49,21,40,19,43,49,51,48,46,42,22,53
579,65,39,38,31,40,47,41,52,31,42,26,32,27,44,23,47,28,50,53,30,43,28,45,52,45,51,56,46,29,50
580,59,43,32,27,53,44,38,54,35,41,38,40,22,39,26,42,36,56,45,31,31,21,45,56,46,50,59,40,29,53
581,60,40,38,35,49,46,44,53,22,39,38,36,27,39,29,49,29,59,55,26,41,16,40,43,49,57,46,46,22,58
582,60,48,30,35,53,43,47,54,26,35,35,38,22,43,26,44,25,54,45,27,41,28,40,56,56,58,48,36,30,48
583,67,42,27,32,50,43,47,53,38,44,33,39,27,42,23,47,29,49,41,22,42,20,39,52,49,55,55,44,26,54
584,68,55,29,31,58,51,41,51,32,39,45,39,24,44,20,45,24,58,48,13,34,20,46,46,47,57,46,45,28,47
585,59,42,33,35,45,58,35,56,30,32,40,35,25,47,27,44,37,49,44,26,42,14,40,54,47,57,48,51,23,56
586,60,44,36,34,41,38,48,52,41,38,41,42,27,49,15,43,25,47,52,26,42,23,48,45,51,52,41,50,26,54
587,66,41,31,38,43,39,41,61,33,32,39,46,22,42,22,53,23,52,49,27,38,27,52,48,49,56,46,47,19,49
588,57,46,38,37,44,48,44,57,35,33,35,37,25,42,20,47,33,54,47,22,42,19,37,50,57,49,48,49,24,55
589,59,38,25,31,47,43,42,50,31,43,38,37,24,47,30,46,36,53,50,18,39,27,39,50,48,57,53,48,33,49
590,60,46,29,24,51,48,41,57,33,33,33,38,21,50,27,44,26,50,43,25,44,27,41,50,59,51,52,46,32,50
591,63,45,26,42,47,46,43,45,35,38,40,35,23,47,24,41,28,56,46,25,41,23,47,53,60,54,46,43,19,50
592,64,47,40,32,52,45,38,54,36,37,37,36,28,44,19,45,31,50,49,21,42,18,43,55,45,51,43,53,20,56
593,58,40,37,25,48,49,35,50,37,46,30,42,21,48,22,46,34,51,52,24,40,21,36,55,59,56,46,41,29,53
594,66,47,26,27,47,46,49,55,34,43,46,37,25,50,18,49,21,44,46,22,46,27,50,47,52,50,47,39,28,47
595,62,47,31,37,46,47,39,54,27,42,34,33,25,46,27,41,26,53,44,21,40,20,47,57,55,54,51,47,25,53
596,60,59,33,31,51,42,48,51,32,43,32,34,22,47,21,40,23,57,40,31,42,24,44,55,46,58,46,51,23,45
597,57,48,32,30,47,42,46,49,28,31,42,35,22,44,30,45,34,49,45,29,42,24,49,55,47,57,55,44,22,51
598,64,42,37,34,45,49,42,55,29,40,45,33,19,40,14,48,24,53,53,20,42,21,38,50,61,60,55,44,21,53
599,65,50,31,29,54,47,38,50,30,37,43,39,26,40,20,47,34,54,48,21,43,24,42,44,49,61,38,52,25,50
600,62,43,37,40,52,49,41,51,34,33,43,43,27,39,17,50,31,53,44,22,40,17,47,48,53,57,43,37,25,53
601,59,48,39,37,52,44,38,51,37,35,40,33,25,46,23,43,26,52,46,26,42,23,49,49,49,55,47,41,27,49
602,57,45,35,37,46,49,31,47,38,39,37,42,20,47,21,55,26,51,46,25,39,24,43,55,59,53,48,46,20,50
603,60,40,30,30,50,52,42,49,32,43,37,29,22,44,34,45,31,51,54,26,35,25,47,49,52,61,43,46,22,50
604,61,43,33,34,51,39,40,44,31,36,42,35,24,37,31,45,39,53,52,19,37,21,50,58,51,49,50,50,22,54
605,59,41,34,27,52,50,39,56,37,36,31,36,27,57,23,33,32,55,50,18,40,18,46,52,48,60,50,46,23,55
606,67,54,30,27,56,50,40,53,38,45,37,26,23,42,19,40,27,60,45,19,40,29,41,51,53,51,50,51,27,40
607,63,44,35,21,50,51,43,53,41,36,34,31,32,43,27,48,22,51,43,28,41,21,47,59,53,53,53,48,17,43
608,62,47,38,32,53,47,41,50,39,29,41,40,23,40,29,42,22,50,38,29,42,25,47,54,47,60,51,38,22,53
609,63,50,30,33,50,39,33,55,34,43,36,38,26,41,26,53,34,46,47,21,48,23,43,48,50,55,44,46,22,54
610,63,48,24,35,42,51,46,60,39,40,37,46,26,37,18,48,26,52,46,23,41,25,41,51,50,47,43,52,25,49
611,60,46,33,28,44,43,44,55,34,43,37,46,21,43,18,47,31,51,45,27,38,23,40,47,54,50,51,48,27,57
612,62,49,35,30,50,46,36,55,34,43,42,45,24,47,20,42,27,49,41,21,37,21,40,50,54,57,46,50,28,50
613,62,43,35,35,51,43,29,52,28,37,39,42,24,45,33,41,36,60,47,19,41,19,51,53,56,41,53,46,21,49
614,57,47,36,27,48,37,41,46,34,47,44,45,25,40,18,54,26,56,50,22,33,19,42,54,55,58,47,49,23,51
615,58,43,40,35,52,47,39,55,34,34,41,30,26,38,21,46,30,52,49,30,36,24,44,47,57,52,47,42,25,57
616,61,49,38,31,57,46,42,52,37,38,43,34,26,43,28,44,28,50,43,26,43,20,50,42,51,57,47,41,22,42
617,63,46,35,28,48,39,45,43,37,44,36,43,23,43,22,37,31,57,46,18,43,24,47,53,55,61,48,42,22,52
618,63,40,36,36,48,48,43,57,41,43,33,38,24,41,12,44,26,52,42,20,46,24,40,49,47,60,50,49,22,57
619,63,46,40,26,45,45,49,57,40,31,36,43,30,47,21,43,29,53,49,27,29,17,43,44,57,52,53,41,26,49
620,55,46,39,27,54,43,45,54,34,45,44,41,30,35,20,50,29,55,51,22,44,20,41,52,46,57,43,37,21,51
621,63,41,37,27,48,46,47,52,40,28,32,41,29,39,27,50,28,50,49,29,42,13,35,53,54,60,44,48,25,54
622,61,43,36,35,46,48,43,53,35,42,40,34,25,50,18,44,24,56,44,25,45,28,49,45,49,56,50,43,23,41
623,60,41,41,27,57,46,40,56,37,40,33,25,26,51,20,42,31,48,44,26,41,28,43,58,49,45,54,44,22,56
624,65,43,32,26,57,49,42,51,31,41,36,31,29,48,28,46,31,56,43,17,38,23,45,49,54,51,45,44,30,50
625,56,49,37,27,48,51,37,49,43,36,32,33,32,47,20,49,31,46,44,29,40,21,46,57,50,56,46,44,22,53
626,61,49,36,30,49,42,43,52,40,37,41,32,31,44,23,46,36,55,45,25,47,26,41,56,48,50,43,39,21,43
627,56,48,31,42,58,51,46,54,38,36,33,42,22,42,23,37,30,50,47,20,38,28,36,54,47,55,52,46,21,48
628,58,48,34,31,51,42,47,50,32,37,44,30,31,44,18,41,23,47,40,27,44,26,50,53,57,56,51,42,22,55
629,68,47,35,24,49,45,44,47,38,38,43,31,23,45,18,40,32,53,43,28,40,20,46,57,53,53,46,42,31,52
630,60,44,39,30,55,50,39,53,34,31,42,40,25,43,20,40,27,57,37,20,43,26,44,53,53,50,49,52,27,48
631,69,43,33,33,48,38,41,55,32,35,38,37,26,48,25,47,20,55,43,20,43,24,40,51,57,51,51,52,24,52
632,64,45,37,35,48,44,38,52,35,39,41,36,26,53,31,45,20,49,52,21,43,21,44,52,54,56,48,34,25,43
633,61,56,26,33,52,47,40,52,32,32,39,36,30,48,18,40,36,51,42,26,46,23,47,53,51,52,46,48,17,51
634,65,51,38,35,53,52,36,45,38,39,46,41,35,33,20,49,33,51,47,20,39,27,48,47,54,50,33,44,21,41
635,62,52,46,33,51,51,38,55,29,32,42,26,22,47,17,45,31,52,43,26,43,26,44,47,55,56,38,44,27,51
636,61,47,27,31,50,46,42,52,35,42,41,33,24,51,20,48,28,52,51,21,43,20,41,53,45,54,45,45,28,55
637,71,43,33,33,51,48,49,50,39,44,29,44,27,47,19,45,31,45,43,24,39,23,35,52,52,54,44,41,23,53
638,63,48,46,28,52,49,35,49,33,41,40,40,43,54,21,41,25,55,46,20,39,16,37,54,47,54,46,44,20,45
639,65,47,29,27,48,49,43,53,36,38,39,34,28,46,18,46,30,50,46,19,36,21,38,52,54,56,56,48,28,51
640,60,46,32,33,48,50,44,47,32,39,35,36,24,44,24,46,29,52,49,29,44,18,40,52,54,55,47,43,25,54
641,70,45,26,43,55,46,48,50,39,38,41,35,28,48,27,47,26,54,43,22,33,21,41,58,43,50,43,38,25,48
642,62,40,35,33,52,54,45,52,42,38,40,41,30,46,14,42,31,51,32,21,38,25,43,47,55,60,50,42,20,50
643,68,44,34,30,51,43,46,51,39,41,43,41,25,42,30,44,21,56,40,29,39,32,34,41,50,61,53,42,19,42
644,63,54,26,35,55,51,42,55,34,39,39,36,24,48,25,46,24,47,50,20,41,17,41,45,54,52,50,43,20,55
645,63,50,35,21,48,46,40,51,31,43,29,38,25,46,35,43,23,53,44,26,38,20,43,51,52,60,46,54,25,52
646,64,43,33,35,49,45,43,53,39,33,36,42,26,41,16,48,27,54,46,25,36,18,45,59,53,50,52,41,27,52
647,60,45,27,26,53,46,40,54,28,34,40,40,19,48,28,47,35,45,47,24,40,23,51,54,55,44,49,42,33,54
648,64,40,33,38,48,45,41,57,38,30,41,36,31,33,20,45,31,53,51,28,40,14,50,53,60,47,50,47,20,47
649,67,48,43,36,55,44,40,53,30,44,34,38,33,47,27,40,24,53,47,23,36,18,44,51,51,54,43,47,20,41
650,67,49,37,34,44,52,45,58,26,39,43,42,27,39,16,51,27,46,47,24,32,30,44,52,40,55,41,45,25,54
651,66,47,32,31,48,47,42,52,32,41,42,39,24,45,20,45,33,61,44,21,32,16,45,57,49,58,45,38,26,53
652,60,51,39,33,54,48,43,51,37,41,35,36,23,47,16,51,32,49,48,14,43,20,49,49,47,53,45,45,21,51
653,63,49,33,36,51,45,42,49,30,34,40,40,20,41,28,49,27,54,37,21,35,24,41,52,53,61,50,46,26,54
654,61,49,38,34,47,39,44,51,30,38,44,43,24,44,19,50,23,60,42,23,34,16,44,54,50,54,48,56,20,52
655,61,52,40,37,45,45,40,46,30,39,38,34,25,42,26,39,29,58,47,28,27,22,50,50,55,53,50,42,23,58
656,64,54,30,29,50,44,40,56,37,32,43,39,29,41,17,47,26,53,45,22,37,29,45,48,50,53,55,39,22,55
657,64,39,38,32,48,46,37,51,37,39,41,33,23,45,28,46,27,55,47,28,43,19,51,50,51,54,39,47,26,47
658,57,41,38,30,48,50,40,59,33,45,33,40,25,41,25,45,28,45,56,26,41,24,43,53,52,48,53,44,23,45
659,67,44,33,23,51,43,43,50,40,42,42,30,25,44,20,46,26,55,52,22,35,24,49,50,52,52,53,39,26,53
660,63,47,37,27,46,43,42,48,34,42,29,39,33,45,34,44,27,55,38,24,32,24,53,46,54,57,50,38,28,52
661,64,46,31,29,52,58,37,55,41,48,38,28,32,46,15,45,23,53,48,24,34,23,42,52,57,52,39,49,19,51
662,64,40,30,27,49,50,42,60,28,35,42,35,24,43,18,41,32,50,46,24,43,29,40,53,52,55,50,50,23,56
663,58,50,32,34,50,47,40,41,37,40,39,37,23,39,28,41,25,60,49,18,46,25,44,56,48,58,53,40,24,49
664,60,40,32,30,50,44,44,52,38,39,33,41,28,42,13,48,31,56,46,18,43,28,44,56,43,61,48,45,23,55
665,60,54,31,37,52,48,41,44,31,45,51,39,20,45,20,45,30,54,46,18,43,29,44,56,50,47,41,38,21,51
666,59,46,33,42,50,50,44,48,38,30,46,40,30,31,22,41,28,48,44,19,36,15,52,60,48,56,47,51,30,47
