simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
221,68,36,40,21,46,47,47,57,28,43,42,32,30,47,28,48,25,56,47,23,47,25,34,48,50,53,47,46,23,47
222,60,51,27,27,47,47,39,50,25,47,42,37,27,37,14,42,28,57,44,22,42,27,47,49,51,58,52,46,28,61
223,63,49,43,28,56,44,41,55,34,43,38,32,27,39,24,40,17,51,49,28,35,24,40,45,48,54,52,51,31,50
224,62,48,33,34,53,50,39,51,35,30,34,40,25,37,26,51,32,52,55,20,42,18,47,49,53,60,45,43,19,48
225,60,47,25,33,56,40,39,54,30,51,39,46,25,39,26,45,27,50,53,27,25,18,40,53,58,56,48,50,23,48
226,62,48,31,31,47,42,41,50,39,40,41,34,23,42,29,51,33,55,45,16,47,24,43,53,50,55,48,42,24,45
227,65,42,37,32,49,47,36,55,40,34,39,36,24,46,18,41,33,59,42,19,36,24,46,52,51,58,53,46,25,46
228,66,46,30,28,54,40,42,57,47,40,37,31,31,39,17,43,27,56,39,22,37,25,43,56,55,52,51,48,24,48
229,67,45,46,19,48,40,34,59,36,46,44,37,24,48,29,42,20,51,44,18,39,20,50,49,53,55,47,44,26,51
230,66,48,32,30,43,38,46,57,27,37,34,39,26,53,17,47,25,58,49,28,48,14,49,51,47,57,47,44,28,46
231,65,47,32,35,55,43,39,47,43,47,38,26,28,44,17,45,38,51,43,20,38,19,49,42,45,61,51,46,32,45
232,64,42,28,31,51,41,38,49,37,44,37,43,28,44,10,45,24,59,48,28,36,27,40,50,51,56,57,49,27,47
233,62,57,31,25,55,44,43,49,37,38,31,26,25,44,21,47,32,50,43,22,47,21,44,53,53,57,48,49,25,52
234,65,43,30,25,54,50,36,57,31,39,41,32,31,39,17,49,29,51,49,25,41,23,56,57,48,49,48,43,24,49
235,63,50,28,31,41,45,32,51,41,37,39,30,30,45,28,44,26,55,41,28,48,22,33,56,53,60,48,54,23,49
236,63,53,34,29,50,47,41,55,33,43,36,40,23,40,19,51,29,50,37,26,43,25,42,57,46,51,45,47,23,53
237,60,47,36,26,47,51,43,62,41,34,34,34,29,38,16,50,28,55,50,28,41,22,36,50,55,55,47,44,21,51
238,58,60,29,33,52,47,36,52,36,38,43,39,20,53,19,49,24,51,41,21,44,18,53,51,48,50,45,44,22,55
239,63,40,39,37,52,53,36,51,36,35,36,35,23,45,21,50,24,53,50,28,44,22,35,46,56,61,54,41,24,41
240,56,45,46,28,48,49,38,49,37,36,37,39,26,42,22,43,29,56,43,26,44,23,41,57,49,61,42,48,18,53
241,67,38,31,29,42,55,39,59,38,45,36,30,30,44,19,40,27,56,44,22,39,25,45,51,49,59,54,48,21,49
242,64,50,39,20,47,44,41,47,26,38,36,43,20,50,17,45,26,54,53,25,43,27,55,51,52,58,38,46,23,53
243,67,49,39,32,50,44,42,45,37,40,39,40,25,42,19,45,32,54,46,18,39,23,52,54,47,44,38,52,27,50
244,67,45,30,32,53,47,30,50,39,44,37,44,27,46,26,39,22,46,41,16,43,23,42,61,53,52,53,50,24,49
245,65,36,32,24,51,49,42,53,38,35,37,48,21,46,30,42,27,54,44,22,42,20,41,52,55,53,54,49,18,51
246,58,46,48,36,51,41,32,54,43,32,31,46,24,47,31,42,34,57,48,32,36,27,41,49,43,48,49,37,22,46
247,60,47,36,27,55,45,34,50,33,37,43,41,27,39,21,46,32,50,43,21,43,21,47,52,56,58,46,52,20,49
248,67,49,37,30,45,38,42,56,36,34,35,38,29,45,23,48,29,54,46,22,40,24,36,50,55,52,47,51,22,51
249,64,51,35,23,51,49,43,52,32,37,35,39,22,42,29,49,22,57,47,25,35,27,55,49,47,48,46,49,18,53
250,64,51,28,35,49,51,35,57,36,36,41,41,23,41,17,48,25,55,34,22,39,24,42,54,49,56,51,44,29,54
251,63,46,44,21,54,39,43,56,29,39,39,34,24,43,22,48,32,61,47,20,41,25,33,50,46,57,54,51,20,50
252,53,42,42,26,54,40,44,58,42,31,42,34,25,45,22,38,31,55,38,22,47,24,39,49,54,63,45,47,26,53
253,64,39,30,39,52,47,39,54,29,43,41,38,32,42,30,47,30,55,42,26,38,27,31,58,49,57,44,44,20,44
254,58,55,33,24,51,43,41,53,36,44,34,41,22,43,30,35,31,51,44,22,41,24,48,48,56,51,50,44,22,56
255,65,49,39,23,55,45,41,44,29,35,45,36,22,44,18,46,26,55,50,30,41,28,51,53,55,52,49,41,22,42
256,60,50,39,24,51,43,44,59,30,38,39,30,29,45,20,55,27,52,43,23,38,27,56,35,61,51,44,39,28,51
257,62,48,44,34,46,43,36,54,34,38,40,46,23,46,21,49,25,57,36,21,40,22,39,52,49,58,50,45,25,48
258,56,47,30,24,54,48,32,58,34,43,40,37,28,42,31,50,22,56,35,39,36,25,34,47,55,56,52,51,16,53
259,62,51,34,24,53,47,48,57,30,36,38,39,29,43,21,39,25,55,40,22,39,23,48,49,54,54,51,47,24,49
260,65,50,31,22,47,53,41,53,32,36,43,37,31,47,18,44,31,61,43,23,41,21,45,48,42,65,47,53,18,43
261,64,45,37,24,51,46,39,51,39,40,38,35,28,43,25,49,30,56,49,28,39,23,34,51,54,55,44,41,23,50
262,61,47,37,38,47,50,39,51,39,40,43,30,25,39,21,51,29,52,39,17,39,20,45,56,57,55,47,54,18,45
263,63,49,35,31,55,47,42,47,37,36,42,34,31,44,19,52,23,56,40,26,42,22,43,54,52,52,53,43,15,46
264,63,52,28,19,52,47,42,52,32,44,36,38,30,39,26,47,25,49,51,29,36,24,36,52,48,55,53,49,26,51
265,63,49,29,26,53,50,34,46,35,48,44,34,25,40,23,47,37,54,46,23,42,18,37,56,49,58,47,47,24,47
266,61,48,43,30,57,55,30,53,37,42,45,24,25,45,27,43,25,54,41,19,42,23,48,50,54,50,53,45,18,44
267,64,43,40,33,43,42,40,56,29,43,38,34,26,43,17,47,35,51,45,25,40,18,42,51,52,56,50,54,20,54
268,61,46,38,28,43,45,46,48,38,29,30,36,23,37,32,45,38,57,44,21,42,27,51,56,51,52,54,43,23,47
269,60,52,35,20,48,48,42,48,37,36,39,35,24,49,19,53,29,51,51,18,39,26,44,56,50,58,46,48,25,45
270,62,47,35,36,50,53,44,62,29,39,39,34,23,42,16,46,24,49,44,31,41,25,48,46,55,52,49,41,21,48
271,59,52,40,25,49,44,45,52,31,38,42,40,24,42,34,33,23,52,43,28,36,25,39,53,58,48,50,45,27,54
272,66,54,29,30,51,44,39,51,36,44,34,41,31,47,21,49,24,55,46,23,37,20,41,46,60,47,48,47,22,48
273,58,46,39,26,54,42,38,54,35,39,40,37,27,39,24,46,22,48,42,34,43,24,46,56,45,55,48,54,17,53
274,69,40,40,25,50,49,31,48,39,42,33,43,25,43,30,56,31,55,33,26,35,25,49,53,46,48,49,49,18,51
275,62,52,34,39,56,50,36,49,38,37,39,41,30,42,29,47,26,46,34,28,36,20,43,51,57,55,50,40,17,47
276,64,43,38,24,48,44,44,52,39,43,32,33,26,42,27,50,19,53,42,25,39,26,42,51,58,60,47,41,23,56
277,60,44,36,27,40,47,44,59,35,42,29,47,22,41,31,52,29,54,46,22,42,25,45,52,48,46,47,48,26,45
278,62,42,35,23,47,43,36,58,34,36,38,33,24,54,19,50,28,51,43,27,48,20,48,55,53,53,48,48,24,51
279,61,39,31,31,50,45,48,55,26,37,38,38,32,45,23,43,30,52,41,20,39,25,43,57,50,53,55,42,23,59
280,55,50,36,26,55,51,43,48,34,48,31,36,25,43,30,43,32,48,49,21,38,22,45,52,52,52,47,44,26,49
281,63,50,36,24,46,45,45,50,35,35,40,38,27,42,22,36,30,54,41,18,45,20,46,58,54,58,50,50,21,52
282,61,41,35,25,49,46,30,51,41,46,36,40,26,51,27,48,27,51,47,20,43,28,44,52,58,54,52,42,21,39
283,63,44,35,25,54,50,43,55,34,36,40,37,28,44,26,49,31,55,44,24,38,29,40,47,48,50,44,46,23,49
284,56,54,36,39,52,46,39,48,33,33,44,31,24,47,24,49,27,53,45,28,30,19,44,51,49,59,49,47,26,49
285,64,42,29,32,48,46,51,49,37,36,38,33,33,48,16,49,25,52,45,31,42,24,40,52,47,49,55,43,17,58
286,62,39,37,23,52,40,46,51,31,40,42,36,25,49,22,40,27,56,44,23,41,21,47,52,49,56,50,50,34,46
287,66,48,30,31,57,48,42,49,39,35,37,37,27,36,20,55,21,61,52,25,36,24,42,47,47,60,50,41,20,48
288,53,52,34,25,52,45,40,50,31,38,43,42,23,36,18,42,38,61,53,21,35,24,41,52,52,62,46,47,25,50
289,63,43,37,31,57,50,36,55,37,42,45,34,20,53,17,45,20,45,43,27,42,22,47,43,55,58,55,40,20,49
290,66,47,37,31,56,42,33,51,38,37,41,33,29,43,17,43,28,56,41,26,34,21,51,49,52,59,53,42,25,50
291,62,42,33,26,52,43,44,57,33,31,41,37,23,44,18,49,27,54,38,34,41,22,40,56,54,56,43,49,23,59
292,63,50,32,31,47,42,36,49,32,43,44,36,30,45,19,38,33,55,44,18,44,27,39,50,51,58,50,51,21,53
293,59,47,30,26,51,54,47,48,32,39,40,37,25,37,18,39,30,53,44,23,43,22,52,54,56,60,49,41,21,54
294,65,42,28,33,48,52,45,45,35,40,32,40,32,46,23,48,25,53,39,22,43,26,38,59,51,54,50,46,27,44
295,67,50,37,21,47,45,42,52,31,35,36,43,23,42,19,43,27,52,43,25,41,27,45,54,50,54,52,51,22,55
296,59,43,44,26,51,50,46,59,38,38,40,31,22,46,18,49,21,52,38,18,43,28,35,51,52,53,54,51,26,49
297,66,44,32,29,51,42,46,51,23,39,40,35,30,50,19,43,27,56,43,32,38,21,45,53,49,57,48,46,22,54
298,60,44,33,35,51,49,47,55,41,38,51,37,24,35,18,46,23,53,44,22,45,24,40,51,56,45,47,46,22,49
299,60,44,45,29,49,44,45,48,31,37,36,42,17,39,27,48,24,52,45,23,39,20,47,57,58,57,56,47,18,47
300,64,36,35,35,53,49,44,50,34,37,42,38,20,51,27,46,35,52,37,20,42,26,42,48,43,55,45,49,25,51
301,62,48,32,37,51,51,38,52,39,39,36,42,27,47,24,38,30,57,37,22,34,15,50,52,51,57,48,49,20,46
302,64,46,37,28,50,44,41,50,37,31,44,33,25,42,14,44,30,53,48,27,43,23,53,55,51,51,49,43,22,53
303,60,48,36,18,46,51,42,54,44,40,43,41,27,42,26,37,25,57,44,24,38,16,39,65,56,56,47,42,22,45
304,67,48,18,30,49,46,35,52,37,42,37,34,28,42,22,40,28,54,39,33,39,23,43,46,54,61,55,49,26,54
305,67,35,39,32,49,47,41,60,33,47,33,40,29,38,22,41,33,48,47,21,39,19,50,53,50,53,48,47,26,44
306,63,54,34,33,54,46,43,58,29,42,39,39,29,44,18,43,36,51,50,21,34,22,35,47,45,55,50,43,24,50
307,58,51,36,32,54,47,40,57,39,40,36,36,23,38,11,45,27,52,49,27,40,28,45,52,48,50,52,47,21,50
308,63,52,40,31,46,49,38,51,27,42,36,38,33,42,21,44,26,53,47,24,39,19,43,54,50,57,47,45,28,46
309,59,50,32,24,52,52,45,50,41,32,32,39,31,45,20,46,33,53,40,21,38,20,43,54,52,56,47,53,21,50
310,68,45,38,31,49,49,53,59,33,40,24,36,27,43,21,47,27,49,34,21,36,30,39,56,51,49,48,49,25,54
311,68,48,33,34,54,51,37,50,42,32,38,37,25,37,27,43,28,49,45,22,43,22,45,48,54,59,49,49,23,39
312,57,51,35,22,48,50,40,49,41,40,38,41,25,39,24,52,24,50,42,23,46,19,42,44,57,62,51,44,27,48
313,64,49,29,29,55,48,32,61,42,38,34,29,29,35,20,42,26,50,33,31,41,22,50,55,52,54,51,50,22,58
314,69,44,33,24,51,53,46,52,33,35,41,46,32,49,30,45,24,47,43,22,42,21,39,54,46,51,44,43,20,52
315,61,40,29,32,57,40,48,53,25,46,38,36,30,45,19,46,27,49,49,25,45,24,38,47,52,59,44,46,28,53
316,66,44,27,27,42,56,42,57,31,42,37,37,30,45,18,43,27,51,52,20,42,23,43,51,56,53,45,45,28,51
317,62,53,36,29,48,39,41,51,38,31,37,42,27,42,20,46,26,56,51,26,44,24,37,51,52,53,50,45,22,52
318,60,41,44,30,48,47,35,54,32,37,48,31,28,42,19,48,41,51,46,27,38,19,38,43,51,61,46,53,27,46
319,58,40,39,32,55,42,41,58,44,39,39,37,24,40,38,44,37,54,43,21,41,20,44,48,44,55,49,39,18,48
320,63,45,34,34,57,47,43,44,39,39,35,42,30,40,22,45,26,48,46,28,44,20,43,48,50,59,48,43,17,52
321,57,43,29,40,49,42,32,50,40,38,35,44,29,48,21,47,26,60,39,25,42,27,45,51,51,55,47,53,21,45
322,65,48,31,33,56,45,38,51,28,38,39,33,28,42,17,41,30,54,44,17,40,18,48,58,51,58,54,48,28,50
323,55,53,31,25,48,43,42,52,31,35,42,45,34,43,28,46,30,60,42,17,41,21,41,46,60,59,42,42,28,49
324,61,49,31,24,46,46,44,55,38,43,44,39,25,36,24,46,27,55,46,21,36,17,44,47,52,60,48,40,27,60
325,57,48,28,28,49,47,50,39,37,43,35,37,31,46,23,44,29,57,43,25,42,16,45,55,47,57,53,42,23,55
326,66,43,34,33,49,50,39,51,40,38,41,26,27,44,20,51,27,55,52,22,47,20,43,50,52,45,47,50,25,44
327,67,55,34,28,51,50,49,50,39,39,43,37,37,34,23,41,27,50,40,21,36,26,45,51,59,52,44,48,12,43
328,64,43,29,31,52,38,39,59,35,41,28,45,28,46,22,41,23,52,38,21,52,22,40,54,55,54,48,53,28,50
329,66,40,39,25,52,45,38,57,41,39,43,43,24,46,23,40,21,46,50,21,41,28,38,47,58,57,50,43,18,52
330,63,47,36,32,42,48,47,57,38,41,34,41,24,36,14,45,26,54,43,24,38,20,45,60,51,56,54,48,17,50
331,59,49,31,27,54,53,37,59,27,43,31,47,25,42,15,41,31,56,52,21,42,17,42,54,57,48,52,47,24,48
332,65,50,32,27,60,49,38,50,37,40,41,36,20,51,25,47,26,49,40,26,38,27,47,50,52,56,40,41,15,56
333,55,51,39,25,41,46,30,52,28,43,41,41,34,38,25,42,28,57,53,33,38,17,29,55,57,54,51,50,24,54
334,59,57,30,23,46,39,49,53,26,46,41,34,19,49,21,39,35,59,48,26,46,23,44,56,50,57,49,43,20,44
335,57,55,35,23,59,43,45,48,36,39,42,32,21,47,25,47,31,59,44,19,38,22,47,51,48,47,51,45,23,52
336,64,46,42,32,51,43,46,47,32,34,41,38,35,40,19,42,31,59,44,20,40,15,51,48,49,54,43,49,25,51
337,60,50,34,27,54,46,47,49,34,43,39,34,24,51,20,45,25,56,41,24,29,28,46,50,54,60,47,44,18,52
338,64,45,29,32,50,50,43,54,27,39,37,36,33,46,23,50,25,56,45,24,37,24,47,54,52,56,44,38,24,47
339,62,41,38,24,46,45,48,51,31,40,35,45,26,43,23,44,29,55,39,25,42,27,49,48,55,55,51,37,27,50
340,63,45,39,32,47,38,40,52,42,41,45,40,22,43,16,49,30,54,50,24,44,29,35,45,51,53,50,44,20,48
341,63,46,36,24,47,51,35,53,36,42,49,49,26,42,15,44,29,57,45,20,40,25,48,48,47,52,54,39,18,51
342,63,49,39,32,42,50,35,49,46,36,44,38,29,41,13,42,30,55,43,23,38,28,37,55,51,57,45,48,19,54
343,62,48,38,35,47,44,41,50,37,40,40,33,24,47,20,51,21,54,52,25,41,25,41,46,45,57,43,49,22,53
344,58,47,31,33,52,51,35,49,35,42,39,33,32,45,34,53,27,52,48,21,35,25,43,58,48,54,42,43,19,47
345,63,53,32,29,51,41,46,57,32,46,35,33,30,41,18,41,32,56,37,17,39,22,48,49,52,54,45,55,24,53
346,67,49,41,33,52,50,33,50,32,38,40,35,27,36,29,48,33,50,44,28,44,21,42,53,48,50,46,53,17,42
347,61,48,34,38,52,58,36,54,37,38,35,40,24,38,28,48,22,52,41,25,43,16,50,53,47,57,49,47,19,41
348,61,47,34,25,52,44,38,49,33,44,29,46,32,44,17,48,27,53,42,22,32,27,45,56,54,54,53,51,22,50
349,65,49,32,26,49,47,47,53,39,45,35,37,27,46,17,30,28,57,48,23,42,28,40,47,43,56,50,49,29,47
350,60,52,40,25,50,51,41,44,29,35,38,40,21,40,21,47,32,50,40,25,50,19,51,53,54,59,47,47,22,48
351,65,50,34,21,45,48,47,59,38,38,36,34,24,51,28,45,29,50,37,28,37,19,45,55,46,57,43,45,23,54
352,63,48,33,29,41,48,44,51,33,45,41,42,26,42,20,47,28,45,42,20,47,24,45,51,53,58,52,44,21,48
353,64,52,38,31,48,44,49,51,34,45,38,27,28,41,15,42,31,58,44,18,37,15,57,49,50,59,49,42,31,44
354,65,52,34,29,51,45,47,62,38,35,40,39,29,38,29,45,24,55,40,23,43,16,38,55,54,55,45,45,14,46
355,67,53,41,25,46,38,47,51,38,46,33,45,26,40,17,49,26,52,39,27,38,17,54,46,47,55,53,37,25,53
356,68,41,38,24,44,46,44,50,40,37,43,38,30,46,27,42,25,53,42,29,32,20,45,46,58,56,48,48,21,50
357,65,48,26,30,52,44,44,51,34,40,40,37,30,50,16,41,37,53,31,26,45,24,44,58,50,56,48,43,22,46
358,63,47,38,32,52,47,44,43,34,37,34,38,30,40,28,46,23,59,48,19,50,20,44,55,53,47,51,48,20,41
359,67,43,32,22,43,44,48,54,46,40,40,32,30,36,19,49,24,56,40,27,41,33,40,50,50,58,49,46,21,51
360,51,51,30,26,48,50,44,50,29,42,36,30,29,46,21,41,38,52,49,21,39,26,47,54,52,61,48,52,24,44
361,65,48,31,24,48,45,43,57,35,42,40,37,25,45,17,48,24,57,47,23,34,22,46,54,50,56,45,49,26,48
362,61,46,31,24,44,53,38,57,42,44,41,35,34,45,25,52,28,44,42,26,29,22,48,49,51,53,49,48,17,53
363,62,45,31,23,57,55,41,52,29,39,40,36,28,45,31,47,18,55,46,28,40,27,47,48,49,52,43,55,19,43
364,55,48,40,35,45,48,39,47,38,39,29,43,25,54,23,47,33,53,37,17,42,33,45,58,47,62,41,41,21,46
365,61,50,35,25,52,51,38,52,40,35,42,41,35,48,19,45,24,58,44,23,50,21,35,49,45,57,38,41,25,52
366,66,48,30,38,57,54,43,54,35,27,41,41,22,34,19,41,21,56,43,26,44,19,44,49,58,55,41,46,20,59
367,68,53,30,24,49,49,36,47,37,40,39,39,29,53,26,43,29,48,42,25,40,23,41,48,47,56,47,45,26,52
368,61,44,37,29,45,46,38,51,34,35,46,39,20,44,23,49,25,52,42,22,31,26,46,58,54,57,53,45,25,54
369,63,42,35,22,46,50,49,56,31,36,38,29,32,42,31,45,29,47,49,32,38,20,41,56,49,53,42,55,25,48
370,67,46,40,31,44,47,47,55,45,36,39,30,22,46,18,40,29,54,44,24,42,24,47,54,49,50,45,46,20,50
371,64,47,32,44,48,40,43,52,34,33,36,39,29,47,16,50,35,52,44,24,35,22,49,54,46,53,48,43,24,48
372,60,43,33,27,52,45,38,48,35,39,40,31,22,55,20,37,35,55,43,23,48,20,41,58,50,58,52,49,23,51
373,64,47,40,31,52,48,47,41,36,37,42,42,24,48,17,45,21,54,52,26,41,21,49,54,49,51,45,43,21,43
374,60,44,37,26,51,46,35,57,46,36,37,37,28,51,17,35,27,48,43,22,45,21,41,54,57,54,53,46,32,45
375,64,53,41,21,49,46,38,57,34,29,33,43,26,47,23,43,30,57,43,32,40,22,47,53,52,51,41,46,22,48
376,63,51,41,31,43,47,44,46,34,37,41,37,26,40,26,51,22,57,41,23,42,25,37,51,50,63,51,42,22,47
377,66,52,33,24,53,50,39,47,36,42,44,35,31,45,21,46,26,46,40,21,37,21,45,52,49,54,52,54,27,43
378,67,50,33,23,58,49,36,46,30,41,43,39,22,45,29,40,24,57,45,21,38,23,48,49,52,53,46,49,27,48
379,69,51,34,26,49,37,37,51,42,42,39,37,23,45,21,51,27,52,40,24,31,23,45,51,53,53,49,52,24,53
380,61,50,37,28,47,49,43,54,30,45,31,38,27,48,22,40,27,51,49,27,39,23,47,48,58,53,49,39,21,50
381,60,52,45,35,48,43,38,52,37,29,41,40,27,38,14,48,31,53,50,29,36,26,51,49,53,56,42,43,22,43
382,66,49,38,26,46,40,39,47,35,50,50,31,34,49,20,44,29,50,48,27,41,14,47,53,51,47,45,40,28,47
383,62,47,28,25,47,48,37,50,33,41,40,35,25,43,25,47,26,52,44,25,40,28,47,58,56,58,47,51,19,47
384,62,49,31,31,55,48,36,56,35,36,43,40,26,36,22,46,24,55,42,30,41,20,47,56,53,49,44,50,21,47
385,59,49,35,26,49,54,43,51,29,40,36,40,21,49,12,47,33,56,44,28,35,18,50,54,54,60,42,41,23,53
386,65,42,34,26,61,40,43,51,26,36,32,38,30,51,17,51,31,55,48,30,37,30,34,54,52,55,42,45,19,56
387,62,49,33,31,49,41,50,51,39,28,39,41,23,48,19,52,29,55,41,21,38,24,41,55,51,53,48,51,21,48
388,57,41,40,33,37,50,43,50,31,32,41,43,27,53,24,49,28,56,46,24,41,17,35,54,57,57,47,48,25,45
389,62,49,34,35,45,49,37,56,40,46,39,44,25,47,25,43,30,51,41,24,42,18,37,48,54,50,50,40,22,48
390,61,49,36,35,49,55,45,55,30,38,32,32,30,47,15,47,17,51,40,21,41,22,43,56,64,57,46,50,21,46
391,61,51,35,27,49,50,52,57,38,37,37,41,22,50,18,40,30,54,38,23,42,22,37,50,51,53,49,44,22,51
392,62,52,37,26,50,48,36,49,32,42,35,40,41,42,17,44,36,56,45,24,39,19,44,55,48,53,38,47,23,51
393,66,45,38,31,52,53,41,44,29,37,38,42,34,46,26,41,32,55,43,28,43,21,42,45,49,55,42,43,18,52
394,60,47,34,23,53,47,41,47,36,49,36,38,20,43,21,40,25,47,46,24,41,22,46,58,49,62,53,46,27,50
395,61,48,32,32,51,53,40,51,36,38,35,32,30,45,26,48,32,49,43,24,42,19,42,48,50,55,48,43,22,56
396,62,47,35,27,51,41,39,46,39,29,50,38,22,43,27,42,21,53,42,25,37,30,49,55,54,58,56,47,21,45
397,62,51,36,35,55,50,42,46,31,38,41,34,32,45,16,41,24,50,45,22,37,19,49,55,60,51,47,43,20,54
398,64,45,28,25,45,47,48,56,37,35,38,30,27,54,22,53,24,56,45,26,39,20,45,53,52,53,47,51,21,45
399,64,49,36,24,52,43,44,52,42,30,40,36,23,45,26,46,24,53,45,25,34,24,43,44,58,48,50,47,26,58
400,60,47,38,26,48,49,46,49,34,46,40,40,31,42,20,46,24,59,47,28,36,22,40,48,53,48,50,48,24,42
401,64,49,36,24,53,50,38,53,26,39,43,35,20,49,20,40,21,52,37,24,47,25,49,55,57,49,52,48,25,51
402,63,45,31,28,45,40,47,57,39,40,37,46,27,42,26,47,24,46,43,22,39,27,45,55,47,49,53,44,24,53
403,65,47,31,17,47,47,44,50,36,32,41,39,25,41,24,46,29,51,51,31,36,26,38,54,52,60,48,47,23,53
404,67,39,37,23,50,43,47,61,33,38,43,41,20,42,22,44,22,55,30,28,44,29,43,59,56,52,49,44,19,51
405,69,47,33,29,50,51,35,57,37,40,35,31,25,38,16,44,23,60,50,31,37,32,41,52,50,54,50,48,21,45
406,61,54,41,24,51,48,38,48,35,38,35,38,26,42,18,41,23,60,49,28,38,20,50,47,51,60,43,50,24,50
407,66,41,34,30,53,49,53,55,37,33,37,40,27,43,21,37,29,56,43,27,38,20,43,53,60,57,50,37,23,39
408,65,44,36,18,48,42,48,56,30,39,32,36,30,45,33,51,24,59,41,23,36,20,43,59,53,50,52,43,26,49
409,63,40,38,25,54,46,42,57,30,44,42,38,25,36,22,53,24,55,42,23,38,25,48,45,51,53,49,48,26,49
410,66,53,38,27,48,48,40,57,39,40,34,46,23,44,18,52,22,48,36,34,39,21,39,52,50,57,44,45,20,51
411,57,46,30,25,49,40,44,51,44,43,32,35,26,46,28,46,35,56,46,25,35,22,42,54,52,54,45,48,24,51
412,59,45,28,24,52,54,43,57,38,25,42,33,34,46,19,43,24,54,43,30,41,20,46,59,48,53,52,44,21,54
413,65,48,30,36,54,41,47,45,35,39,43,38,34,47,15,40,27,50,42,24,44,28,44,43,45,61,49,42,27,48
414,56,43,38,26,54,48,34,60,32,29,50,37,33,38,25,51,28,48,49,22,39,23,49,55,50,53,52,45,16,48
415,71,52,29,37,46,50,40,51,29,50,42,39,26,48,21,42,25,48,39,20,36,19,43,47,56,51,45,54,22,53
416,65,51,34,33,49,47,41,52,48,44,32,39,22,37,25,50,20,47,44,24,43,19,43,50,53,50,48,46,24,51
417,62,48,36,31,48,46,40,56,34,35,38,40,26,48,25,46,26,49,46,19,47,25,36,46,53,60,54,42,25,44
418,66,40,33,33,48,49,40,56,32,47,41,37,26,44,26,48,30,48,43,19,34,15,46,56,55,55,52,44,21,47
419,65,53,44,20,54,44,40,55,41,31,39,36,27,50,15,48,24,55,37,21,45,19,37,50,57,55,49,47,23,50
420,65,46,32,32,46,46,41,53,30,41,47,44,26,42,25,45,22,52,41,24,44,21,42,44,60,53,56,41,28,42
421,68,45,35,25,48,50,45,56,28,40,38,49,25,43,23,44,17,47,46,33,39,18,38,51,50,57,45,51,22,55
422,62,51,36,28,56,41,41,49,34,40,46,44,26,45,14,43,33,46,51,22,37,21,48,46,53,61,47,41,18,51
423,64,53,37,31,45,49,45,55,39,35,34,36,33,42,18,43,31,52,51,27,39,25,45,49,44,53,41,41,22,52
424,64,47,24,36,54,45,45,52,36,31,38,47,33,53,15,45,35,55,42,25,33,17,42,49,56,51,53,44,17,47
425,64,44,38,31,43,42,42,58,38,36,39,45,19,42,21,43,24,61,44,21,35,25,47,55,52,51,53,47,19,52
426,61,45,26,22,48,52,43,58,45,41,41,40,27,41,29,44,27,47,43,24,32,28,42,52,52,55,47,51,17,51
427,55,48,37,21,49,52,41,56,35,33,41,37,25,42,19,46,25,52,46,26,39,20,48,55,56,54,57,51,19,46
428,66,49,32,25,54,49,37,53,31,40,40,32,29,42,27,42,23,49,41,28,42,22,48,55,48,50,52,48,24,53
429,63,55,26,32,58,47,44,48,38,45,37,43,32,35,30,36,27,54,44,24,45,24,41,40,53,61,43,36,22,48
430,64,51,36,33,53,43,44,59,30,35,44,26,18,42,16,47,34,55,52,19,45,29,46,48,46,54,53,39,25,45
431,61,48,29,33,55,52,41,50,33,42,34,40,23,37,17,54,32,55,40,24,44,23,42,44,49,61,51,45,24,48
432,62,38,32,39,58,43,45,48,39,40,45,33,29,36,17,43,28,46,42,27,37,17,49,51,56,63,49,46,22,51
433,64,47,36,23,49,52,41,48,37,38,35,42,28,39,27,51,35,50,40,25,35,24,54,45,50,58,42,44,25,47
434,58,38,32,24,52,49,45,50,32,44,39,33,34,51,19,59,28,57,48,27,34,20,43,53,52,47,49,45,24,45
435,63,50,29,23,51,47,35,55,32,45,31,43,32,45,30,50,30,51,45,26,42,20,42,54,52,54,45,48,25,36
436,62,41,39,31,47,44,42,61,38,40,37,39,29,44,19,46,23,49,35,26,37,19,47,51,52,57,50,49,23,54
437,63,46,29,28,57,48,34,51,31,45,42,42,27,39,19,45,27,48,43,18,37,30,45,48,53,55,45,56,24,56
438,61,40,43,35,53,43,37,58,40,44,38,35,32,35,14,45,31,48,41,23,42,18,43,57,50,55,51,45,25,49
439,61,44,40,28,42,55,48,48,36,44,42,35,27,40,20,40,25,62,45,23,39,23,44,49,51,59,45,42,22,52
440,67,48,36,26,55,44,41,53,34,46,33,24,19,42,19,47,33,54,51,21,42,27,45,56,56,50,40,45,25,52
441,67,44,43,26,49,47,43,48,37,31,42,32,20,37,25,39,24,59,47,29,43,28,46,51,55,54,46,45,22,52
442,66,45,38,31,51,43,40,49,33,43,27,47,28,39,28,43,35,54,45,17,35,29,57,50,42,49,51,40,21,55
443,58,42,33,35,53,46,41,45,43,30,38,39,26,51,21,53,36,51,35,20,38,22,47,49,47,53,44,46,33,56
