simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
444,61,48,38,26,47,46,46,53,32,41,40,35,29,47,21,40,24,58,49,23,31,25,45,56,57,57,48,41,22,45
445,66,50,36,27,50,49,40,56,38,34,41,34,24,47,17,41,28,54,44,26,38,22,34,54,56,52,54,43,20,56
446,68,47,34,35,49,46,41,42,36,32,30,40,21,49,23,38,32,59,47,18,42,25,49,52,58,52,40,51,29,46
447,63,46,31,30,49,42,39,54,25,30,42,38,28,51,18,50,35,56,47,23,41,28,39,52,50,55,47,39,30,53
448,65,49,31,27,47,42,38,59,36,37,35,39,31,44,23,46,25,59,40,26,36,24,46,50,51,56,48,48,22,51
449,60,50,35,30,47,51,36,54,39,41,35,33,19,46,25,46,25,49,45,30,28,23,43,60,55,41,51,52,26,56
450,60,48,38,25,52,48,42,60,42,34,38,25,30,42,30,44,24,55,38,24,32,31,47,57,55,47,46,46,19,52
451,65,47,26,21,51,48,39,54,44,35,40,44,23,46,20,47,23,51,45,21,40,22,43,45,54,54,52,52,23,56
452,67,45,35,35,50,49,38,58,34,31,41,38,24,41,19,45,26,55,41,28,33,16,47,53,55,56,45,44,30,52
453,69,55,35,31,46,44,51,50,36,41,36,35,22,50,15,41,31,49,43,22,50,21,41,51,48,56,51,42,27,42
454,70,48,29,26,53,45,33,53,40,35,40,35,21,42,22,44,24,56,47,27,43,34,41,54,51,55,50,47,20,46
455,64,44,29,22,53,46,39,53,32,39,30,39,27,45,19,44,29,49,45,26,34,29,49,57,59,54,50,50,25,50
456,61,43,36,32,48,43,44,58,39,32,32,37,30,48,30,47,26,59,40,17,44,21,40,52,52,51,49,51,19,50
457,67,47,38,33,45,51,44,56,39,44,29,36,28,37,18,37,23,55,47,27,39,16,44,44,53,56,46,49,30,53
458,64,42,37,25,41,39,41,47,39,35,34,40,38,41,26,41,32,60,46,19,41,25,51,56,62,47,49,38,28,47
459,63,47,37,26,56,38,39,58,39,40,37,34,20,51,14,49,19,52,45,27,44,25,38,51,54,54,50,54,23,47
460,64,47,27,30,48,40,49,57,35,36,44,35,35,49,15,44,32,54,47,21,37,30,43,47,52,52,48,29,27,57
461,66,47,31,25,55,47,37,53,37,41,40,29,30,43,21,45,25,54,46,22,40,31,42,47,48,56,46,51,30,46
462,67,41,37,33,55,38,38,54,38,39,38,32,27,36,25,52,26,53,38,31,36,26,40,58,55,52,51,47,19,49
463,57,41,31,27,50,43,34,53,34,39,39,36,30,44,30,43,29,55,49,19,42,28,42,58,57,51,52,54,17,47
464,63,44,32,39,49,44,42,56,34,41,31,45,30,36,16,47,23,51,46,21,39,24,45,58,49,50,51,53,22,50
465,63,45,33,24,48,38,42,60,34,41,39,35,28,39,20,41,23,52,47,25,42,24,45,57,47,47,55,54,28,55
466,62,48,23,23,43,55,45,53,46,41,35,44,28,42,16,42,27,59,39,21,40,31,43,52,54,51,54,42,22,50
467,60,45,31,29,41,45,40,49,37,38,36,40,29,54,24,39,21,56,38,32,48,24,46,58,45,60,51,48,25,42
468,65,45,33,33,41,47,34,60,38,42,32,43,29,33,17,47,35,58,42,22,46,22,48,50,49,59,44,43,18,56
469,63,48,32,22,51,50,48,60,29,40,34,36,25,49,22,45,24,56,45,31,40,18,36,55,52,55,50,49,18,48
470,63,38,32,32,38,49,49,48,34,43,28,39,25,45,25,46,28,61,43,21,39,27,52,56,51,51,49,48,26,45
471,69,46,37,27,43,43,41,53,39,39,39,41,25,44,22,51,29,52,41,20,46,19,40,45,47,55,48,55,22,53
472,69,50,31,29,50,45,49,50,40,39,39,39,22,46,15,42,21,54,41,24,49,19,43,57,50,56,38,53,25,46
473,64,42,38,24,52,44,42,53,40,40,44,36,28,45,23,52,20,52,47,29,46,19,48,46,49,52,48,43,23,42
474,62,32,31,33,48,45,37,53,36,41,33,36,30,39,20,42,30,57,42,23,51,23,45,47,55,57,47,52,30,54
475,63,45,30,32,51,51,45,61,33,38,50,31,23,47,30,42,17,55,38,26,40,23,32,53,52,46,49,51,20,57
476,68,34,39,27,53,44,42,57,33,34,43,41,20,51,20,49,27,57,53,22,41,20,42,50,47,48,51,44,26,48
477,60,45,32,31,52,52,42,54,38,45,31,44,20,47,22,43,27,56,37,21,42,23,49,56,41,56,43,49,17,56
478,66,51,35,36,49,46,42,50,39,31,32,33,22,38,25,46,24,52,44,29,43,24,47,53,56,55,50,48,18,47
479,56,48,33,26,45,41,43,46,31,31,44,38,26,39,30,36,25,59,42,33,53,23,49,56,55,52,51,46,22,52
480,64,46,38,39,51,49,45,52,40,33,25,35,35,45,19,42,24,56,46,22,40,16,46,51,57,56,42,47,25,45
481,60,47,39,35,50,54,43,52,31,28,39,40,25,42,21,47,29,49,42,17,38,29,40,52,55,48,50,48,24,57
482,63,47,30,26,51,51,39,54,38,39,32,29,19,36,25,46,33,56,49,29,38,25,38,58,55,57,51,44,21,52
483,69,52,34,26,45,48,44,47,39,32,43,26,23,42,21,40,28,52,41,31,50,25,48,55,54,56,47,46,19,48
484,64,39,42,26,47,51,42,52,41,39,36,34,25,43,23,44,33,52,36,19,44,21,42,53,48,48,51,50,26,60
485,55,51,34,33,47,43,41,54,30,45,34,40,26,45,25,43,28,52,39,22,53,25,42,49,53,59,48,49,23,43
486,71,44,34,33,48,40,51,54,34,40,27,27,29,38,31,48,18,55,48,21,40,20,43,52,53,54,54,51,26,47
487,64,47,38,37,51,43,39,50,26,46,27,36,27,44,25,45,21,52,45,30,36,23,52,51,53,55,52,50,20,46
488,65,41,32,26,52,49,39,54,37,44,42,34,26,47,28,39,28,57,43,25,45,33,46,45,57,45,48,43,23,38
489,59,50,35,37,44,44,48,52,40,35,44,39,20,40,19,49,27,56,45,27,40,28,45,46,55,44,47,49,25,42
490,64,55,30,33,58,44,45,46,39,40,41,34,27,44,22,47,26,51,43,27,38,19,38,53,56,49,49,42,20,51
491,66,49,32,25,50,49,47,52,33,46,41,42,23,46,24,44,31,54,45,24,42,20,39,47,49,55,45,44,19,48
492,68,41,32,21,51,49,35,54,37,33,34,37,31,36,32,42,23,55,50,25,44,23,49,55,53,52,53,48,24,44
493,62,50,42,22,53,52,40,52,27,38,37,43,22,45,24,41,19,51,44,35,46,24,45,55,53,56,43,48,21,41
494,71,48,26,26,52,48,45,51,33,45,39,33,25,49,19,46,30,51,53,30,39,20,39,53,48,45,53,47,21,46
495,65,40,41,29,55,51,42,56,43,35,46,40,21,43,15,47,24,48,46,33,47,25,38,51,49,46,50,47,22,36
496,67,46,35,23,47,48,45,50,37,47,28,35,25,46,26,47,26,52,39,21,40,29,41,53,52,47,58,41,27,53
497,69,43,29,25,47,40,43,63,40,34,36,42,23,45,34,43,20,51,44,34,44,19,37,52,51,52,52,53,22,44
498,64,40,38,36,48,48,42,51,30,44,39,30,23,49,21,50,19,54,41,27,47,24,44,48,51,59,46,49,26,43
499,63,48,33,36,47,45,40,51,32,48,44,41,27,38,17,46,22,52,44,32,33,26,49,54,51,55,41,46,23,47
500,59,51,25,36,51,47,47,54,33,41,38,31,17,48,17,45,24,57,43,29,50,27,43,44,55,54,52,39,23,51
501,66,45,27,31,51,49,50,48,28,31,41,30,25,48,22,40,24,57,47,25,40,32,51,56,57,51,49,41,23,46
502,56,51,34,36,52,48,46,56,30,40,28,43,26,43,20,38,28,56,42,24,46,24,48,56,50,51,45,42,23,49
503,69,52,32,24,40,54,37,60,38,30,33,41,27,42,21,50,30,52,37,29,31,22,45,54,55,56,53,47,20,50
504,64,41,31,27,43,44,49,57,42,42,46,30,23,41,25,42,26,54,45,19,42,33,42,53,59,50,57,42,21,41
505,66,45,31,28,47,47,41,48,34,38,43,35,30,54,15,50,31,49,45,26,36,22,34,58,49,60,51,51,22,45
506,68,47,32,27,53,43,43,51,41,36,36,31,32,37,16,42,24,59,39,24,47,23,53,56,55,53,46,50,19,48
507,67,47,33,37,51,52,45,56,38,31,39,42,21,41,18,47,26,59,39,27,34,20,39,55,49,47,51,47,23,50
508,68,43,34,25,57,42,44,48,37,46,38,30,20,44,30,43,20,58,39,24,44,17,54,55,52,57,50,42,26,44
509,63,49,29,34,49,49,38,57,34,36,38,33,22,38,30,46,24,47,40,34,47,24,46,49,55,54,53,51,15,47
510,62,53,26,37,56,42,45,53,32,46,37,37,28,39,17,44,20,47,43,20,47,30,42,54,52,60,47,47,28,40
511,67,48,31,26,48,39,34,53,36,43,35,39,29,39,24,38,32,58,50,22,48,19,47,52,54,57,45,48,28,42
512,68,41,35,26,47,49,41,53,38,38,44,30,28,38,16,44,30,57,42,29,39,24,43,50,50,51,54,51,19,56
513,67,52,32,21,44,45,36,58,38,42,30,42,26,39,21,47,23,49,49,24,40,24,55,57,52,51,40,46,33,48
514,67,51,41,28,48,47,46,53,36,41,41,41,27,38,22,44,20,56,45,21,39,25,43,49,46,54,51,42,21,48
515,55,49,30,27,49,50,41,60,34,35,39,37,30,36,20,41,25,58,43,20,43,21,46,52,52,53,48,54,30,53
516,61,47,32,26,57,41,47,59,30,42,36,40,23,38,19,39,29,56,48,23,40,17,40,44,63,50,52,47,27,58
517,65,47,40,25,52,47,43,47,37,40,32,34,22,44,20,35,28,55,34,27,41,37,43,60,49,50,54,45,24,54
518,63,61,30,30,48,47,40,64,37,32,37,33,31,34,19,47,26,55,41,29,44,23,46,51,53,55,51,43,18,43
519,68,47,34,32,45,47,43,56,33,37,28,44,22,42,17,48,20,52,45,21,39,18,45,54,57,53,48,48,34,54
520,64,54,28,35,41,50,44,51,42,37,38,33,28,42,27,47,30,58,51,22,38,21,43,46,58,45,43,43,25,47
521,70,44,33,31,49,53,32,54,38,40,33,46,19,41,28,39,21,59,47,24,42,22,40,50,54,57,50,42,23,50
522,62,51,37,31,54,46,32,55,34,37,47,34,32,44,20,43,24,54,36,27,48,20,49,49,44,55,44,47,22,53
523,62,52,35,23,52,45,44,55,38,44,31,34,24,42,24,43,25,60,41,34,46,20,42,51,50,51,44,47,30,42
524,67,43,32,36,46,49,39,51,36,42,39,35,22,41,29,44,29,52,44,30,32,20,46,53,58,57,50,42,23,44
525,65,44,35,32,46,51,43,54,30,33,35,35,17,47,29,39,31,59,39,32,40,22,37,53,59,48,49,50,23,54
526,57,51,28,32,54,48,39,51,40,47,34,35,23,35,26,50,26,59,39,19,38,26,46,54,55,54,50,46,19,50
527,65,49,30,34,53,52,45,63,32,38,39,33,26,47,23,47,23,54,42,25,43,17,41,56,51,47,43,50,23,40
528,63,53,34,31,41,51,43,54,33,40,42,40,20,40,23,39,26,44,46,22,47,26,37,51,57,52,46,53,24,53
529,67,43,31,32,51,45,44,59,38,45,29,35,29,46,17,42,18,55,45,32,41,28,42,49,53,57,50,38,26,44
530,66,45,27,23,47,47,45,51,39,46,41,31,34,38,23,43,30,52,50,23,47,16,53,45,49,53,47,44,28,48
531,63,40,32,22,52,49,50,59,39,42,35,39,23,46,20,41,16,57,38,22,44,32,43,58,50,51,48,43,27,50
532,63,41,30,35,41,53,47,54,34,49,41,36,18,43,21,49,28,57,38,28,38,20,46,54,48,58,48,46,23,44
533,63,49,35,22,44,42,50,50,41,44,37,33,19,48,28,47,18,59,45,23,40,24,50,54,56,47,52,41,22,48
534,63,41,31,19,46,54,42,50,36,38,47,37,22,46,22,45,21,47,45,30,49,21,40,57,57,46,49,53,29,48
535,67,53,26,24,54,46,49,52,42,37,38,34,26,38,24,44,24,55,41,23,36,27,49,52,51,52,52,44,22,49
536,70,47,29,28,51,51,47,53,35,44,41,35,23,48,28,40,27,56,44,20,37,19,38,52,59,50,48,40,20,51
537,62,40,40,29,48,54,39,46,36,49,36,34,22,39,25,49,31,50,40,20,48,26,48,55,51,56,44,47,22,45
538,72,45,30,32,48,49,43,56,30,38,34,38,36,31,22,46,35,55,43,19,42,22,39,55,58,47,50,44,29,43
539,61,46,17,34,42,53,45,59,38,38,47,42,28,38,15,47,29,43,45,21,39,21,47,56,55,51,52,44,30,48
540,66,48,34,37,47,49,40,58,31,43,34,37,28,40,21,46,18,58,50,28,46,17,44,51,52,52,48,39,21,48
541,63,45,35,26,46,48,39,53,33,40,42,41,31,49,23,50,27,49,47,17,41,24,42,55,56,53,53,45,18,40
542,69,52,38,30,45,53,43,51,34,31,33,42,20,37,25,40,31,55,36,26,37,25,42,55,57,60,43,48,21,52
543,61,46,38,28,53,42,38,47,29,44,28,41,31,48,31,48,27,48,31,20,41,19,45,61,55,51,52,53,26,49
544,70,43,39,29,57,51,37,50,35,41,32,38,27,47,23,47,18,55,38,37,41,15,47,52,55,50,49,43,23,42
545,63,37,46,35,42,49,55,51,36,36,41,46,25,37,22,47,36,59,49,24,33,23,47,49,47,46,44,41,20,45
546,66,42,31,32,49,40,41,57,38,41,29,38,29,47,23,43,24,55,46,20,47,23,41,48,53,53,45,51,21,58
547,66,31,37,27,52,39,45,55,38,29,40,32,21,45,27,47,39,53,54,25,40,29,38,56,50,48,53,47,18,50
548,62,48,32,36,47,44,41,62,34,40,34,41,34,42,20,41,23,53,45,29,40,18,33,47,52,54,50,53,25,51
549,56,49,33,28,52,49,37,57,30,42,39,40,33,47,20,41,29,58,43,21,39,24,47,51,50,52,42,46,28,48
550,58,56,36,27,44,49,47,58,36,50,34,32,21,37,25,37,28,51,43,23,45,23,53,53,54,50,50,39,25,47
551,66,47,27,32,41,41,47,54,34,43,33,42,32,40,24,46,28,52,38,33,35,20,45,51,50,56,50,47,30,47
552,58,43,33,27,40,53,47,50,45,40,43,39,26,50,15,44,29,47,45,14,45,30,45,54,51,50,47,44,20,57
553,66,49,31,34,49,48,45,55,35,34,43,42,17,32,20,45,23,56,50,31,41,21,42,56,49,50,56,45,20,46
554,64,45,25,23,48,48,33,54,39,36,38,40,18,49,22,42,37,55,48,23,37,28,51,53,59,43,53,53,19,48
555,63,47,42,28,48,42,37,48,28,37,33,44,24,46,22,41,28,48,45,22,47,21,46,54,59,52,49,50,25,55
556,71,44,27,36,49,45,31,56,36,37,33,39,21,47,18,51,29,49,45,26,42,24,44,51,55,47,53,47,29,49
557,64,46,32,33,46,48,45,44,36,36,32,40,32,39,25,43,34,55,36,18,45,28,47,49,56,55,50,44,18,55
558,65,58,25,28,39,44,45,53,31,39,43,39,22,42,33,47,30,56,39,16,37,22,41,52,59,51,52,49,24,50
559,61,48,31,30,53,51,39,54,32,40,29,40,30,37,29,41,25,55,45,29,40,20,35,53,54,61,44,49,27,49
560,68,47,34,29,46,44,38,53,32,36,41,33,26,37,33,45,34,58,40,28,42,20,45,50,51,55,44,51,24,47
561,64,47,40,25,41,47,44,54,36,39,33,42,23,45,17,48,20,57,46,26,44,19,48,54,49,57,50,48,22,46
562,64,51,32,32,38,49,38,55,33,36,37,34,26,43,19,49,29,40,55,28,42,25,53,58,53,50,50,42,22,48
563,63,51,36,20,49,52,53,54,32,34,43,35,27,47,18,45,28,52,47,22,51,22,40,45,53,46,46,54,20,46
564,62,56,30,37,57,53,37,61,33,32,42,41,30,35,25,48,24,50,39,27,43,21,43,51,54,54,42,42,24,38
565,62,41,36,24,53,52,44,62,30,44,38,31,25,43,25,39,21,58,41,27,43,24,41,53,59,50,49,47,27,42
566,68,51,32,34,50,46,49,56,33,34,37,37,23,44,24,36,22,49,41,29,40,19,40,55,62,51,43,48,22,56
567,64,48,26,29,48,51,51,57,35,27,38,38,31,40,21,46,20,54,46,25,46,20,44,54,52,51,48,43,28,50
568,67,36,39,21,55,43,51,55,42,42,39,35,21,43,25,36,24,56,44,27,37,20,52,47,57,61,45,48,17,46
569,63,52,28,39,41,45,43,53,38,43,33,41,27,44,16,45,22,56,45,25,40,18,38,57,46,61,48,43,26,55
570,63,42,47,22,57,50,43,60,29,39,40,32,23,38,22,46,31,50,52,24,38,25,44,42,52,54,42,49,28,47
571,60,48,37,28,44,47,38,53,26,43,40,37,26,47,18,43,36,45,41,25,47,22,44,49,52,57,55,53,26,44
572,65,48,32,30,44,43,48,54,42,34,36,35,23,40,21,53,25,53,48,30,47,21,40,54,47,59,43,45,20,51
573,63,43,38,36,50,46,51,49,35,38,28,40,23,40,19,45,31,56,45,27,41,21,42,57,49,46,54,43,24,51
574,66,45,40,31,52,49,44,58,36,39,39,24,24,42,21,42,26,51,41,24,31,34,45,46,57,52,44,52,26,50
575,64,54,39,33,38,45,39,57,41,36,40,44,27,37,20,41,18,50,50,27,44,26,46,55,54,46,48,44,21,47
576,61,43,31,26,50,46,46,50,44,39,36,37,20,43,15,41,29,51,44,24,39,17,50,63,53,57,52,54,20,50
577,68,45,29,29,44,46,38,53,36,41,42,42,20,49,28,54,32,58,46,21,36,19,50,50,45,52,46,41,22,49
578,66,43,38,25,42,45,39,50,39,36,37,44,28,43,22,48,27,61,45,23,41,23,47,51,52,48,54,42,26,46
579,65,44,28,33,46,53,46,52,41,38,36,35,31,46,14,50,30,50,44,21,51,23,41,45,58,45,45,44,27,49
580,64,55,29,26,51,53,39,59,32,34,30,30,28,43,32,40,33,57,49,18,31,24,38,49,61,52,55,43,24,52
581,67,38,42,33,51,44,31,56,43,40,32,40,24,42,17,45,27,60,43,23,36,24,41,52,58,56,49,46,28,43
582,59,44,45,31,48,46,33,53,36,33,39,42,25,46,32,44,24,56,47,21,41,19,40,53,48,55,48,54,23,46
583,62,40,38,22,45,51,39,56,35,38,31,42,34,40,29,39,24,54,50,29,38,20,46,60,47,48,55,49,20,50
584,66,51,36,36,49,44,46,58,42,41,38,31,27,42,17,44,18,49,43,22,41,22,43,49,55,46,53,47,22,53
585,64,49,35,37,47,44,46,47,35,32,40,41,26,37,37,38,27,58,48,28,42,16,39,46,50,57,48,47,20,50
586,67,45,30,28,51,47,44,56,33,42,37,38,24,37,20,52,34,47,46,28,42,33,40,51,58,49,44,43,19,46
587,63,43,41,22,54,42,43,56,32,43,32,29,21,43,27,41,31,51,42,24,46,21,48,54,55,49,54,47,25,52
588,71,45,28,27,54,51,37,58,30,51,37,38,28,40,17,43,27,52,40,17,50,23,43,54,52,52,53,47,24,42
589,66,50,26,37,40,45,41,60,38,30,42,36,27,41,24,43,20,63,51,32,40,19,38,51,45,57,52,50,22,45
590,60,47,33,39,51,45,35,48,32,44,34,38,31,46,23,46,22,49,50,27,45,24,38,47,53,59,45,47,24,49
591,57,41,36,37,53,50,39,57,35,38,34,37,34,41,21,38,33,44,46,32,39,22,40,50,47,52,49,50,26,53
592,70,40,42,35,45,44,40,56,34,41,39,32,25,40,19,42,27,60,41,25,44,21,50,43,58,52,45,51,24,46
593,66,47,32,36,48,50,39,55,38,38,43,43,22,46,13,42,30,60,45,19,49,23,39,49,44,54,51,42,22,46
594,62,44,29,31,52,46,48,49,39,38,33,37,23,46,18,39,32,60,57,19,45,21,46,52,54,51,45,46,22,47
595,65,47,22,37,48,43,47,60,30,41,37,41,32,45,18,47,29,48,48,25,39,20,43,47,50,47,51,47,24,53
596,62,49,25,27,43,45,49,53,40,40,28,46,36,39,27,47,35,58,41,23,44,28,42,48,52,55,47,37,20,45
597,68,43,41,23,50,45,44,50,37,37,45,29,26,42,22,43,20,61,47,28,37,22,44,53,53,54,48,50,23,46
598,60,45,35,32,48,41,47,58,38,37,38,36,24,37,25,48,29,53,38,18,43,20,42,52,48,56,51,50,27,55
599,63,53,34,26,63,47,41,52,39,45,35,45,25,41,23,45,24,54,39,21,49,17,38,48,44,55,50,42,23,50
600,59,48,26,29,48,51,41,54,29,44,36,37,29,41,24,46,35,54,51,19,31,19,50,57,50,52,45,52,29,45
601,64,39,33,40,47,44,46,58,39,36,35,43,34,47,24,38,28,59,37,20,39,24,40,57,53,57,43,36,19,52
602,64,45,36,31,56,46,45,56,40,39,41,30,26,44,23,55,20,58,39,19,42,23,40,49,49,58,46,44,25,42
603,66,47,38,33,39,46,44,50,42,39,31,35,21,37,31,47,32,54,42,25,34,33,45,52,45,53,45,48,31,46
604,63,50,27,31,54,41,35,53,30,36,39,34,27,54,35,49,18,59,48,18,37,30,35,54,56,53,49,45,27,44
605,64,47,27,26,45,52,46,56,32,39,39,37,26,44,18,46,23,53,42,30,35,21,47,53,59,54,49,44,31,46
606,61,49,28,25,54,45,38,59,43,36,38,38,23,50,22,40,25,61,36,30,44,19,39,51,58,53,53,43,23,47
607,59,51,33,37,46,52,40,50,46,36,33,31,27,46,22,37,26,49,44,27,34,27,42,53,49,58,54,48,25,49
608,67,51,27,31,53,45,32,50,33,40,30,38,29,53,15,44,28,62,52,17,49,31,43,48,46,50,49,42,32,44
609,60,45,31,20,48,45,42,56,37,42,43,33,26,46,25,41,26,55,48,20,38,32,43,58,53,51,50,48,20,49
610,68,40,32,36,51,48,33,52,43,41,39,36,23,41,15,45,30,58,40,20,40,27,43,54,51,56,43,51,27,48
611,67,48,35,33,51,47,43,51,32,30,31,39,27,46,22,54,19,50,47,21,36,21,52,53,53,49,49,49,26,50
612,68,47,33,27,49,47,34,54,40,35,37,34,21,51,24,45,30,52,44,32,38,28,42,53,53,50,42,47,20,54
613,64,49,29,30,53,44,44,63,25,36,37,34,23,54,26,38,26,62,49,21,40,22,41,54,49,57,52,42,20,47
614,63,57,30,39,43,49,40,47,39,37,35,42,20,39,22,41,24,52,47,30,49,23,41,48,56,50,49,52,28,39
615,67,44,35,26,49,48,51,61,33,47,34,39,25,38,31,46,25,52,43,22,39,26,44,53,56,48,41,43,25,40
616,61,43,41,28,48,50,42,59,40,35,40,32,22,49,18,33,38,59,48,25,35,16,45,60,53,55,48,44,18,46
617,62,51,39,31,49,49,45,50,36,34,33,48,28,33,22,55,23,49,44,24,42,25,40,57,48,48,45,49,20,52
618,67,35,41,24,48,47,46,47,41,38,35,39,23,46,28,41,30,54,42,23,42,23,45,49,53,55,47,50,27,45
619,63,42,40,29,54,48,49,53,32,40,42,35,25,40,20,49,22,54,40,25,33,27,43,60,51,50,52,43,25,45
620,63,34,27,35,53,47,46,60,36,35,43,33,28,42,26,38,20,58,39,23,44,20,42,49,52,55,52,51,25,55
621,62,50,36,31,57,48,43,63,42,43,31,31,20,39,17,35,28,52,41,20,40,25,39,52,53,49,54,46,30,54
622,68,43,40,29,44,46,46,56,34,47,37,31,20,39,14,43,37,57,46,19,47,27,44,51,54,50,54,48,18,42
623,61,47,40,23,52,51,48,50,45,33,37,34,32,47,22,43,17,54,48,24,42,19,46,49,48,58,48,42,18,53
624,61,37,36,26,51,44,43,46,38,37,42,48,27,37,17,41,32,66,42,22,43,20,41,57,47,53,50,56,22,49
625,63,43,38,33,50,48,45,52,35,34,31,39,18,39,18,48,25,50,43,37,41,34,46,56,52,44,47,46,21,55
626,67,44,39,26,49,44,41,50,38,39,29,29,25,40,29,39,35,59,41,26,42,29,48,48,57,49,53,53,17,46
627,61,46,33,37,53,48,43,57,24,50,35,41,26,46,18,44,23,52,43,23,35,17,51,53,53,54,43,51,28,43
628,65,32,30,37,52,44,36,53,32,43,39,42,27,43,17,48,28,51,39,32,37,31,54,53,51,47,53,46,21,48
629,64,49,36,31,59,44,44,46,26,35,40,30,26,47,18,41,28,56,49,24,46,21,49,53,60,46,53,49,20,41
630,59,47,39,25,47,44,44,60,38,38,38,29,21,47,20,50,30,43,43,29,45,16,45,52,49,54,50,53,20,56
631,70,46,37,30,48,42,41,60,31,35,35,29,24,45,35,44,28,54,44,24,46,24,37,55,53,56,43,51,18,46
632,66,48,36,31,54,39,47,55,31,38,38,34,26,37,26,44,33,49,43,23,42,22,47,49,61,54,44,41,28,45
633,66,43,32,32,41,46,39,53,38,42,39,34,20,47,27,50,21,56,46,26,36,25,39,51,57,48,54,50,26,47
634,68,44,38,29,49,43,45,58,45,40,40,41,31,44,18,42,28,51,40,22,28,22,45,51,48,55,44,42,26,54
635,64,49,34,28,49,46,44,52,35,38,29,43,24,44,16,46,23,60,51,17,40,30,36,51,53,49,54,52,23,51
636,62,47,26,35,45,49,48,46,36,43,32,39,24,49,20,45,28,47,44,22,40,25,47,58,57,54,54,44,24,41
637,63,50,31,28,48,51,48,59,44,33,36,33,31,35,20,36,30,56,42,34,29,21,41,49,61,44,53,50,23,52
638,65,39,29,27,39,50,37,52,40,31,35,33,29,48,21,48,20,53,46,25,40,27,53,57,57,59,52,46,25,48
639,66,49,19,36,53,39,45,51,32,39,41,33,28,45,21,45,24,48,47,22,46,28,38,53,50,56,52,51,20,54
640,67,42,39,30,35,49,48,50,38,38,43,31,39,43,25,56,36,49,44,21,39,23,30,51,47,54,49,50,21,44
641,65,49,28,26,60,47,32,57,37,42,38,30,22,49,20,43,29,55,48,21,39,25,44,54,54,51,47,50,20,49
642,64,43,34,29,44,49,48,57,42,44,35,38,24,40,27,45,23,58,38,30,48,20,43,55,49,42,51,39,25,47
643,59,47,41,26,47,42,45,48,34,41,39,37,20,45,22,50,19,56,39,28,40,28,49,57,59,50,54,41,27,41
644,67,43,42,30,48,47,43,57,35,39,43,35,24,49,29,36,28,48,46,25,29,29,41,54,47,53,45,45,26,48
645,64,47,39,30,54,42,39,53,32,42,39,34,25,40,17,42,33,55,49,20,42,24,50,50,55,51,41,52,25,45
646,70,45,28,21,57,44,47,60,30,33,37,34,20,45,23,40,24,50,45,30,42,25,44,56,50,55,56,46,21,53
647,69,54,31,21,46,51,49,47,32,40,45,43,26,40,27,44,30,50,49,19,38,23,45,54,45,56,43,45,21,48
648,63,50,34,27,46,41,43,56,36,37,38,27,30,50,17,40,27,59,38,27,42,18,48,51,57,55,50,49,21,54
649,67,45,29,30,50,42,42,52,32,35,34,39,24,42,21,50,34,53,48,32,35,17,42,55,51,51,52,47,21,59
650,70,44,36,41,47,43,37,53,34,37,44,33,24,43,25,45,31,53,43,23,39,30,33,56,51,51,44,45,25,51
651,57,55,27,27,49,45,42,54,40,36,32,32,23,48,21,44,31,56,50,26,31,23,50,51,55,60,53,45,19,49
652,67,50,35,45,47,44,54,50,29,40,35,35,24,36,17,44,26,53,49,25,40,13,48,55,55,56,48,46,21,44
653,66,45,30,30,51,49,46,53,35,41,34,37,19,45,22,43,22,55,33,33,40,22,36,62,58,52,48,50,26,48
654,64,43,27,21,51,49,44,59,44,43,39,36,26,39,21,45,33,55,36,22,42,16,44,48,54,56,51,50,21,52
655,67,46,30,35,56,43,43,58,28,37,39,40,25,36,17,41,25,61,44,21,42,22,50,54,49,52,54,44,25,47
656,63,45,40,31,51,47,41,51,44,37,34,42,27,46,18,40,34,53,45,23,44,16,48,47,46,58,43,40,25,52
657,62,44,39,29,53,52,39,55,30,41,36,30,35,46,22,47,22,57,33,20,42,30,44,48,55,58,47,43,21,51
658,65,43,29,35,49,40,51,50,44,40,46,44,24,39,16,51,24,62,44,19,46,21,45,49,52,56,43,41,19,44
659,61,52,37,29,51,50,45,54,38,37,33,40,22,41,19,42,21,60,47,21,40,20,43,54,53,52,57,41,24,47
660,62,41,32,31,48,54,54,51,43,34,42,41,28,46,18,41,28,54,41,18,44,17,41,50,54,57,47,41,24,49
661,66,40,27,24,53,53,52,56,41,44,41,38,30,49,19,44,26,51,38,23,44,20,45,49,51,49,48,40,19,51
662,60,42,29,31,51,49,44,52,37,40,35,42,23,44,23,42,24,51,46,22,44,25,45,55,52,51,55,47,26,44
663,69,46,28,32,39,49,47,54,42,43,34,36,24,55,19,45,23,51,32,25,40,20,44,57,60,54,44,47,22,50
664,69,38,32,30,49,43,40,47,42,36,35,47,24,34,29,41,27,58,39,35,43,24,46,54,50,52,45,42,27,53
665,68,49,33,31,54,49,47,57,35,35,38,33,28,32,24,41,25,55,44,24,40,19,44,62,55,54,43,46,18,48
666,64,45,35,27,50,45,42,49,34,45,38,35,25,54,19,47,30,49,43,24,44,18,47,51,53,50,46,50,22,50
