simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
444,68,45,42,22,52,51,37,49,31,51,38,41,23,41,20,41,29,56,34,21,41,20,55,53,43,53,52,52,22,48
445,64,44,27,28,49,46,43,48,38,40,31,33,30,45,23,50,20,48,49,33,45,26,36,60,55,45,54,45,26,50
446,73,43,34,32,47,46,44,59,34,38,48,41,23,44,23,47,38,44,47,24,27,22,43,45,57,51,45,41,24,47
447,62,52,28,21,50,44,41,52,36,48,35,42,25,40,21,47,21,55,46,17,39,23,42,47,54,52,57,49,32,53
448,61,49,32,31,50,43,42,51,37,51,34,35,25,42,24,47,33,55,49,20,35,18,49,51,50,49,56,47,24,41
449,56,45,28,33,53,44,35,53,36,33,37,51,22,40,18,44,22,43,42,22,42,38,43,57,51,56,56,51,24,56
450,65,45,38,37,52,48,34,43,32,32,38,44,23,42,22,48,28,52,52,24,37,24,40,51,55,52,51,52,20,50
451,62,48,32,34,50,47,39,65,33,41,34,41,19,40,26,39,25,49,32,23,39,21,46,56,54,55,54,50,26,51
452,65,45,35,28,51,48,38,48,42,43,40,28,29,46,21,41,22,51,44,26,26,19,38,54,55,56,56,52,31,53
453,62,43,29,35,58,49,37,48,37,42,37,35,30,34,19,49,28,48,44,26,32,27,44,54,53,59,43,54,27,48
454,66,53,35,21,53,54,41,57,34,33,34,33,26,37,22,51,28,52,45,26,42,25,41,53,50,51,55,42,20,51
455,67,47,45,32,49,52,46,54,41,34,39,39,18,44,27,46,27,48,47,20,42,27,40,47,47,55,46,43,23,39
456,69,52,24,32,42,55,40,59,42,45,41,33,25,44,18,40,30,51,41,19,38,28,44,46,54,52,53,47,19,48
457,64,46,28,34,54,53,38,53,35,42,45,38,21,41,19,38,22,59,44,27,43,27,33,55,51,53,47,49,24,48
458,66,54,34,28,50,55,42,55,37,38,41,33,24,44,19,47,34,51,42,22,51,17,44,45,50,57,44,34,22,51
459,63,46,30,28,41,49,53,54,39,47,35,29,19,49,14,48,24,53,46,26,44,19,44,49,55,48,57,49,23,50
460,68,49,27,38,46,53,40,51,39,43,27,36,27,47,20,41,37,55,31,25,34,20,52,52,43,58,48,49,23,52
461,64,43,34,30,49,42,47,52,34,41,26,45,23,39,22,44,25,62,46,29,36,31,42,53,52,59,50,39,20,52
462,65,55,38,28,45,53,41,58,33,38,34,37,25,35,27,48,26,47,47,23,44,18,40,50,50,55,55,41,26,49
463,63,47,39,29,55,47,36,50,23,46,31,47,22,39,23,47,34,56,44,25,39,19,48,60,47,53,44,46,25,47
464,67,46,35,27,56,41,51,51,31,41,32,38,20,46,25,41,23,56,42,26,42,23,51,55,59,49,48,44,19,46
465,57,51,31,30,49,42,46,55,33,32,37,36,21,48,27,42,27,50,46,30,37,33,45,51,54,51,49,47,20,54
466,68,43,30,41,49,51,50,51,30,41,29,39,33,52,23,50,21,52,45,21,40,22,44,55,45,47,53,37,23,46
467,56,49,38,40,51,51,43,58,41,36,31,29,24,39,23,36,30,52,42,23,38,25,51,55,50,59,46,52,21,42
468,68,45,33,34,54,51,44,49,36,29,37,34,23,48,21,47,30,45,54,25,46,23,36,56,48,52,44,42,28,49
469,67,48,39,32,44,46,44,48,35,41,47,34,29,45,19,44,21,53,44,23,39,22,49,51,47,63,51,45,18,43
470,66,45,29,34,47,50,41,57,30,40,38,47,26,36,27,39,35,50,42,20,47,18,43,54,46,52,55,50,19,48
471,60,52,36,26,53,45,39,48,32,36,39,32,26,43,23,53,29,51,48,18,39,25,46,57,60,50,49,45,19,52
472,70,49,33,36,46,47,32,47,36,45,36,42,34,51,22,48,34,53,36,23,42,31,48,45,48,51,42,39,21,44
473,65,55,30,27,51,49,44,60,43,35,36,38,19,42,22,44,26,51,42,22,45,33,47,47,49,51,52,41,25,40
474,64,49,35,31,50,46,35,60,26,46,36,31,27,40,15,42,43,61,47,23,39,32,34,52,43,47,53,48,22,54
475,67,40,32,27,50,44,47,48,33,40,36,33,26,40,25,50,25,53,49,28,41,17,37,51,62,49,51,45,33,52
476,67,44,36,30,55,46,35,53,33,41,39,35,22,42,19,52,25,56,46,29,37,30,33,51,49,57,56,47,18,48
477,62,45,35,25,55,52,45,52,31,45,45,41,22,44,16,43,25,45,43,23,37,31,49,46,49,58,38,54,28,47
478,64,44,35,32,54,44,40,44,42,26,38,43,22,39,17,46,25,55,46,24,45,29,51,48,57,55,46,48,22,50
479,60,50,32,38,43,41,36,50,44,34,34,35,23,41,21,38,36,61,45,27,42,26,53,54,45,51,43,54,23,51
480,68,46,34,26,47,50,43,56,38,38,44,29,21,37,25,49,34,51,42,24,41,32,40,45,50,59,48,44,20,50
481,63,51,36,26,52,47,37,55,39,39,41,34,23,46,22,50,36,52,47,17,32,23,46,49,56,63,48,36,20,45
482,65,48,38,30,50,46,44,57,33,38,31,31,22,54,27,44,27,48,39,25,46,27,42,46,55,52,52,46,22,46
483,71,49,31,28,48,47,48,52,41,32,39,39,16,47,21,53,33,49,40,24,31,25,56,50,52,54,46,41,24,44
484,65,52,41,31,44,53,49,44,29,45,43,38,28,36,25,49,27,53,44,20,42,31,47,44,53,42,43,45,20,48
485,64,53,36,32,53,47,38,50,25,40,32,40,27,42,24,38,22,53,48,31,37,34,46,54,50,55,43,41,28,48
486,61,46,29,30,46,48,43,58,37,44,33,29,31,45,24,50,29,50,43,17,48,19,42,53,54,54,49,42,24,53
487,64,42,34,39,47,53,38,57,30,43,34,39,25,40,13,45,38,58,48,19,44,20,45,50,51,45,49,44,24,53
488,67,45,26,22,48,47,44,57,41,42,36,30,22,45,24,52,31,53,48,25,44,23,46,48,54,52,53,44,20,42
489,57,44,40,25,59,48,54,55,40,33,43,30,23,38,25,43,25,54,47,27,41,19,39,52,48,56,52,42,20,52
490,61,46,36,38,50,48,36,50,37,43,40,43,22,33,17,47,24,52,46,26,37,20,49,47,55,58,50,52,27,41
491,55,45,36,31,46,49,48,57,37,35,37,36,23,43,11,43,31,58,49,31,49,22,54,54,43,47,46,48,23,44
492,65,48,41,25,53,57,40,57,33,36,42,38,33,36,17,42,28,53,46,20,40,17,48,50,51,50,45,50,25,45
493,69,54,28,30,51,48,36,49,37,38,41,30,23,39,16,49,32,54,45,22,44,17,44,52,51,53,52,55,24,48
494,65,35,32,29,50,45,42,61,38,40,35,34,26,45,23,40,29,46,47,24,47,21,45,49,58,57,53,42,20,53
495,62,55,28,32,47,47,43,56,36,40,38,40,19,50,19,41,21,54,51,29,43,17,43,51,54,45,59,40,19,52
496,67,50,29,30,50,50,42,53,34,39,41,37,28,39,33,45,33,47,43,25,44,25,48,54,45,57,35,40,24,44
497,65,48,32,25,51,43,34,62,40,38,41,37,22,43,22,45,26,57,50,27,37,24,45,43,53,57,50,44,21,49
498,62,46,36,29,53,47,40,56,36,46,35,34,26,34,21,53,24,48,45,35,42,14,38,62,52,43,47,57,20,50
499,58,52,26,28,50,46,38,49,32,42,37,42,27,44,34,48,23,49,45,27,41,22,48,57,44,60,55,38,21,48
500,63,46,42,31,47,44,48,53,33,42,35,31,23,44,20,38,31,53,42,16,40,36,49,46,48,59,49,50,30,42
501,63,49,39,24,47,45,39,51,34,46,39,37,27,49,17,38,24,55,45,25,42,26,46,49,46,57,50,53,28,41
502,66,50,37,34,49,43,44,51,29,42,41,37,21,42,16,45,34,56,43,21,50,29,38,46,50,52,48,49,23,45
503,66,53,31,33,47,47,40,57,31,45,41,34,27,43,17,37,22,56,45,33,28,25,51,57,51,47,48,46,19,54
504,58,41,45,34,52,46,50,54,41,36,37,37,25,36,26,39,24,56,40,22,34,26,45,45,49,56,50,49,32,46
505,67,38,31,28,51,50,53,51,38,39,36,33,30,43,21,51,22,57,33,33,34,20,49,56,57,54,40,42,24,50
506,59,45,39,22,54,48,37,53,29,40,42,35,25,43,22,50,26,54,49,31,40,18,43,54,48,57,50,50,20,48
507,65,51,43,36,31,52,45,54,31,42,39,40,25,51,17,44,21,51,42,26,43,19,42,51,53,59,45,48,23,42
508,61,53,42,31,51,52,39,50,28,37,35,33,25,40,17,43,29,59,47,19,42,27,39,54,56,59,51,48,19,45
509,61,47,28,30,56,53,40,52,37,35,42,31,27,42,20,53,26,51,40,22,51,21,49,56,44,54,44,45,21,53
510,58,49,33,27,47,40,37,54,36,36,47,44,24,51,15,50,28,54,43,21,43,22,42,49,50,54,54,47,24,52
511,67,43,31,37,45,48,40,55,33,35,51,40,22,48,20,48,29,45,43,20,36,25,42,53,54,57,48,46,23,47
512,70,44,24,24,52,43,31,49,36,40,36,37,26,36,32,43,32,57,48,26,36,18,52,61,55,49,53,49,21,51
513,62,50,36,37,50,42,47,48,35,44,35,46,24,38,24,44,29,46,43,22,48,23,43,55,46,50,44,48,20,52
514,63,43,35,33,56,48,42,52,32,47,43,39,21,33,23,49,22,55,44,22,50,28,40,51,43,55,45,47,20,50
515,61,52,38,27,49,39,36,53,35,44,42,43,26,40,26,48,27,47,48,27,43,21,37,54,50,52,48,45,22,51
516,68,45,28,20,53,52,48,58,37,32,38,34,29,29,28,51,32,54,44,21,41,27,44,55,54,51,50,45,18,45
517,62,52,31,30,52,40,47,58,35,37,29,41,23,42,24,43,28,47,44,26,39,28,46,54,54,47,49,45,29,49
518,65,40,38,24,42,50,43,55,32,41,45,35,23,38,21,45,32,47,49,20,41,19,50,51,58,57,54,44,24,48
519,68,43,33,37,50,47,45,55,37,35,37,35,25,37,19,40,20,55,49,30,43,24,47,54,56,54,48,45,23,40
520,66,46,29,25,43,41,42,57,32,42,36,30,30,42,26,48,24,62,47,21,37,22,50,55,54,44,52,48,33,47
521,60,49,35,27,48,42,46,54,30,37,45,39,26,48,25,44,25,54,45,22,42,21,45,52,51,55,49,46,25,44
522,61,46,29,27,48,49,41,51,38,43,42,35,28,36,27,46,19,50,38,26,44,33,52,49,49,64,52,47,16,45
523,62,42,35,30,55,52,44,59,34,36,41,38,33,37,20,48,27,53,40,27,41,19,41,50,51,51,42,44,27,52
524,67,45,27,35,49,49,49,56,35,33,35,35,38,34,28,46,32,47,41,23,44,27,41,55,54,52,46,43,17,48
525,55,47,34,29,56,40,45,55,37,43,36,38,28,43,29,45,21,60,49,26,37,21,40,51,49,49,51,42,24,51
526,63,44,40,30,44,40,38,57,37,38,38,44,23,44,17,55,28,56,40,25,45,21,46,52,46,53,50,40,26,51
527,63,50,37,31,52,46,44,53,29,39,34,32,32,41,18,39,28,50,49,25,40,31,48,54,50,56,52,48,22,38
528,68,50,33,27,54,53,44,60,33,35,45,29,20,33,16,41,28,56,53,24,43,26,39,52,46,57,44,53,19,50
529,63,40,40,24,52,49,39,59,36,36,43,33,21,43,19,49,20,56,39,19,42,34,43,47,54,56,50,49,23,53
530,65,50,36,23,49,51,36,53,38,41,34,36,27,43,16,48,26,54,48,25,46,28,48,50,52,42,49,50,20,47
531,59,49,32,34,57,45,39,50,35,34,43,32,30,42,30,45,31,51,40,21,45,17,42,57,52,54,46,46,27,46
532,57,49,27,42,49,53,37,51,39,36,41,40,21,33,27,41,36,53,46,23,46,23,48,56,47,50,45,50,18,47
533,68,43,33,35,45,47,42,55,46,37,34,34,22,49,26,41,27,56,42,14,44,31,43,49,58,53,49,38,17,53
534,60,48,34,26,53,51,38,51,37,37,38,40,21,40,12,39,28,55,48,27,46,16,53,49,55,65,48,51,17,48
535,61,46,30,26,52,46,46,52,32,37,31,27,20,50,18,50,24,51,41,27,43,30,55,48,56,54,50,53,27,48
536,65,48,41,34,56,36,43,56,35,40,44,37,24,42,26,38,25,50,43,25,41,24,35,51,50,49,46,44,28,55
537,67,49,41,28,47,50,44,54,32,39,37,33,22,40,19,44,32,50,47,18,46,19,50,46,56,50,52,48,28,43
538,67,42,35,29,51,46,47,49,35,39,43,32,22,39,21,47,31,58,36,23,45,29,47,42,56,56,46,48,21,49
539,71,50,26,31,52,51,39,47,38,48,46,38,29,39,22,45,24,54,41,24,33,19,47,48,59,47,45,47,23,48
540,67,55,45,25,56,46,42,48,31,32,47,38,23,33,27,49,22,55,41,30,36,14,46,56,51,53,49,48,24,42
541,70,47,34,24,53,41,40,48,33,44,46,37,24,42,20,45,27,60,42,29,41,26,35,50,53,42,46,50,26,56
542,63,43,27,33,48,51,50,61,38,42,42,33,24,44,15,49,30,59,46,17,37,31,43,51,55,49,46,38,14,52
543,65,43,30,31,46,48,48,58,43,36,38,30,19,46,25,50,22,51,39,20,40,27,39,46,52,55,54,50,23,57
544,64,50,27,42,51,50,44,50,29,39,29,41,26,54,29,41,24,51,46,19,38,29,45,55,55,47,37,42,22,55
545,71,50,36,27,47,41,46,52,38,38,38,31,23,50,26,46,26,52,42,25,40,34,45,45,53,54,49,37,20,49
546,65,44,27,34,62,41,45,58,42,33,35,36,24,51,25,46,31,57,47,19,39,20,43,49,47,51,48,39,22,51
547,60,52,35,25,43,46,42,56,39,41,39,37,21,39,27,47,20,57,50,22,40,32,45,56,50,53,52,40,24,41
548,68,46,37,24,52,56,42,48,38,31,36,31,24,45,25,42,30,53,45,20,42,26,46,52,53,58,42,46,23,50
549,62,52,36,26,55,51,41,52,34,48,41,39,22,48,17,44,25,56,46,17,35,19,43,56,46,54,52,46,26,42
550,66,51,38,29,50,42,46,57,33,46,33,35,21,45,17,54,27,50,42,20,45,30,51,45,47,54,48,38,27,44
551,58,50,30,33,54,43,37,56,29,44,42,38,24,52,16,45,23,45,46,25,34,27,42,59,50,59,50,45,25,50
552,65,45,37,33,50,47,37,52,40,39,39,36,16,35,21,49,34,57,39,23,44,29,40,55,53,53,44,53,19,47
553,64,43,33,28,52,45,47,60,35,38,49,32,22,35,26,42,29,58,40,22,40,30,37,55,52,59,44,42,23,49
554,66,40,34,33,59,47,45,50,32,45,42,35,34,49,20,36,23,54,44,28,40,21,46,46,51,45,47,50,15,54
555,65,47,30,39,50,43,36,53,35,34,47,38,18,41,19,45,28,54,40,19,42,24,49,43,54,61,51,46,27,53
556,62,48,26,31,49,56,45,51,39,31,36,36,24,45,19,48,27,55,38,27,45,20,43,54,50,55,45,51,22,53
557,59,44,43,41,48,44,41,56,35,35,36,37,19,37,19,40,30,54,51,21,43,22,45,50,55,54,47,45,25,55
558,66,49,34,36,49,47,43,63,35,44,33,36,28,36,23,41,26,52,38,25,41,20,47,48,56,60,45,42,23,45
559,67,46,37,37,54,42,38,53,37,32,39,35,36,43,23,42,26,55,40,29,45,21,46,43,56,49,56,39,19,46
560,62,55,24,38,47,42,43,48,32,39,38,41,22,40,15,46,24,53,55,28,37,25,45,53,51,52,46,54,28,48
561,66,40,33,24,52,50,41,55,36,41,30,29,26,37,26,46,30,51,48,26,40,24,44,47,47,56,60,43,29,54
562,70,45,28,32,55,44,47,47,35,38,40,42,24,46,21,53,25,48,47,19,40,22,44,51,48,48,49,43,27,53
563,60,48,43,37,51,48,41,48,40,31,31,31,23,42,29,41,22,51,42,30,41,26,50,56,51,59,47,34,28,50
564,60,44,39,30,42,45,43,49,31,41,32,42,24,51,20,45,29,57,50,22,46,23,49,52,48,51,48,48,28,42
565,58,47,31,30,48,47,48,52,37,34,34,37,31,54,21,47,25,53,41,19,45,23,48,59,52,55,45,42,23,45
566,64,50,34,36,52,50,43,49,35,39,32,43,23,45,12,37,30,54,44,21,45,21,48,60,46,59,44,46,18,51
567,65,42,32,28,50,47,43,60,39,36,37,40,27,49,17,46,30,55,41,17,44,23,47,50,49,57,42,38,23,57
568,63,51,39,22,56,51,41,55,34,35,47,39,34,41,19,45,20,49,30,28,34,23,39,49,61,55,46,47,28,50
569,66,45,39,26,49,46,41,63,32,48,32,32,25,46,22,50,29,51,41,24,37,23,32,55,57,57,47,45,22,49
570,57,47,36,22,55,52,36,54,38,38,33,41,17,37,27,51,23,53,46,24,44,25,40,56,53,47,52,48,27,52
571,66,48,35,26,49,43,44,53,33,44,38,43,29,48,17,44,26,51,40,24,44,19,44,47,53,60,52,41,19,51
572,65,48,36,40,46,48,45,43,30,37,40,43,22,41,20,45,30,57,38,20,48,19,42,50,54,53,45,42,30,54
573,67,50,36,22,40,47,45,58,39,48,42,35,20,40,21,47,30,46,44,20,46,28,44,50,50,55,43,44,22,52
574,61,55,25,23,54,45,44,55,28,40,34,44,25,35,24,46,28,57,43,28,40,28,50,43,48,55,48,46,26,53
575,65,49,38,27,51,48,39,53,44,41,40,41,24,39,19,42,22,45,42,24,38,28,60,47,54,54,51,41,22,43
576,62,41,37,30,43,55,39,49,37,41,38,44,22,41,23,51,34,57,53,22,31,23,41,52,54,52,47,42,26,44
577,58,48,35,24,48,49,46,48,33,38,40,43,23,47,24,38,26,52,45,27,37,24,43,57,57,51,49,47,24,50
578,68,53,33,34,52,53,34,59,25,47,40,45,28,43,20,44,22,55,47,19,39,23,36,53,43,47,52,42,34,41
579,54,46,32,30,50,51,45,53,40,39,45,31,23,49,21,45,25,55,56,24,31,21,58,54,42,60,46,40,21,44
580,62,41,29,33,54,46,43,55,37,39,31,38,25,39,26,44,32,59,46,22,39,21,48,52,49,53,52,45,22,49
581,61,50,36,29,58,46,40,53,36,43,37,35,30,41,25,39,22,53,52,19,40,23,46,53,45,55,40,49,22,53
582,64,52,34,32,49,46,46,52,38,39,36,40,18,38,19,38,27,55,48,23,48,22,48,55,45,58,53,40,21,47
583,65,41,40,30,46,50,44,50,46,36,40,36,43,39,15,39,31,47,47,17,42,14,51,49,52,49,51,42,27,52
584,66,46,32,24,49,49,46,62,29,38,35,47,32,45,24,35,25,51,45,32,41,21,46,52,46,57,48,42,20,46
585,57,48,22,31,48,46,42,59,41,39,44,36,24,47,23,47,18,57,48,19,35,19,44,53,51,53,59,41,29,51
586,65,49,32,31,47,55,38,57,32,30,41,37,18,44,15,47,40,52,37,27,34,25,60,56,52,49,44,45,20,52
587,66,50,34,31,39,40,45,58,38,42,29,39,22,40,28,55,29,45,41,25,33,30,47,56,58,48,47,52,19,45
588,66,54,28,24,51,47,48,57,36,45,41,32,26,44,26,48,22,52,45,17,36,20,43,46,59,55,46,46,22,49
589,71,44,33,21,42,51,39,60,42,38,35,40,22,42,22,49,27,52,45,21,42,19,46,59,49,58,43,49,17,53
590,69,52,33,27,54,47,42,52,31,41,37,43,35,42,30,43,27,51,44,21,38,24,50,47,43,48,40,39,23,58
591,59,49,35,29,41,43,45,51,39,36,39,46,25,39,17,47,35,47,45,21,44,24,49,56,53,52,48,44,22,51
592,71,54,29,37,58,48,47,51,33,35,47,41,19,38,11,36,32,53,44,22,43,28,41,48,53,57,43,43,22,47
593,67,49,36,34,51,42,40,49,29,34,38,40,22,49,18,40,26,46,41,30,40,23,48,53,52,62,52,48,24,48
594,62,47,39,31,50,48,38,52,37,41,45,39,20,47,19,46,31,57,43,20,39,26,39,53,50,57,43,43,20,49
595,64,48,38,33,51,47,40,54,40,31,45,44,29,34,16,45,31,56,41,30,38,24,40,46,51,65,48,43,13,46
596,60,51,33,28,48,49,37,51,32,34,42,43,23,41,24,36,33,54,48,24,40,23,44,53,48,59,45,51,21,56
597,64,50,33,37,52,48,45,57,36,35,36,34,28,49,15,45,26,54,47,22,42,19,47,51,47,49,49,43,21,50
598,74,52,36,39,48,51,42,51,29,28,42,29,25,33,24,43,28,53,45,33,40,22,49,45,54,50,55,42,25,44
599,66,35,34,25,50,43,43,54,35,37,34,33,21,52,22,45,37,55,50,16,44,25,41,55,54,55,41,51,26,52
600,68,51,37,26,54,52,45,56,38,39,45,27,26,45,17,54,24,48,48,20,35,23,44,46,52,57,44,46,22,42
601,66,53,32,26,46,51,42,54,40,49,34,44,26,38,20,40,29,56,43,31,35,16,55,51,45,49,38,53,24,45
602,72,42,31,34,56,51,36,57,40,40,43,31,30,44,19,42,25,58,45,29,41,24,44,44,44,56,48,44,17,44
603,62,40,36,23,52,52,41,55,30,39,42,37,24,44,18,43,19,56,50,16,42,36,43,51,51,58,54,46,25,46
604,69,48,39,31,45,39,42,53,35,41,40,37,27,37,23,51,32,49,49,34,42,18,46,49,47,45,50,44,23,46
605,63,43,36,27,59,54,49,53,39,45,40,32,25,47,19,42,21,49,39,28,42,23,50,48,50,50,52,38,24,44
606,64,53,38,24,56,46,41,54,28,40,42,39,24,42,22,47,27,48,46,23,38,22,49,48,51,49,51,49,22,48
607,68,44,28,24,46,50,38,51,34,41,42,38,26,48,24,50,24,55,41,28,39,27,43,43,53,53,53,48,22,50
608,60,48,39,27,46,46,49,48,35,32,39,31,33,44,17,46,26,63,40,19,43,25,38,53,50,52,56,37,34,55
609,65,49,25,27,47,46,47,55,41,32,34,37,22,46,24,37,24,59,47,17,48,27,43,53,51,53,52,53,21,49
610,60,50,35,28,55,41,49,52,38,47,35,32,25,43,22,37,31,52,47,32,41,25,42,49,48,54,50,38,27,46
611,65,49,37,33,52,46,35,55,36,35,42,36,23,39,19,45,27,54,52,25,47,19,47,47,52,53,44,47,25,45
612,54,36,41,32,51,47,41,54,34,35,35,31,25,51,16,42,41,58,46,24,41,28,46,54,54,49,49,41,22,53
613,65,42,31,33,42,50,46,57,38,33,40,32,26,46,23,46,25,50,47,27,41,17,40,57,50,47,51,57,18,54
614,63,39,34,30,55,50,45,51,30,40,45,34,20,46,19,51,29,59,48,15,36,21,48,54,54,60,48,37,19,51
615,66,51,29,30,43,48,42,52,34,32,52,39,23,56,19,39,24,55,35,28,35,21,45,52,56,59,48,49,26,43
616,69,50,35,29,53,48,35,48,34,41,40,41,26,49,27,51,18,48,40,17,35,29,41,49,56,55,49,46,24,48
617,58,52,28,43,51,49,39,57,33,35,33,39,28,30,20,39,32,53,48,22,45,16,53,57,53,51,49,45,19,54
618,69,49,38,25,56,46,36,49,32,36,43,38,31,48,23,42,22,58,37,24,39,20,43,52,59,62,47,40,20,47
619,67,44,42,26,49,42,38,56,35,36,42,40,33,37,23,39,29,54,44,27,37,17,41,66,53,59,46,40,17,52
620,65,50,38,26,44,44,39,60,37,46,37,47,31,38,13,48,26,55,42,22,41,23,44,45,52,58,47,49,21,43
621,68,43,38,23,43,46,49,51,38,45,39,41,31,40,21,51,19,49,35,30,47,21,47,49,51,55,49,44,23,45
622,65,58,27,32,50,38,42,52,36,37,37,38,21,47,28,37,25,62,39,28,46,22,48,49,47,55,41,46,24,54
623,64,42,37,35,41,47,48,54,37,40,27,42,25,45,24,43,26,52,49,25,47,17,42,54,47,58,47,52,19,45
624,69,36,36,31,55,51,40,50,26,32,36,37,23,47,22,48,37,49,46,28,42,13,49,48,51,54,45,46,32,52
625,64,52,31,34,52,42,47,52,30,35,36,37,21,49,28,40,21,47,43,25,45,21,47,51,54,52,53,43,25,54
626,67,48,40,26,52,53,42,56,29,41,41,38,26,39,24,44,30,52,42,26,39,21,45,52,50,55,48,35,24,46
627,63,46,28,37,44,50,48,46,33,40,45,42,29,40,26,53,26,50,49,21,38,24,40,55,55,49,47,45,20,42
628,63,46,37,30,53,50,44,47,33,39,35,38,24,36,22,46,23,58,45,24,44,29,48,57,47,52,44,47,23,47
629,60,48,34,36,58,45,35,51,40,47,33,36,26,41,20,46,33,59,46,30,40,19,42,59,49,47,48,39,17,47
630,62,44,33,44,38,48,42,54,36,45,34,33,17,43,17,49,40,53,45,20,44,29,39,58,54,54,41,45,26,44
631,65,44,35,27,52,48,42,56,32,49,31,28,28,37,21,37,18,57,36,27,39,19,47,57,58,64,46,51,24,56
632,66,43,26,39,47,48,41,47,53,42,37,29,26,45,27,45,21,57,45,25,41,22,40,52,51,60,47,40,30,39
633,57,47,33,38,51,46,39,56,36,39,33,36,20,48,21,43,26,49,38,25,44,18,49,53,53,55,49,48,33,48
634,63,45,41,22,54,51,40,52,34,33,39,32,23,49,23,52,32,54,40,24,41,19,44,57,53,49,49,52,19,45
635,68,46,39,31,56,52,48,54,40,39,42,41,16,32,22,46,26,53,36,26,41,27,45,41,45,50,46,51,23,49
636,64,38,30,35,57,45,48,56,35,34,28,40,29,43,17,47,19,59,43,25,42,32,39,51,52,54,46,48,24,51
637,66,49,37,29,52,49,42,58,40,37,34,34,24,42,23,47,23,57,44,19,41,19,51,53,49,49,50,42,26,45
638,66,45,37,35,50,50,43,52,39,42,33,44,26,47,16,42,22,51,47,23,35,32,49,46,44,48,55,45,20,47
639,64,57,36,33,49,53,40,44,38,41,37,45,26,40,20,45,21,54,52,29,43,20,40,51,51,53,48,38,20,43
640,65,44,29,36,45,43,43,54,35,40,44,28,33,44,18,40,21,63,43,29,48,17,41,53,49,56,50,52,23,45
641,62,48,33,29,51,52,42,59,36,38,45,33,19,51,20,43,18,63,42,27,38,23,40,46,46,58,48,44,26,51
642,67,53,33,30,55,44,37,51,29,47,39,28,21,50,20,40,24,51,46,28,47,29,36,54,46,50,51,50,26,49
643,64,40,34,32,51,43,43,54,34,43,36,32,28,51,18,44,21,59,42,23,35,20,40,45,56,57,50,54,27,55
644,62,46,50,26,52,44,40,49,32,45,39,25,17,45,26,42,27,56,44,23,43,23,46,61,49,52,54,41,25,47
645,66,50,40,26,42,48,40,51,33,34,43,45,29,44,25,49,25,53,51,24,36,18,43,57,51,51,44,49,18,46
646,61,49,32,39,58,49,44,49,39,31,39,30,26,41,19,44,20,58,44,20,41,26,42,57,52,60,53,37,26,45
647,61,46,36,38,49,51,43,52,37,38,33,26,26,47,21,40,29,57,36,24,42,17,48,53,53,62,50,50,19,47
648,57,50,37,29,54,50,46,51,35,42,33,39,28,33,15,45,19,64,40,26,41,17,47,62,50,56,46,54,16,49
649,68,48,29,37,50,43,36,53,27,37,42,42,24,44,18,40,30,58,39,27,49,20,50,60,44,44,53,43,27,49
650,71,45,34,31,49,41,47,53,34,34,31,30,25,33,11,51,37,59,48,21,48,22,45,47,52,52,49,55,23,53
651,64,52,43,26,55,49,46,61,34,34,38,34,22,46,19,45,28,53,41,23,36,23,47,55,40,47,55,48,21,46
652,61,45,32,39,51,46,48,48,44,34,37,28,19,51,23,43,30,59,45,20,30,24,46,54,53,54,54,41,23,49
653,71,47,40,23,43,51,38,49,39,35,38,36,22,48,25,45,26,53,36,24,45,25,44,46,49,54,55,49,27,48
654,62,52,31,20,48,44,45,58,45,35,44,25,29,43,31,49,25,52,40,23,37,21,40,51,59,56,48,45,24,49
655,63,49,34,36,49,45,45,52,35,33,46,48,27,35,32,40,31,59,43,28,34,20,34,48,50,52,47,47,21,48
656,61,44,33,36,48,49,36,53,33,37,39,34,40,42,30,42,28,58,47,22,38,26,40,63,53,45,41,47,23,43
657,59,47,37,30,55,45,39,44,34,45,39,35,23,41,24,45,30,53,49,16,38,32,41,55,50,52,44,50,27,52
658,66,41,38,21,48,46,47,57,40,48,31,33,31,44,25,39,30,55,44,24,38,26,35,53,48,56,51,48,22,46
659,59,41,35,30,50,50,40,49,41,45,45,37,18,38,18,46,25,53,47,30,40,25,41,59,57,52,50,48,17,45
660,62,54,31,28,53,55,42,53,36,40,41,40,25,48,22,41,29,49,45,19,43,23,42,48,55,53,48,38,22,46
661,60,42,44,23,52,40,37,51,34,35,44,36,19,41,21,50,19,55,46,29,45,33,48,50,52,54,50,49,23,49
662,61,50,27,40,56,46,47,51,29,33,41,33,21,40,24,50,34,56,42,19,45,28,44,52,58,45,44,44,18,53
663,64,53,36,23,54,41,39,47,26,43,36,37,24,42,18,54,17,60,42,34,44,18,49,41,53,65,52,45,26,48
664,67,50,35,24,49,48,45,56,38,41,38,34,22,39,20,45,31,52,47,20,35,25,42,57,56,49,48,41,25,52
665,65,51,35,22,53,49,45,60,42,39,39,30,26,40,20,48,25,53,42,17,43,23,52,52,48,53,43,50,24,42
666,65,36,32,36,52,47,47,52,38,39,42,38,30,41,25,40,21,50,41,30,37,27,37,58,53,54,49,43,25,46
